step,Subgame3/conv,Subgame3/iters
246,0.024721076488494875,246
247,0.024578557014465333,247
248,0.024450581073760986,248
249,0.024334633350372316,249
250,0.02422032952308655,250
251,0.024096206426620484,251
252,0.0239620566368103,252
253,0.02382349967956543,253
254,0.02369046926498413,254
255,0.0235598623752594,255
256,0.023427135944366455,256
257,0.023291654586791992,257
258,0.023147923946380614,258
259,0.022995231151580812,259
260,0.022836829423904418,260
261,0.022676810026168823,261
262,0.022519607543945313,262
263,0.02236357569694519,263
264,0.022207789421081543,264
265,0.022049129009246826,265
266,0.021880934238433836,266
267,0.021706684827804565,267
268,0.021535165309906006,268
269,0.021371028423309325,269
270,0.021213504672050475,270
271,0.02105710744857788,271
272,0.020900341868400573,272
273,0.02074309468269348,273
274,0.02058799982070923,274
275,0.02043930232524872,275
276,0.020297290086746217,276
277,0.020161432027816773,277
278,0.020030891895294188,278
279,0.019901073575019836,279
280,0.019770708680152894,280
281,0.0196474552154541,281
282,0.019533201456069946,282
283,0.019425199627876283,283
284,0.01932057857513428,284
285,0.01921564280986786,285
286,0.019111305475234985,286
287,0.019011101722717284,287
288,0.018917284607887268,288
289,0.018829021453857422,289
290,0.01874345600605011,290
291,0.018657822012901306,291
292,0.018571935296058655,292
293,0.018488916158676146,293
294,0.01841195523738861,294
295,0.018341484069824218,295
296,0.018275506496429443,296
297,0.01820936977863312,297
298,0.018141785860061644,298
299,0.01807748734951019,299
300,0.018018162846565246,300
301,0.017961812019348145,301
302,0.0179047691822052,302
303,0.01784400761127472,303
304,0.017779748439788818,304
305,0.017715479731559753,305
306,0.01765291452407837,306
307,0.017592150568962097,307
308,0.017529823780059815,308
309,0.01746306300163269,309
310,0.017392580509185792,310
311,0.017319799661636354,311
312,0.017246987223625183,312
313,0.017174052596092223,313
314,0.017098853588104247,314
315,0.017019708752632142,315
316,0.016936628818511962,316
317,0.016851525902748108,317
318,0.016766836643218996,318
319,0.016682804226875306,319
320,0.0165987765789032,320
321,0.016511847972869875,321
322,0.016422159671783447,322
323,0.01633103609085083,323
324,0.016240615248680115,324
325,0.01615159511566162,325
326,0.01606341004371643,326
327,0.015974626541137696,327
328,0.015884165167808533,328
329,0.01579279899597168,329
330,0.015701868534088136,330
331,0.015612737536430358,331
332,0.01552661120891571,332
333,0.01544262707233429,333
334,0.015359113216400147,334
335,0.015274794101715087,335
336,0.015190035700798035,336
337,0.015105132460594178,337
338,0.015021408796310426,338
339,0.014940888881683349,339
340,0.014864132404327393,340
341,0.014789195656776428,341
342,0.01471531867980957,342
343,0.014642041325569153,343
344,0.014569621086120605,344
345,0.014499350786209106,345
346,0.014432291984558105,346
347,0.014367636442184448,347
348,0.014305148124694824,348
349,0.014243773221969604,349
350,0.014182714223861694,350
351,0.014122284650802612,351
352,0.014062630534172059,352
353,0.014004854559898377,353
354,0.013949312567710877,354
355,0.013894160985946655,355
356,0.013838101625442505,356
357,0.013781379461288452,357
358,0.013724291324615478,358
359,0.013667303323745727,359
360,0.013611438274383545,360
361,0.013555696606636048,361
362,0.01349975287914276,362
363,0.01344317376613617,363
364,0.01338656485080719,364
365,0.013330042362213135,365
366,0.013273363709449768,366
367,0.013218125700950623,367
368,0.013162819147109985,368
369,0.013106966018676757,369
370,0.013049951791763305,370
371,0.012992287278175354,371
372,0.012934225201606751,372
373,0.012876068949699402,373
374,0.012817380428314208,374
375,0.012757587432861327,375
376,0.012696646451950074,376
377,0.012634778022766113,377
378,0.012574350833892823,378
379,0.012515352964401245,379
380,0.012456411719322205,380
381,0.012397806644439697,381
382,0.012339789867401123,382
383,0.012281038761138917,383
384,0.012221757769584656,384
385,0.012163390517234801,385
386,0.012105416059494018,386
387,0.012047431468963622,387
388,0.011989174485206604,388
389,0.011931314468383789,389
390,0.011874842047691346,390
391,0.011820845007896423,391
392,0.011768207550048829,392
393,0.011716656684875489,393
394,0.011665433049201965,394
395,0.011614605784416199,395
396,0.01156485378742218,396
397,0.011516430974006652,397
398,0.011469207406044006,398
399,0.011422724723815917,399
400,0.011376677751541138,400
401,0.011331976652145385,401
402,0.011287671327590943,402
403,0.011244276762008667,403
404,0.01120190680027008,404
405,0.011160547733306886,405
406,0.011120229363441467,406
407,0.011080133318901062,407
408,0.011040462851524354,408
409,0.01100103497505188,409
410,0.010962119698524475,410
411,0.01092416763305664,411
412,0.010886335372924804,412
413,0.01084875762462616,413
414,0.010810981392860413,414
415,0.010773395895957947,415
416,0.010736370086669922,416
417,0.010700430870056152,417
418,0.010665090084075927,418
419,0.01062984973192215,419
420,0.010594510138034821,420
421,0.010558491349220276,421
422,0.010521851480007172,422
423,0.010485028326511383,423
424,0.010448206067085266,424
425,0.010412708520889283,425
426,0.010377181768417358,426
427,0.0103414648771286,427
428,0.010305086672306061,428
429,0.010267698168754578,429
430,0.010229693055152892,430
431,0.010191929638385772,431
432,0.01015409529209137,432
433,0.010115787386894226,433
434,0.010077098608016968,434
435,0.010037509799003601,435
436,0.009997339248657226,436
437,0.009957437813282012,437
438,0.009917630553245545,438
439,0.009878121614456177,439
440,0.00983809232711792,440
441,0.009797357618808747,441
442,0.009756618142127992,442
443,0.009715976119041443,443
444,0.009675820469856261,444
445,0.009636602103710175,445
446,0.009597934186458587,446
447,0.009559139609336853,447
448,0.009520160555839539,448
449,0.009481210708618164,449
450,0.009443097710609437,450
451,0.009406066238880158,451
452,0.009369539618492127,452
453,0.00933317244052887,453
454,0.009297016263008117,454
455,0.009260855913162232,455
456,0.00922509104013443,456
457,0.009189892411231994,457
458,0.009154671430587768,458
459,0.009119956493377686,459
460,0.009085258543491364,460
461,0.009050719439983368,461
462,0.009016844034194947,462
463,0.008983992338180542,463
464,0.008951629400253297,464
465,0.008919685184955596,465
466,0.008887843191623689,466
467,0.008856013715267182,467
468,0.008824567198753358,468
469,0.008793534934520722,469
470,0.008763028383255005,470
471,0.008732678890228272,471
472,0.008702340424060822,472
473,0.00867207109928131,473
474,0.008642259240150451,474
475,0.008612821400165558,475
476,0.008583551645278931,476
477,0.00855459600687027,477
478,0.008525645732879639,478
479,0.008496755957603455,479
480,0.00846786618232727,480
481,0.008438950181007385,481
482,0.008410232365131378,482
483,0.008381701707839966,483
484,0.008353132903575897,484
485,0.008324311971664429,485
486,0.008295671343803405,486
487,0.008267420530319213,487
488,0.008239531517028808,488
489,0.008211419582366944,489
490,0.0081832817196846,490
491,0.008154923915863038,491
492,0.008126451969146728,492
493,0.00809753268957138,493
494,0.008068481087684631,494
495,0.008039992153644562,495
496,0.008012131452560425,496
497,0.007984110713005066,497
498,0.007955873608589173,498
499,0.007927788496017456,499
500,0.007899439930915832,500
501,0.007870745360851288,501
502,0.00784180462360382,502
503,0.007812650203704833,503
504,0.007783352136611938,504
505,0.007753986120223999,505
506,0.007724568843841552,506
507,0.007694938778877258,507
508,0.007665507793426514,508
509,0.007636511325836181,509
510,0.007608040571212769,510
511,0.0075797361135482785,511
512,0.007552168369293213,512
513,0.007524700164794922,513
514,0.007497396767139435,514
515,0.007470366954803467,515
516,0.007443561851978302,516
517,0.007416868507862091,517
518,0.007390331029891967,518
519,0.007364064455032349,519
520,0.007337815761566162,520
521,0.007311762869358062,521
522,0.007285760641098022,522
523,0.007259849607944489,523
524,0.0072341787815094,524
525,0.007208693027496338,525
526,0.007183351814746857,526
527,0.007158119678497315,527
528,0.0071332257986068725,528
529,0.007108451426029205,529
530,0.0070840251445770264,530
531,0.0070600551366806034,531
532,0.007036174535751343,532
533,0.007012381851673126,533
534,0.006988972425460815,534
535,0.006965687870979309,535
536,0.006942596137523651,536
537,0.006919459402561188,537
538,0.006896327435970307,538
539,0.006873670220375061,539
540,0.006851245164871216,540
541,0.006829027235507965,541
542,0.006806718707084655,542
543,0.006784534156322479,543
544,0.006762491464614868,544
545,0.006740615665912628,545
546,0.006718872785568237,546
547,0.006697166264057159,547
548,0.006675407886505127,548
549,0.006653607785701752,549
550,0.00663179874420166,550
551,0.006610134840011597,551
552,0.006588415503501892,552
553,0.006566789448261261,553
554,0.0065452086925506595,554
555,0.006523624360561371,555
556,0.006502112746238709,556
557,0.006480422914028168,557
558,0.0064586222171783446,558
559,0.006436872780323028,559
560,0.0064150595664978025,560
561,0.0063932669162750245,561
562,0.006371436715126038,562
563,0.0063496196269989015,563
564,0.00632766455411911,564
565,0.006305800676345825,565
566,0.0062839359045028685,566
567,0.006262030005455017,567
568,0.006240090131759643,568
569,0.00621819406747818,569
570,0.006196430325508118,570
571,0.006174807548522949,571
572,0.006153249144554138,572
573,0.006131824851036072,573
574,0.006110799014568329,574
575,0.006089909672737121,575
576,0.006068992018699646,576
577,0.006048084795475006,577
578,0.0060273298621177675,578
579,0.006006872951984405,579
580,0.005986532866954803,580
581,0.005966647863388062,581
582,0.00594686359167099,582
583,0.005927057564258575,583
584,0.005907289683818817,584
585,0.005887443125247955,585
586,0.005867564082145691,586
587,0.005847612619400025,587
588,0.005827617049217224,588
589,0.005807597637176514,589
590,0.005787635147571564,590
591,0.005767733454704284,591
592,0.005747933089733124,592
593,0.0057284519076347355,593
594,0.005709541440010071,594
595,0.005691090524196625,595
596,0.005672969818115234,596
597,0.005655345916748047,597
598,0.005637897551059723,598
599,0.005620616674423218,599
600,0.005603554546833038,600
601,0.005586906671524048,601
602,0.005570614337921142,602
603,0.005554460883140564,603
604,0.005538540482521057,604
605,0.0055226927995681765,605
606,0.005506983697414398,606
607,0.005491455495357514,607
608,0.005476015508174896,608
609,0.005460722148418426,609
610,0.005445504188537597,610
611,0.005430615246295929,611
612,0.005415974855422973,612
613,0.005401611030101776,613
614,0.005387353897094727,614
615,0.005373047590255737,615
616,0.0053587350249290466,616
617,0.0053444305062294,617
618,0.005330093204975128,618
619,0.005315895676612854,619
620,0.005301998853683472,620
621,0.005288238525390625,621
622,0.0052746298909187314,622
623,0.005261075794696808,623
624,0.005247665941715241,624
625,0.005234336256980896,625
626,0.005220974981784821,626
627,0.005207656919956207,627
628,0.005194442272186279,628
629,0.005181427299976349,629
630,0.0051686006784439084,630
631,0.0051558750867843626,631
632,0.005143049955368042,632
633,0.00513009250164032,633
634,0.0051169261336326596,634
635,0.005103707313537598,635
636,0.005090466141700745,636
637,0.005077264308929443,637
638,0.00506410539150238,638
639,0.005051034986972808,639
640,0.005038107037544251,640
641,0.005025233924388885,641
642,0.0050123479962348935,642
643,0.004999472796916962,643
644,0.004986784905195236,644
645,0.004974323362112045,645
646,0.0049624286592006685,646
647,0.004950695633888245,647
648,0.00493913322687149,648
649,0.00492760494351387,649
650,0.004916327893733978,650
651,0.004905224144458771,651
652,0.004894108921289444,652
653,0.004883068054914475,653
654,0.004872135818004608,654
655,0.004861328005790711,655
656,0.004850685149431228,656
657,0.004840130060911179,657
658,0.0048297342658042905,658
659,0.004819388389587402,659
660,0.004809047281742096,660
661,0.004798737317323685,661
662,0.004788455218076706,662
663,0.004778196513652802,663
664,0.004767988622188568,664
665,0.004757877886295319,665
666,0.004747806191444397,666
667,0.004737786054611206,667
668,0.0047276800870895384,668
669,0.004717439860105515,669
670,0.004707162231206894,670
671,0.004696936309337616,671
672,0.004687014520168304,672
673,0.004677300006151199,673
674,0.004667758345603943,674
675,0.00465827152132988,675
676,0.004648841768503189,676
677,0.004639390110969544,677
678,0.004630192220211029,678
679,0.004621068239212036,679
680,0.004611988961696625,680
681,0.004602930843830109,681
682,0.004593847095966339,682
683,0.004584765583276748,683
684,0.004575625211000443,684
685,0.004566494673490525,685
686,0.0045573367178440094,686
687,0.004548056125640869,687
688,0.004538810700178146,688
689,0.00452953577041626,689
690,0.004520246833562851,690
691,0.004510986357927322,691
692,0.004501837193965912,692
693,0.004492771625518799,693
694,0.0044836136698722835,694
695,0.004474412053823471,695
696,0.004465144872665405,696
697,0.00445583239197731,697
698,0.004446533918380738,698
699,0.004437313973903656,699
700,0.004428051114082336,700
701,0.0044188380241394045,701
702,0.004409575462341308,702
703,0.00440055713057518,703
704,0.004391543716192246,704
705,0.004382462650537491,705
706,0.004373372197151184,706
707,0.004364276677370072,707
708,0.004355240166187286,708
709,0.0043462468683719635,709
710,0.004337307810783386,710
711,0.004328395426273346,711
712,0.004319483637809754,712
713,0.004310518354177475,713
714,0.004301522672176361,714
715,0.004292525202035904,715
716,0.004283511340618134,716
717,0.00427452951669693,717
718,0.004265484809875489,718
719,0.004256580770015716,719
720,0.004247723519802094,720
721,0.004238903969526291,721
722,0.004230121523141861,722
723,0.004221385270357132,723
724,0.004212696701288223,724
725,0.0042040346562862395,725
726,0.004195571690797806,726
727,0.0041872566938400265,727
728,0.00417909249663353,728
729,0.0041710293292999264,729
730,0.004162954241037369,730
731,0.004154860973358154,731
732,0.00414673000574112,732
733,0.004138636887073516,733
734,0.004130739569664001,734
735,0.004122898727655411,735
736,0.004115040451288223,736
737,0.004107127636671066,737
738,0.004099181592464447,738
739,0.004091176241636276,739
740,0.004083153903484345,740
741,0.004075208902359009,741
742,0.004067310988903046,742
743,0.004059396088123322,743
744,0.004051474332809449,744
745,0.004043596684932709,745
746,0.004035723954439163,746
747,0.004027855545282364,747
748,0.004020044356584549,748
749,0.004012273252010345,749
750,0.004004586935043335,750
751,0.0039968881011009216,751
752,0.003989200890064239,752
753,0.00398140549659729,753
754,0.003973506838083268,754
755,0.003965602517127991,755
756,0.003957794010639191,756
757,0.003949960470199585,757
758,0.003942125588655472,758
759,0.003934318423271179,759
760,0.003926488310098648,760
761,0.003918609917163849,761
762,0.003910706043243408,762
763,0.0039027336239814757,763
764,0.0038947957754135133,764
765,0.0038868591189384462,765
766,0.0038788938522338868,766
767,0.003870869278907776,767
768,0.0038628284633159637,768
769,0.0038547784090042113,769
770,0.003846660852432251,770
771,0.003838537484407425,771
772,0.00383040189743042,772
773,0.003822244256734848,773
774,0.0038142848014831544,774
775,0.0038062852621078493,775
776,0.003798278570175171,776
777,0.0037903231382369995,777
778,0.003782513290643692,778
779,0.0037747818231582643,779
780,0.00376710444688797,780
781,0.003759424835443497,781
782,0.0037518954277038575,782
783,0.0037443092465400695,783
784,0.00373672753572464,784
785,0.0037293064594268797,785
786,0.0037221553921699523,786
787,0.0037150295078754426,787
788,0.0037079882621765137,788
789,0.003700883686542511,789
790,0.003693700283765793,790
791,0.0036865013837814333,791
792,0.0036793509125709533,792
793,0.0036723580956459045,793
794,0.003665466457605362,794
795,0.003658711463212967,795
796,0.0036520764231681825,796
797,0.0036454331874847413,797
798,0.003638789802789688,798
799,0.0036322806775569917,799
800,0.0036258064210414886,800
801,0.0036193068325519563,801
802,0.0036127607524394987,802
803,0.003606208711862564,803
804,0.003599680811166763,804
805,0.0035932162404060364,805
806,0.003586790859699249,806
807,0.0035803654789924623,807
808,0.0035739144682884216,808
809,0.003567432165145874,809
810,0.0035609306395053865,810
811,0.00355453759431839,811
812,0.0035483667254447935,812
813,0.003542283922433853,813
814,0.0035362473130226136,814
815,0.00353031188249588,815
816,0.0035243913531303405,816
817,0.003518396019935608,817
818,0.0035123063623905184,818
819,0.003506174087524414,819
820,0.0035000140964984894,820
821,0.0034938636422157288,821
822,0.0034877295792102815,822
823,0.0034816257655620577,823
824,0.003475501835346222,824
825,0.0034694352746009825,825
826,0.0034633256494998933,826
827,0.003457262963056564,827
828,0.003451189398765564,828
829,0.0034451612830162046,829
830,0.0034390990436077118,830
831,0.0034329798817634583,831
832,0.003426852822303772,832
833,0.003420719802379608,833
834,0.0034145742654800417,834
835,0.003408460170030594,835
836,0.003402344584465027,836
837,0.0033962424099445343,837
838,0.003390154987573624,838
839,0.0033840346336364746,839
840,0.003377903401851654,840
841,0.003371801972389221,841
842,0.0033657363057136534,842
843,0.0033597490191459656,843
844,0.0033538749814033507,844
845,0.0033480654656887054,845
846,0.0033422920107841494,846
847,0.003336523175239563,847
848,0.003330768197774887,848
849,0.003325071483850479,849
850,0.0033194255828857423,850
851,0.0033138714730739593,851
852,0.003308519124984741,852
853,0.0033032043278217317,853
854,0.0032979314029216765,854
855,0.00329268217086792,855
856,0.0032874085009098053,856
857,0.003282095938920975,857
858,0.0032767632603645323,858
859,0.003271457701921463,859
860,0.003266220986843109,860
861,0.003261045515537262,861
862,0.003255961388349533,862
863,0.0032509297132492067,863
864,0.0032458893954753877,864
865,0.003240838348865509,865
866,0.0032357151806354525,866
867,0.003230520486831665,867
868,0.0032253651320934295,868
869,0.003220301568508148,869
870,0.003215344250202179,870
871,0.003210526406764984,871
872,0.0032057711482048035,872
873,0.0032010819017887116,873
874,0.0031964588165283203,874
875,0.0031918740272521974,875
876,0.003187304139137268,876
877,0.003182750642299652,877
878,0.0031782348453998567,878
879,0.0031737637519836425,879
880,0.003169328421354294,880
881,0.003164986968040466,881
882,0.0031606081128120423,882
883,0.003156173825263977,883
884,0.003151698708534241,884
885,0.00314714178442955,885
886,0.0031425508856773375,886
887,0.003137972503900528,887
888,0.0031334640085697173,888
889,0.0031289547681808473,889
890,0.0031245023012161253,890
891,0.0031201250851154326,891
892,0.0031157805025577544,892
893,0.003111463487148285,893
894,0.0031071388721466064,894
895,0.0031027962267398835,895
896,0.003098469823598862,896
897,0.0030942760407924653,897
898,0.003090178817510605,898
899,0.0030861122906208037,899
900,0.003082066625356674,900
901,0.0030780039727687837,901
902,0.003073921352624893,902
903,0.0030698077380657196,903
904,0.0030657121539115905,904
905,0.0030616916716098785,905
906,0.0030577582120895385,906
907,0.003053882271051407,907
908,0.0030500271916389463,908
909,0.0030461637675762176,909
910,0.0030422759056091308,910
911,0.003038358688354492,911
912,0.003034386932849884,912
913,0.0030303436517715456,913
914,0.0030262376368045806,914
915,0.0030221834778785704,915
916,0.0030182047188282014,916
917,0.0030143006145954133,917
918,0.003010367751121521,918
919,0.003006444275379181,919
920,0.0030024830996990205,920
921,0.0029984810948371888,921
922,0.0029945173859596253,922
923,0.002990576773881912,923
924,0.0029866230487823487,924
925,0.002982715517282486,925
926,0.002978796511888504,926
927,0.002974877804517746,927
928,0.002970972955226898,928
929,0.0029670408368110655,929
930,0.002963081896305084,930
931,0.0029591146111488343,931
932,0.0029550909996032713,932
933,0.0029510419070720674,933
934,0.0029470998048782347,934
935,0.002943159192800522,935
936,0.0029392965137958527,936
937,0.0029354751855134964,937
938,0.0029316771775484084,938
939,0.0029279138147830963,939
940,0.0029241788387298585,940
941,0.0029204291105270385,941
942,0.002916669473052025,942
943,0.0029129116237163544,943
944,0.002909160554409027,944
945,0.0029053471237421038,945
946,0.0029014930129051208,946
947,0.0028976090252399445,947
948,0.0028937482833862305,948
949,0.0028899157047271727,949
950,0.0028861599415540696,950
951,0.002882453128695488,951
952,0.002878866195678711,952
953,0.0028752725571393966,953
954,0.00287171371281147,954
955,0.0028681667894124986,955
956,0.0028646065294742583,956
957,0.0028609996289014816,957
958,0.0028573717176914215,958
959,0.002853688150644302,959
960,0.002849951982498169,960
961,0.002846158370375633,961
962,0.002842354327440262,962
963,0.0028385184705257416,963
964,0.002834704965353012,964
965,0.0028308768570423125,965
966,0.0028270598500967025,966
967,0.0028232868015766145,967
968,0.002819501906633377,968
969,0.0028156808763742445,969
970,0.0028118298947811125,970
971,0.0028079695999622344,971
972,0.0028040774166584017,972
973,0.0028001901507377623,973
974,0.002796317934989929,974
975,0.002792433723807335,975
976,0.0027885331213474275,976
977,0.002784648984670639,977
978,0.0027807634323835373,978
979,0.0027769169956445693,979
980,0.002773117125034332,980
981,0.002769278138875961,981
982,0.002765442430973053,982
983,0.002761601060628891,983
984,0.0027577830851078034,984
985,0.002753968685865402,985
986,0.002750115245580673,986
987,0.002746259719133377,987
988,0.0027423541247844694,988
989,0.0027384140342473985,989
990,0.0027345132827758787,990
991,0.0027306386828422546,991
992,0.002726797237992287,992
993,0.002722974866628647,993
994,0.002719204127788544,994
995,0.0027154289186000825,995
996,0.0027116119116544725,996
997,0.002707779034972191,997
998,0.002703900784254074,998
999,0.002699982300400734,999
1000,0.0026960618048906325,1000
