step,BattleShip2/conv,BattleShip2/iters,BattleShip2/nodes_touched
189,0.029788304285732314,189,3806082
190,0.029313284177113985,190,3826220
191,0.02853679459620584,191,3846358
192,0.02751741701593391,192,3866496
193,0.026624889054360668,193,3886634
194,0.02647170753143896,194,3906772
195,0.02614526975500242,195,3926910
196,0.025653931976349464,196,3947048
197,0.025584015043987662,197,3967186
198,0.025756194702108992,198,3987324
199,0.02552635689154026,199,4007462
200,0.024946007005601234,200,4027600
201,0.02437284913977189,201,4047738
202,0.023736395558170198,202,4067876
203,0.023345348915731423,203,4088014
204,0.022820519752044133,204,4108152
205,0.0223744726973516,205,4128290
206,0.0217540526008429,206,4148428
207,0.021369825071585358,207,4168566
208,0.021763834520987957,208,4188704
209,0.021932365691780642,209,4208842
210,0.02191623097456924,210,4228980
211,0.021976766941350312,211,4249118
212,0.022120934485058974,212,4269256
213,0.022123563600455642,213,4289394
214,0.02258471755337399,214,4309532
215,0.023078853179716086,215,4329670
216,0.023203937937254004,216,4349808
217,0.022929980301534314,217,4369946
218,0.02248400067773465,218,4390084
219,0.022523790194070803,219,4410222
220,0.022595139991447077,220,4430360
221,0.022362736944340378,221,4450498
222,0.02186468838121358,222,4470636
223,0.021450927605719428,223,4490774
224,0.021187891981945706,224,4510912
225,0.02168779540272825,225,4531050
226,0.021958871264756374,226,4551188
227,0.021984833250350055,227,4571326
228,0.02202372910067857,228,4591464
229,0.02218541499199833,229,4611602
230,0.022537112417723937,230,4631740
231,0.02317641263943515,231,4651878
232,0.023625662357970978,232,4672016
233,0.023855028563819214,233,4692154
234,0.023893372907983212,234,4712292
235,0.023522704762735103,235,4732430
236,0.022702169353735258,236,4752568
237,0.021528376582591935,237,4772706
238,0.02202666549438237,238,4792844
239,0.022559177387395657,239,4812982
240,0.02281279950161197,240,4833120
241,0.022825458905453233,241,4853258
242,0.022944053161450317,242,4873396
243,0.02271620694909171,243,4893534
244,0.022165644172931542,244,4913672
245,0.021843869703782715,245,4933810
246,0.021476257453705183,246,4953948
247,0.02072607864036896,247,4974086
248,0.01964815041964696,248,4994224
249,0.01829699430385484,249,5014362
250,0.016801869535968572,250,5034500
251,0.016021553616365147,251,5054638
252,0.015822414133834894,252,5074776
253,0.01573963285269192,253,5094914
254,0.016443357056088792,254,5115052
255,0.017217572559508065,255,5135190
256,0.01773336724114477,256,5155328
257,0.018257449712308693,257,5175466
258,0.018527715377965936,258,5195604
259,0.018545007274354208,259,5215742
260,0.018349565574536764,260,5235880
261,0.01801146372615603,261,5256018
262,0.017736028990101793,262,5276156
263,0.01739556336106496,263,5296294
264,0.017257120320055996,264,5316432
265,0.017157518666509664,265,5336570
266,0.017041258552636995,266,5356708
267,0.017261647118173684,267,5376846
268,0.01754394860909264,268,5396984
269,0.017784774862927066,269,5417122
270,0.01800929719545652,270,5437260
271,0.01836059079357305,271,5457398
272,0.018613388159370137,272,5477536
273,0.018746512137318927,273,5497674
274,0.018796535187418195,274,5517812
275,0.018711296337688366,275,5537950
276,0.018679377024898913,276,5558088
277,0.018588891236264393,277,5578226
278,0.01839832906650196,278,5598364
279,0.018051141990354735,279,5618502
280,0.017678115616409584,280,5638640
281,0.01801367822807376,281,5658778
282,0.018127562044243595,282,5678916
283,0.01806513301383572,283,5699054
284,0.01773954410016254,284,5719192
285,0.01717205351613116,285,5739330
286,0.016575517937732875,286,5759468
287,0.01595780963942156,287,5779606
288,0.015797874868740236,288,5799744
289,0.015480924889925751,289,5819882
290,0.01511826632047325,290,5840020
291,0.0157641262462479,291,5860158
292,0.016632595401828043,292,5880296
293,0.017564410977841283,293,5900434
294,0.018388820379959203,294,5920572
295,0.019336373795682038,295,5940710
296,0.02035868644294425,296,5960848
297,0.02119651732918193,297,5980986
298,0.021816229298583845,298,6001124
299,0.02219664370754154,299,6021262
300,0.022329382553400334,300,6041400
301,0.022212461468999356,301,6061538
302,0.021873228609878725,302,6081676
303,0.02137704105607935,303,6101814
304,0.020666619696187605,304,6121952
305,0.01983577371100942,305,6142090
306,0.019025867510170158,306,6162228
307,0.018128091182576966,307,6182366
308,0.017426744168300146,308,6202504
309,0.01694660197389808,309,6222642
310,0.016365920118405375,310,6242780
311,0.015781907409979257,311,6262918
312,0.015392088824313088,312,6283056
313,0.015076146354703446,313,6303194
314,0.014957462050090076,314,6323332
315,0.015144364685752087,315,6343470
316,0.01575469943779051,316,6363608
317,0.016335617336354635,317,6383746
318,0.01680230445044245,318,6403884
319,0.017093533298020158,319,6424022
320,0.017181050762338945,320,6444160
321,0.017191315411525576,321,6464298
322,0.017215546081892907,322,6484436
323,0.016988407613164502,323,6504574
324,0.016514031344600555,324,6524712
325,0.0158399466599638,325,6544850
326,0.015266226210063238,326,6564988
327,0.014921612392923167,327,6585126
328,0.014630604147125637,328,6605264
329,0.01444817145947952,329,6625402
330,0.014428409884528925,330,6645540
331,0.014568397749145645,331,6665678
332,0.014801337047909313,332,6685816
333,0.015146052323648351,333,6705954
334,0.015513033509806484,334,6726092
335,0.015805131262976724,335,6746230
336,0.016034516843956403,336,6766368
337,0.016157874165886543,337,6786506
338,0.016150555342736683,338,6806644
339,0.01609690246758183,339,6826782
340,0.015987540265015532,340,6846920
341,0.016048252812213004,341,6867058
342,0.01607414216971681,342,6887196
343,0.016177325411636967,343,6907334
344,0.01627669592363451,344,6927472
345,0.016206782895605287,345,6947610
346,0.0159670332304529,346,6967748
347,0.015936807144443343,347,6987886
348,0.015990102654308058,348,7008024
349,0.01639096955800151,349,7028162
350,0.016717101381653166,350,7048300
351,0.017024699276934674,351,7068438
352,0.017178112845520288,352,7088576
353,0.017150068848326594,353,7108714
354,0.016974625080742767,354,7128852
355,0.016694802109628426,355,7148990
356,0.01638172831588036,356,7169128
357,0.016120280063913472,357,7189266
358,0.01589839587662173,358,7209404
359,0.015560626021933865,359,7229542
360,0.015223847166110638,360,7249680
361,0.01478486759429648,361,7269818
362,0.014399402358984459,362,7289956
363,0.014019976811784018,363,7310094
364,0.013679197759194461,364,7330232
365,0.013386650484893792,365,7350370
366,0.013142935602804773,366,7370508
367,0.013222009117799138,367,7390646
368,0.013545489978358194,368,7410784
369,0.013743280886716835,369,7430922
370,0.013838850745085951,370,7451060
371,0.0141750328083865,371,7471198
372,0.014629228920138349,372,7491336
373,0.015332348121724237,373,7511474
374,0.015810726499288164,374,7531612
375,0.016031825159288138,375,7551750
376,0.01597980850133318,376,7571888
377,0.015655488264377293,377,7592026
378,0.01513412685722415,378,7612164
379,0.014482193013025835,379,7632302
380,0.013830126100454088,380,7652440
381,0.013167168663498985,381,7672578
382,0.01251140160943448,382,7692716
383,0.012059830654106929,383,7712854
384,0.011820486613848324,384,7732992
385,0.011904456796598573,385,7753130
386,0.01213528539143316,386,7773268
387,0.012539155099793142,387,7793406
388,0.012931912577383187,388,7813544
389,0.013324950650036527,389,7833682
390,0.013633943253206104,390,7853820
391,0.013885067459357803,391,7873958
392,0.014042872737888124,392,7894096
393,0.014100130847559955,393,7914234
394,0.014103684309023534,394,7934372
395,0.013997540906453498,395,7954510
396,0.013826702989680029,396,7974648
397,0.013555408932254487,397,7994786
398,0.013636594092486909,398,8014924
399,0.013811808666435332,399,8035062
400,0.013994962238747521,400,8055200
401,0.01408554481550095,401,8075338
402,0.014062681214354611,402,8095476
403,0.014047663756192708,403,8115614
404,0.01400313336375808,404,8135752
405,0.013820298225090344,405,8155890
406,0.01351525511990509,406,8176028
407,0.013652009717986857,407,8196166
408,0.013871417667524255,408,8216304
409,0.014014383358816107,409,8236442
410,0.014077180604149087,410,8256580
411,0.014058222179787139,411,8276718
412,0.01403081430233133,412,8296856
413,0.013997423011814614,413,8316994
414,0.013881531594401642,414,8337132
415,0.013692789600779798,415,8357270
416,0.013555116457714123,416,8377408
417,0.013418243854438017,417,8397546
418,0.013376445878555465,418,8417684
419,0.013479348081402776,419,8437822
420,0.013504525683746327,420,8457960
421,0.01342347478072925,421,8478098
422,0.013226766991752958,422,8498236
423,0.013227091702467664,423,8518374
424,0.013210320987357083,424,8538512
425,0.013185438323759291,425,8558650
426,0.013080893592079756,426,8578788
427,0.012891401741914166,427,8598926
428,0.012722397284469833,428,8619064
429,0.012455729789107695,429,8639202
430,0.012154141864578527,430,8659340
431,0.01189379807965596,431,8679478
432,0.011571139173290834,432,8699616
433,0.011231142652198378,433,8719754
434,0.010878521272480735,434,8739892
435,0.010675527287421882,435,8760030
436,0.010771357303784423,436,8780168
437,0.010897909697003327,437,8800306
438,0.01097066767688587,438,8820444
439,0.011114804967042757,439,8840582
440,0.011549264753825117,440,8860720
441,0.012313708174626792,441,8880858
442,0.013100572740893657,442,8900996
443,0.013785163725034244,443,8921134
444,0.014315254990632131,444,8941272
445,0.014667631971172546,445,8961410
446,0.01485784309718502,446,8981548
447,0.01495908700209203,447,9001686
448,0.014872226502005037,448,9021824
449,0.014600551905754156,449,9041962
450,0.014159389960232194,450,9062100
451,0.013571626000495662,451,9082238
452,0.012877042121188786,452,9102376
453,0.012498292993966709,453,9122514
454,0.012590908925260769,454,9142652
455,0.012836023091746473,455,9162790
456,0.013052309448595478,456,9182928
457,0.013273032986840572,457,9203066
458,0.013437956387444216,458,9223204
459,0.013589331198118282,459,9243342
460,0.013750157896289583,460,9263480
461,0.013831997478332414,461,9283618
462,0.013829996581133375,462,9303756
463,0.013744242689024633,463,9323894
464,0.013551872454045377,464,9344032
465,0.013252871007426503,465,9364170
466,0.01285710410653379,466,9384308
467,0.01242882090008468,467,9404446
468,0.01212538074391295,468,9424584
469,0.011790958583181188,469,9444722
470,0.011488294580494496,470,9464860
471,0.011140001372293096,471,9484998
472,0.010849592261387597,472,9505136
473,0.01069271994843457,473,9525274
474,0.010488558918855917,474,9545412
475,0.0103943876258078,475,9565550
476,0.01028868365769714,476,9585688
477,0.010166685068858872,477,9605826
478,0.010004215503163327,478,9625964
479,0.00984095619239228,479,9646102
480,0.009638415204578088,480,9666240
481,0.009345428235870146,481,9686378
482,0.009120293016876724,482,9706516
483,0.009037764552165317,483,9726654
484,0.009428327294094707,484,9746792
485,0.009777917971718675,485,9766930
486,0.010083624078844555,486,9787068
487,0.010311701834806453,487,9807206
488,0.010461566421836155,488,9827344
489,0.010539899384076401,489,9847482
490,0.010559903216267985,490,9867620
491,0.010507243956133061,491,9887758
492,0.010387233452780253,492,9907896
493,0.010435496743699368,493,9928034
494,0.010549260506909408,494,9948172
495,0.010611365343001,495,9968310
496,0.010627790614792632,496,9988448
497,0.010603065268042666,497,10008586
498,0.010536067190232368,498,10028724
499,0.01044503252035911,499,10048862
500,0.010381989218283594,500,10069000
501,0.010269664842132986,501,10089138
502,0.010087663209996434,502,10109276
503,0.009854374110517816,503,10129414
504,0.009587279120476688,504,10149552
505,0.009371282749738086,505,10169690
506,0.009453907345458368,506,10189828
507,0.009477153800616589,507,10209966
508,0.009419240389207661,508,10230104
509,0.009377908271381297,509,10250242
510,0.00943212476451838,510,10270380
511,0.009433148548589898,511,10290518
512,0.009342585230872502,512,10310656
513,0.00927684237759735,513,10330794
514,0.009217363599760053,514,10350932
515,0.00926128570657525,515,10371070
516,0.00952999749490746,516,10391208
517,0.009784021762987372,517,10411346
518,0.009983086430902122,518,10431484
519,0.010114659275123561,519,10451622
520,0.010168758264009481,520,10471760
521,0.010166197464110738,521,10491898
522,0.010066315409083926,522,10512036
523,0.00984233340536933,523,10532174
524,0.00947130582979433,524,10552312
525,0.008975430453121325,525,10572450
526,0.00853973994807039,526,10592588
527,0.008624526904416008,527,10612726
528,0.00865379413480738,528,10632864
529,0.00859746546504192,529,10653002
530,0.008500550490602832,530,10673140
531,0.008461065330075346,531,10693278
532,0.008645613394723195,532,10713416
533,0.008816970049104755,533,10733554
534,0.009080829441682148,534,10753692
535,0.009284554171938908,535,10773830
536,0.00943029538553486,536,10793968
537,0.009614541609741234,537,10814106
538,0.00977155144700792,538,10834244
539,0.009894631018770805,539,10854382
540,0.009991201938495675,540,10874520
541,0.010195771542822196,541,10894658
542,0.010372118193412216,542,10914796
543,0.010502910807495935,543,10934934
544,0.010586289943135596,544,10955072
545,0.01062465893194614,545,10975210
546,0.01062214835238795,546,10995348
547,0.01074456004658142,547,11015486
548,0.010936716856902728,548,11035624
549,0.011158456924589055,549,11055762
550,0.011339243605477223,550,11075900
551,0.011477194380045408,551,11096038
552,0.01164562663138019,552,11116176
553,0.011735696810858953,553,11136314
554,0.01174732959646635,554,11156452
555,0.01174540997135004,555,11176590
556,0.011670855356444021,556,11196728
557,0.011624006341673432,557,11216866
558,0.011525989589678987,558,11237004
559,0.01134173716598269,559,11257142
560,0.011069962661642563,560,11277280
561,0.010739609194139521,561,11297418
562,0.010441308605809163,562,11317556
563,0.01009807868080942,563,11337694
564,0.009717888201163205,564,11357832
565,0.00933500366734119,565,11377970
566,0.009114246510706747,566,11398108
567,0.00933106580539611,567,11418246
568,0.009495934425819363,568,11438384
569,0.009611787308395126,569,11458522
570,0.009683556293327455,570,11478660
571,0.009716782530156787,571,11498798
572,0.009717021052515706,572,11518936
573,0.00976333069917723,573,11539074
574,0.009952960428349367,574,11559212
575,0.01006803301613396,575,11579350
576,0.01015815071378684,576,11599488
577,0.010267212437640227,577,11619626
578,0.010332295944631864,578,11639764
579,0.010476092630536393,579,11659902
580,0.010568559928172572,580,11680040
581,0.010633946404835504,581,11700178
582,0.01063136387814767,582,11720316
583,0.01071426898909178,583,11740454
584,0.010877228917591408,584,11760592
585,0.011080446803474975,585,11780730
586,0.011251169886080548,586,11800868
587,0.011374566264799102,587,11821006
588,0.01139920276671047,588,11841144
589,0.011343617478906776,589,11861282
590,0.01136264294627698,590,11881420
591,0.011289614563899764,591,11901558
592,0.011126330960695707,592,11921696
593,0.010914490500701146,593,11941834
594,0.01069260495260893,594,11961972
595,0.010407001192064835,595,11982110
596,0.010061203932874907,596,12002248
597,0.009758133688130333,597,12022386
598,0.009514847589092823,598,12042524
599,0.00962530604093742,599,12062662
600,0.009710434017940417,600,12082800
601,0.009738957769908962,601,12102938
602,0.009712234961020194,602,12123076
603,0.009632320055808663,603,12143214
604,0.00950310783042152,604,12163352
605,0.009330157921929927,605,12183490
606,0.009160347885830422,606,12203628
607,0.009116415423784718,607,12223766
608,0.009142552519751435,608,12243904
609,0.009163779515564408,609,12264042
610,0.009185415002577302,610,12284180
611,0.009186620879777951,611,12304318
612,0.009190908209401105,612,12324456
613,0.009213778690997432,613,12344594
614,0.009272782241330935,614,12364732
615,0.009369137985798082,615,12384870
616,0.009466581410375263,616,12405008
617,0.009509384394547682,617,12425146
618,0.009484602958678479,618,12445284
619,0.009391125837921677,619,12465422
620,0.009306675978866308,620,12485560
621,0.00937537989838999,621,12505698
622,0.009426440659244362,622,12525836
623,0.009513309620673205,623,12545974
624,0.009641851223663123,624,12566112
625,0.009732150098530346,625,12586250
626,0.0097733300618158,626,12606388
627,0.009754188761801008,627,12626526
628,0.009664924948601883,628,12646664
629,0.009501217821607011,629,12666802
630,0.009284934833876046,630,12686940
631,0.009028164323612198,631,12707078
632,0.008715952341680933,632,12727216
633,0.008383476557040637,633,12747354
634,0.007990387122991716,634,12767492
635,0.00764636090765225,635,12787630
636,0.007445668640526759,636,12807768
637,0.007363364502318448,637,12827906
638,0.007283505130827872,638,12848044
639,0.007185528781078865,639,12868182
640,0.007052107192396406,640,12888320
641,0.006966653989901317,641,12908458
642,0.006923199869663499,642,12928596
643,0.006845111968591999,643,12948734
644,0.006830121308295856,644,12968872
645,0.006926374870845242,645,12989010
646,0.00706365850416707,646,13009148
647,0.00734352168050495,647,13029286
648,0.007568221368769168,648,13049424
649,0.007734613998645334,649,13069562
650,0.007840660220955142,650,13089700
651,0.007884831958830829,651,13109838
652,0.007901041833376532,652,13129976
653,0.007917464034642774,653,13150114
654,0.007923193427584796,654,13170252
655,0.007942862978845,655,13190390
656,0.007971248962577282,656,13210528
657,0.008042060140892704,657,13230666
658,0.008087779612651114,658,13250804
659,0.008134693498924206,659,13270942
660,0.00816557317481098,660,13291080
661,0.008198139979142427,661,13311218
662,0.008207458000930645,662,13331356
663,0.008169817654839207,663,13351494
664,0.008060637155653194,664,13371632
665,0.00791647805750506,665,13391770
666,0.007719219236732022,666,13411908
667,0.0074761614705671775,667,13432046
668,0.007470920678214532,668,13452184
669,0.007741358056514602,669,13472322
670,0.00795494230142113,670,13492460
671,0.008109839754185055,671,13512598
672,0.008252868941702074,672,13532736
673,0.008461967390236191,673,13552874
674,0.008623813428580318,674,13573012
675,0.008721140782300185,675,13593150
676,0.008756284327911923,676,13613288
677,0.008730805821926035,677,13633426
678,0.008649488602228916,678,13653564
679,0.00852108625841519,679,13673702
680,0.008484906360340772,680,13693840
681,0.008546314231388463,681,13713978
682,0.00856207454283281,682,13734116
683,0.008535556405870504,683,13754254
684,0.008469836200031555,684,13774392
685,0.008457370740030945,685,13794530
686,0.008468849132846346,686,13814668
687,0.008622063401477031,687,13834806
688,0.00873504677544934,688,13854944
689,0.008843426527729514,689,13875082
690,0.00895569216924108,690,13895220
691,0.008963626106462175,691,13915358
692,0.0089578654244174,692,13935496
693,0.008861416203943262,693,13955634
694,0.008664761761213502,694,13975772
695,0.008614687439114144,695,13995910
696,0.008545986393261096,696,14016048
697,0.00846628924063586,697,14036186
698,0.00836362292404097,698,14056324
699,0.008617805870861528,699,14076462
700,0.008890791342187676,700,14096600
701,0.00910498500445811,701,14116738
702,0.009300358288337751,702,14136876
703,0.00944495551676533,703,14157014
704,0.009538111089042123,704,14177152
705,0.009578265756770732,705,14197290
706,0.009567496124264496,706,14217428
707,0.00950372887604456,707,14237566
708,0.00941607461236027,708,14257704
709,0.009349735587392494,709,14277842
710,0.00922510491954781,710,14297980
711,0.009082793074040696,711,14318118
712,0.008919713000919649,712,14338256
713,0.008700742105156367,713,14358394
714,0.008444153421893474,714,14378532
715,0.008468182056812656,715,14398670
716,0.008465670912763568,716,14418808
717,0.008500872358378708,717,14438946
718,0.008522540248469102,718,14459084
719,0.008506101351745676,719,14479222
720,0.008472797316852632,720,14499360
721,0.008519195034685345,721,14519498
722,0.008542659102165617,722,14539636
723,0.00854867635482326,723,14559774
724,0.008495403850454109,724,14579912
725,0.008390716281368393,725,14600050
726,0.00835156305585727,726,14620188
727,0.008631194540011045,727,14640326
728,0.008878833236381778,728,14660464
729,0.00909704313799281,729,14680602
730,0.00928873115757739,730,14700740
731,0.009466096468906393,731,14720878
732,0.009633703986209607,732,14741016
733,0.009791649675158554,733,14761154
734,0.00992972924252905,734,14781292
735,0.010038291640680985,735,14801430
736,0.010175319154136442,736,14821568
737,0.010262795693841198,737,14841706
738,0.010283328165993089,738,14861844
739,0.010278565080281021,739,14881982
740,0.01020477150756155,740,14902120
741,0.010115872616108024,741,14922258
742,0.009976330879420625,742,14942396
743,0.009780871766270571,743,14962534
744,0.009588281225568984,744,14982672
745,0.009346400252424336,745,15002810
746,0.009063421835107999,746,15022948
747,0.008745117217427156,747,15043086
748,0.008402402384973306,748,15063224
749,0.008153707891114526,749,15083362
750,0.007973485243820633,750,15103500
751,0.007782203556707001,751,15123638
752,0.0075743628702132915,752,15143776
753,0.0075944884644611466,753,15163914
754,0.007810358543381968,754,15184052
755,0.008035941081616704,755,15204190
756,0.008207149799367874,756,15224328
757,0.008320447422024035,757,15244466
758,0.00837809407146034,758,15264604
759,0.008457297162688782,759,15284742
760,0.008479235855362588,760,15304880
761,0.008421676998812244,761,15325018
762,0.008300866902226367,762,15345156
763,0.008192239781292687,763,15365294
764,0.008023826431299341,764,15385432
765,0.0078056391089746935,765,15405570
766,0.007549996777886148,766,15425708
767,0.007287734680655078,767,15445846
768,0.007055003470020693,768,15465984
769,0.006806856925856419,769,15486122
770,0.0068514172658427075,770,15506260
771,0.006903357545016198,771,15526398
772,0.00693580007051936,772,15546536
773,0.006963108665283602,773,15566674
774,0.007010163493651134,774,15586812
775,0.007040750892117864,775,15606950
776,0.007051208945134113,776,15627088
777,0.0070219922797979395,777,15647226
778,0.006997632910778484,778,15667364
779,0.007043252950351131,779,15687502
780,0.0071381751317990405,780,15707640
781,0.007194418768079358,781,15727778
782,0.0072021387680921145,782,15747916
783,0.007277005804800285,783,15768054
784,0.007297717894347633,784,15788192
785,0.007260980518099092,785,15808330
786,0.007170781464540199,786,15828468
787,0.007030628857585375,787,15848606
788,0.006847373620387509,788,15868744
789,0.006629970742625835,789,15888882
790,0.006469468921650345,790,15909020
791,0.006343217563702597,791,15929158
792,0.006223136802254947,792,15949296
793,0.006153834203421027,793,15969434
794,0.006132935028087316,794,15989572
795,0.006221679097488553,795,16009710
796,0.006410883959463876,796,16029848
797,0.006595466239164016,797,16049986
798,0.006766731834919382,798,16070124
799,0.00690427100165969,799,16090262
800,0.0069933744842568535,800,16110400
801,0.007024360208315816,801,16130538
802,0.006995711029319118,802,16150676
803,0.00692547192757087,803,16170814
804,0.0068432181763899425,804,16190952
805,0.006794361125141424,805,16211090
806,0.00671123635395221,806,16231228
807,0.006689954359694661,807,16251366
808,0.006883020286352071,808,16271504
809,0.007064099957019843,809,16291642
810,0.0072349892234616076,810,16311780
811,0.007422020384859451,811,16331918
812,0.007576487429267309,812,16352056
813,0.0077649491917465285,813,16372194
814,0.008060074766249925,814,16392332
815,0.008316977011628757,815,16412470
816,0.008526009945379387,816,16432608
817,0.008678863657317015,817,16452746
818,0.00876986726976503,818,16472884
819,0.00879390296581517,819,16493022
