step,SmallMatrix/conv,SmallMatrix/iters,SmallMatrix/nodes_touched,SmallMatrix/tau,SmallMatrix/alpha,SmallMatrix/beta,SmallMatrix/gamma
306,0.0005265032777764095,306,12852,1,1.488723111654393,-1.8932348758511326,4.945354726756529
307,0.0007655857343490172,307,12894,1,1.4786033277302568,-1.9078918182136224,4.945573092759707
308,0.0003210183252809411,308,12936,1,1.4977904788077288,-1.8973461627147357,4.9435371887226545
309,0.0011398032250734321,309,12978,1,1.465915838322437,-1.9308553891937834,4.945423830562657
310,0.0004606430359478962,310,13020,1,1.5217949314813337,-1.88873243299472,4.940428598406928
311,0.0006178766761071306,311,13062,1,1.4883329917881025,-1.9233299647729856,4.942560307529593
312,0.0006593864692234159,312,13104,1,1.504238033022796,-1.9155831314054104,4.940689296536658
313,0.000647888762922036,313,13146,1,1.5107415081517845,-1.9159460301239406,4.939546567994324
314,0.0010641720436133115,314,13188,1,1.5138463269941966,-1.9192240969163046,4.93867093458572
315,0.00026566545354271673,315,13230,1,1.538139981855533,-1.9044185724112543,4.935925206977453
316,0.0006405635634950584,316,13272,1,1.4848015170516211,-1.9562773326093181,4.939854861931463
317,0.00048715252713898017,317,13314,1,1.5248896033189894,-1.9275742488274439,4.935813792140814
318,0.000864153305842512,318,13356,1,1.5174309605159972,-1.9399195883933982,4.935821467178231
319,0.0009146483946674237,319,13398,1,1.5449510143371392,-1.9222954787100215,4.932665118541756
320,0.00036227938979180654,320,13440,1,1.5511520034116133,-1.9229281730321037,4.931397058348246
321,0.0006924946858070649,321,13482,1,1.516735421163561,-1.9583805554731923,4.933893894166716
322,0.0004022767560748872,322,13524,1,1.547379128916461,-1.9379910268958667,4.9303631953858265
323,0.000983150772123198,323,13566,1,1.5287717668933434,-1.9598938249323332,4.931418724928012
324,0.0007447053106453092,324,13608,1,1.5695976605357758,-1.930866506716863,4.926730696334893
325,0.00044936719870324363,325,13650,1,1.5619942331277004,-1.9432758025487278,4.926761175852436
326,0.0007109649744262887,326,13692,1,1.5449506857733062,-1.9637958476927435,4.927716821622608
327,0.0003079977258757603,327,13734,1,1.5678322933262876,-1.950127905273937,4.924662426176349
328,0.0010323074660213477,328,13776,1,1.5370483106521826,-1.982506042011531,4.9270066800066505
329,0.0005880704029137128,329,13818,1,1.5910203881389084,-1.9421473621964713,4.920629627585408
330,0.000502389494602416,330,13860,1,1.571629147606934,-1.964641281263975,4.921929851646965
331,0.0006942278724810479,331,13902,1,1.56898855753677,-1.9728229280877938,4.921413423375066
332,0.00026257526860930377,332,13944,1,1.5862956128974233,-1.9639284103106616,4.91871695599792
333,0.0010394281205749684,333,13986,1,1.5498450574888865,-2.001193664929537,4.921825638935429
334,0.0004907164044950577,334,14028,1,1.610792152667739,-1.9547911088291603,4.914216942129821
335,0.000530416225432615,335,14070,1,1.5836095999399546,-1.9839779636586035,4.916501864187282
336,0.0006643993135171946,336,14112,1,1.590744998074617,-1.9837774862882482,4.914826644374864
337,0.00036033466030136206,337,14154,1,1.603994746784711,-1.9783325646807732,4.9123924648064605
338,0.001026358550674678,338,14196,1,1.5824862930281658,-2.002690325762912,4.914024850860017
339,0.00044092238822318705,339,14238,1,1.6298097646994885,-1.9680117824739771,4.907381908322829
340,0.0005413584722780509,340,14280,1,1.5987012701953764,-2.000588112093857,4.9103117504420775
341,0.0006359856618993546,341,14322,1,1.6111421774510528,-1.99581587088996,4.907857339326306
342,0.0004125521252846102,342,14364,1,1.62174233595241,-1.9926168755128397,4.905566773588301
343,0.0010074471316731447,343,14406,1,1.607675857678596,-2.0105853986400044,4.906386515232182
344,0.00041205416965929244,344,14448,1,1.6486184298896798,-1.981325134638062,4.900028971496917
345,0.000540751498276027,345,14490,1,1.6154608439044562,-2.015686051437026,4.903441112151965
346,0.0006167727134180551,346,14532,1,1.6306821999314325,-2.008497654119385,4.900431871041954
347,0.00042449985937414065,347,14574,1,1.6400640668905453,-2.0063180687983992,4.898126876570542
348,0.0009900609419770201,348,14616,1,1.6284635131333576,-2.0221694112076376,4.89866869083077
349,0.0004043785476328628,349,14658,1,1.6674988452189954,-1.9944734534303172,4.892078285178404
350,0.0005314637152358617,350,14700,1,1.634291708440505,-2.0289133733070264,4.895752253344442
351,0.000609066128904266,351,14742,1,1.6495792572927372,-2.021631266024827,4.892498778032724
352,0.00040006795388203276,352,14784,1,1.6591607779911681,-2.0192485855644997,4.889982382892699
353,0.0009756504721320999,353,14826,1,1.645626409748078,-2.0367678718819455,4.8908413459312525
354,0.0004163947158511933,354,14868,1,1.6865070380801472,-2.0073972144541914,4.8834710950560805
355,0.0005138633398126115,355,14910,1,1.6551483791656671,-2.040287742986821,4.887144466773118
356,0.0006107385636406983,356,14952,1,1.6678174485410164,-2.03522067533775,4.884032252933531
357,0.0003413740609266853,357,14994,1,1.6789099691122096,-2.031500307787854,4.8810788918263
358,0.000960735184050544,358,15036,1,1.6586735242997432,-2.0548086342414082,4.883041964902978
359,0.00044514377228328317,359,15078,1,1.705496136352527,-2.0202156679556205,4.874176876618339
360,0.0004862279837865174,360,15120,1,1.6775787838514622,-2.050179503777751,4.877568341294015
361,0.0006159427262016213,361,15162,1,1.6851764873315547,-2.0494525731851447,4.875041166287358
362,0.0002495065137895811,362,15204,1,1.6989101372443114,-2.043409139772234,4.871408615793415
363,0.0009377023549768746,363,15246,1,1.6652814209245264,-2.0783113767839483,4.875722090667036
364,0.0004865231933716158,364,15288,1,1.7241292738390588,-2.0332139370085347,4.864203123866901
365,0.0004453290170694372,365,15330,1,1.7009342707652892,-2.059131783550392,4.867015001194626
366,0.0006156292810349117,366,15372,1,1.7011991201744399,-2.064721162321869,4.865586280821673
367,0.0002703253694412005,367,15414,1,1.7185471791593887,-2.0554983186177753,4.861017141651935
368,0.0008956579985488846,368,15456,1,1.688319689133464,-2.087504640683311,4.865066660994483
369,0.0005895087472613356,369,15498,1,1.7418794512520308,-2.046845474684689,4.853610119566794
370,0.00038723104053014964,370,15540,1,1.7285531364641775,-2.064228091941307,4.85472760308178
371,0.0005981747104757491,371,15582,1,1.7150817605294517,-2.081725137203936,4.855816132636322
372,0.00033456463257255286,372,15624,1,1.7370230540845057,-2.0684568124229603,4.850016555562149
373,0.0008217942169590679,373,15666,1,1.7168909174713058,-2.091745067237986,4.852435086386185
374,0.000699048059262064,374,15708,1,1.757981542945937,-2.061777075937545,4.842536954824419
375,0.0003084344573758254,375,15750,1,1.7552504979684436,-2.0699382969389655,4.841495544290917
376,0.0005505082887301574,376,15792,1,1.725336542075715,-2.1017639556875167,4.846055264499531
377,0.00038845271613823266,377,15834,1,1.753264111233087,-2.083222119305983,4.838623089862842
378,0.0007037850535928961,378,15876,1,1.7427839778533785,-2.0981287095498935,4.839183159450791
379,0.0007979799367456647,379,15918,1,1.7712538316822988,-2.0790479641259747,4.831261041173111
380,0.0002074363030016745,380,15960,1,1.780348034935653,-2.076852263322099,4.82742603506191
381,0.0005222322173703501,381,16002,1,1.7285687632186364,-2.127797208808958,4.837090740987599
382,0.0004572305108990918,382,16044,1,1.7707635461469633,-2.096746108951378,4.826069908058316
383,0.0005335073317748911,383,16086,1,1.7692182467172541,-2.1038404600397818,4.824617369410435
384,0.0008638452183839442,384,16128,1,1.7795179282672071,-2.1005653068196977,4.8203644764015126
385,0.0003236575275386488,385,16170,1,1.8032446424683308,-2.0854872975373064,4.812665721852578
386,0.00048492251681937293,386,16212,1,1.7667753776830508,-2.1231561717889504,4.8196374001378235
387,0.0005396627542470342,387,16254,1,1.787405843943739,-2.11081622619007,4.812760615862176
388,0.0003116794341927159,388,16296,1,1.7957475534385345,-2.1092062316163522,4.808718239713195
389,0.0008707131407136466,389,16338,1,1.7770674503606811,-2.1312658253686982,4.81139804029977
390,0.0004428029879347675,390,16380,1,1.823224214174377,-2.0964356263497628,4.797455921637312
391,0.00040912591319748604,391,16422,1,1.799445133989362,-2.123025746731429,4.801725635738299
392,0.0005637026893650247,392,16464,1,1.80013904334609,-2.128088070474102,4.79947749697433
393,0.00028591373764418705,393,16506,1,1.8172483332961809,-2.1187157700277752,4.792778116646352
394,0.0007941362498544973,394,16548,1,1.7932723880365753,-2.1454345931768417,4.7970774033549475
395,0.0006354731755885773,395,16590,1,1.8391418357340648,-2.1107189168416283,4.78222225469745
396,0.0002920112494259292,396,16632,1,1.8339829453921817,-2.120913265657746,4.781486225876593
397,0.0005078272067445722,397,16674,1,1.8060085983890461,-2.151185029836425,4.787145222947628
398,0.0003749894301943108,398,16716,1,1.8326998399392243,-2.1333055848369935,4.777316201498454
399,0.0006198335157053365,399,16758,1,1.824210539680564,-2.1464143276207652,4.777480363138398
400,0.0007844246328052476,400,16800,1,1.8487366122612787,-2.1303629671325224,4.767817944341403
401,0.000249496801091588,401,16842,1,1.8622705977756788,-2.123974626673972,4.761166167866164
402,0.0004794321486544682,402,16884,1,1.8193023175823178,-2.167565152564082,4.771845183006234
403,0.0004883107204240645,403,16926,1,1.850078121486961,-2.145968946423847,4.76010059162883
404,0.0003543241242259002,404,16968,1,1.8547745250345207,-2.147386424640292,4.756113514159639
405,0.0008321364498205294,405,17010,1,1.8455929670850957,-2.1610822920917836,4.756494708012527
406,0.0004120188906664168,406,17052,1,1.884362673388722,-2.1322188514855895,4.741133303781632
407,0.00039476906968904983,407,17094,1,1.8596712859122222,-2.15968983626118,4.746808655597162
408,0.0005345134545132569,408,17136,1,1.8618707535756167,-2.1632564107323935,4.743437378994015
409,0.0002829827187863896,409,17178,1,1.8781841067549698,-2.154259474517563,4.735205501476737
410,0.0007433039047669392,410,17220,1,1.856135550429729,-2.179333421155702,4.739959221912108
411,0.000638601462148161,411,17262,1,1.8994676472685856,-2.146257210050663,4.722040950667109
412,0.0002480840612309657,412,17304,1,1.8972362749306624,-2.1536886453615507,4.719994099068661
413,0.0004805225613381161,413,17346,1,1.8626006192192799,-2.1899680355823277,4.729447330194864
414,0.0003800011957207634,414,17388,1,1.8935630555077165,-2.1678372573378906,4.715538345790492
415,0.0005100788307907684,415,17430,1,1.887949407141512,-2.178257351684264,4.71465713341264
416,0.0007860759456866179,416,17472,1,1.9038708794220214,-2.1694328308338244,4.705690663036716
417,0.00031636820335570844,417,17514,1,1.9253866798372037,-2.1556322077469825,4.694211472447126
418,0.00042942400432249633,418,17556,1,1.8923172805858455,-2.1905006001661333,4.703965950584493
419,0.0005048426193471102,419,17598,1,1.908703939672692,-2.181203283398224,4.6945277222524595
420,0.0002104108934453173,420,17640,1,1.9192085617739099,-2.1771222526874268,4.687139256702407
421,0.000766881971276099,421,17682,1,1.8875006490933302,-2.210790898815568,4.696383154778334
422,0.00053475144147779,422,17724,1,1.9440830752952896,-2.1655424158626357,4.670226125984305
423,0.00029153648542684977,423,17766,1,1.933360865208172,-2.1803348083804237,4.671371289228185
424,0.00047169945956538554,424,17808,1,1.9126772451259262,-2.2041558842642783,4.6766221540502855
425,0.00034710378172108367,425,17850,1,1.936148989147868,-2.188339729653161,4.663320758788223
426,0.0005576357921347995,426,17892,1,1.9276598900642283,-2.2012096713339075,4.663496502930749
427,0.0007412570103007099,427,17934,1,1.9508191025410648,-2.1856405596525836,4.649801235804855
428,0.0002734292152426404,428,17976,1,1.9663392069786194,-2.1770126354680683,4.639126202811486
429,0.0004289793888403274,429,18018,1,1.929820376501803,-2.214907461912986,4.651898453263534
430,0.00047852945653065085,430,18060,1,1.952002281707927,-2.2001031499943866,4.63825143282358
431,0.0002000945691231502,431,18102,1,1.960373231028762,-2.197737257155323,4.630601169964336
432,0.0007501231348486544,432,18144,1,1.9290013374880686,-2.2311592817280146,4.64119872521228
433,0.0005037152233625896,433,18186,1,1.9865265243170107,-2.1846368268152934,4.610278434105519
434,0.0002870546630492297,434,18228,1,1.9742825642350152,-2.2005976223267316,4.612254221176579
435,0.0004553130174344425,435,18270,1,1.9554938368110188,-2.2226342588340806,4.617384826655887
436,0.0003375718551790942,436,18312,1,1.9780780576985277,-2.2073275338102007,4.602288360517882
437,0.0005294960793997786,437,18354,1,1.9699295129012235,-2.219731439196544,4.602247202000955
438,0.000725505907643633,438,18396,1,1.9920870463438787,-2.204837187648682,4.586841880977499
439,0.0002838456755747343,439,18438,1,2.008828256573733,-2.194919557740894,4.573798203363928
440,0.0004073980926454449,440,18480,1,1.9747905074436298,-2.230468624120325,4.58723094091431
441,0.0004702264058662023,441,18522,1,1.9933157559181538,-2.218710170516255,4.573227290024804
442,0.00021009304488245716,442,18564,1,2.0030659099819466,-2.2149095959859633,4.563572727825225
443,0.0007091280840076574,443,18606,1,1.9745422111314954,-2.2457325881266135,4.57434776241721
444,0.0005404644830189723,444,18648,1,2.0276284535427505,-2.2028183068189575,4.540838537838852
445,0.0002419083824103161,445,18690,1,2.0205507779008487,-2.213995434494668,4.540110495381312
446,0.0004397951841134221,446,18732,1,1.9920808963561352,-2.2446381944226013,4.551337347581566
447,0.0003487024958045455,447,18774,1,2.0201086131333628,-2.224141067905059,4.530820081797486
448,0.0004329443035775446,448,18816,1,2.0146944038324777,-2.233895437387048,4.5291014635721885
449,0.000726690513130817,449,18858,1,2.027377026935545,-2.2273053020872298,4.51681775810138
450,0.0003365339187144533,450,18900,1,2.0523072574413708,-2.209832000793192,4.496853822927401
451,0.0003606281103852436,451,18942,1,2.025125171407609,-2.238997699144036,4.5081420923772555
452,0.00046229722086533874,452,18984,1,2.0318639476759066,-2.237709550607921,4.498987979579094
453,0.00026405453580866664,453,19026,1,2.0458350034997657,-2.2298917069615043,4.4852095324289625
454,0.0006254856743623651,454,19068,1,2.0272470767275244,-2.251500272849397,4.491445437889773
455,0.000617588719193622,455,19110,1,2.0659671722609128,-2.2213208586852202,4.461724216527879
456,0.00017826316495243695,456,19152,1,2.0694024947883505,-2.2229403830443264,4.453969999062419
457,0.0004169773411200508,457,19194,1,2.023411343614967,-2.269388981267293,4.477949693553305
458,0.000410145942920027,458,19236,1,2.0614388301433055,-2.23943919892282,4.4479804425708975
459,0.0002598206115781174,459,19278,1,2.064727774869318,-2.2411443944914957,4.440129481487803
460,0.0007034230367776409,460,19320,1,2.050351280429037,-2.2588785029891656,4.443978034234728
461,0.00043444462554216264,461,19362,1,2.0944221908113434,-2.2237723030951013,4.408193745450302
462,0.0002741907011021121,462,19404,1,2.0789092188117695,-2.242256759730393,4.412975610090809
463,0.0004169459555083601,463,19446,1,2.0643857004340522,-2.2600554746521806,4.417047149826161
464,0.00031318838915825304,464,19488,1,2.0851637278947663,-2.245793612400438,4.396492700358791
465,0.00046352213231596055,465,19530,1,2.0776304837242323,-2.2572049675568167,4.395694524412159
466,0.0006827973090355825,466,19572,1,2.097334101099061,-2.2439180609895724,4.375290039109533
467,0.00030202067767084827,467,19614,1,2.116912367171572,-2.2308673792642977,4.354417272761468
468,0.00035364169520819036,468,19656,1,2.0880525483662162,-2.2613977122635798,4.3693545965291065
469,0.00043639457487325154,469,19698,1,2.0983307685921333,-2.2565653584240613,4.355273519552928
470,0.0002477031341597398,470,19740,1,2.110724855506142,-2.2498211338245873,4.339316146283405
471,0.0005955747064429756,471,19782,1,2.0920126110003654,-2.271340162018214,4.346886188523818
472,0.000593610096346813,472,19824,1,2.131142871870602,-2.2403044074143343,4.309872371424557
473,0.00018428311872123807,473,19866,1,2.134959590392168,-2.24126824335901,4.29986357536233
474,0.00039379698295564203,474,19908,1,2.092136668634523,-2.284706827510386,4.326653400542502
475,0.0003990531616218143,475,19950,1,2.1263778116838825,-2.2577726899229607,4.292621133559778
476,0.0002004047317956319,476,19992,1,2.1308638347473847,-2.2580781515972035,4.281832008908997
477,0.0006580274594483107,477,20034,1,2.1073620014322927,-2.283988494230679,4.293729496207174
478,0.0004669576619342207,478,20076,1,2.1588591707512697,-2.241517036090003,4.243824526665776
479,0.0002253736527216961,479,20118,1,2.1490261634352232,-2.254644766061598,4.244635407352803
480,0.00040122166024816376,480,20160,1,2.123914805551169,-2.281875757584631,4.258311843960778
481,0.00032390426077152804,481,20202,1,2.1508713861972013,-2.2616052939394375,4.227871920895388
482,0.0003536342599210683,482,20244,1,2.1462840374331646,-2.2700765484160175,4.224141978946714
483,0.0006640781397695399,483,20286,1,2.1537617676551783,-2.267607974516647,4.209876609880244
484,0.0003476678370766955,484,20328,1,2.183019353810139,-2.245707682216128,4.175963809681312
485,0.00029048640763674235,485,20370,1,2.1610355176996614,-2.26963118953244,4.187625969465427
486,0.000398334297671247,486,20412,1,2.157850384465499,-2.2768062211817215,4.182447174317376
487,0.0002802008238186191,487,20454,1,2.174441251865439,-2.2661337578585066,4.159293564755709
488,0.00046622409273022194,488,20496,1,2.1643904816842494,-2.279461933240153,4.160243943567687
489,0.0006309299740904961,489,20538,1,2.188725034647586,-2.261896241671478,4.129407237289718
490,0.00027584090649590624,490,20580,1,2.2048732625095266,-2.2518505506745563,4.1056259340899155
491,0.0003332304488831056,491,20622,5,2.175756895641583,-2.282015244487074,4.124589367835504
492,0.0004021902311033121,492,20664,,2.175756895641583,-2.282015244487074,4.124589367835504
493,0.00023717572876456094,493,20706,,2.175756895641583,-2.282015244487074,4.124589367835504
494,0.0005405043699769313,494,20748,,2.175756895641583,-2.282015244487074,4.124589367835504
495,0.0005751675128269412,495,20790,,2.175756895641583,-2.282015244487074,4.124589367835504
496,0.0002063238002355046,496,20832,5,2.225192320085743,-2.2592284062907666,4.032306926203087
497,0.0003574779843268056,497,20874,,2.225192320085743,-2.2592284062907666,4.032306926203087
498,0.00038401199278106566,498,20916,,2.225192320085743,-2.2592284062907666,4.032306926203087
499,0.00018763209334718878,499,20958,,2.225192320085743,-2.2592284062907666,4.032306926203087
500,0.0005828058923588623,500,21000,,2.225192320085743,-2.2592284062907666,4.032306926203087
501,0.0005098398797022719,501,21042,5,2.24585034744545,-2.2620432285300307,3.9639340001075922
502,0.00015080758169746177,502,21084,,2.24585034744545,-2.2620432285300307,3.9639340001075922
503,0.0003676647950923995,503,21126,,2.24585034744545,-2.2620432285300307,3.9639340001075922
504,0.00035347235910532606,504,21168,,2.24585034744545,-2.2620432285300307,3.9639340001075922
505,0.00019091481637242377,505,21210,,2.24585034744545,-2.2620432285300307,3.9639340001075922
506,0.0006013609742148721,506,21252,5,2.2215898957862557,-2.3040619778889657,3.9408860472150806
507,0.000444771781633981,507,21294,,2.2215898957862557,-2.3040619778889657,3.9408860472150806
508,0.00018990967451389319,508,21336,,2.2215898957862557,-2.3040619778889657,3.9408860472150806
509,0.00036849307372079527,509,21378,,2.2215898957862557,-2.3040619778889657,3.9408860472150806
510,0.0003187143688622667,510,21420,,2.2215898957862557,-2.3040619778889657,3.9408860472150806
511,0.000257083635135797,511,21462,5,2.2622295286204137,-2.2889462417451205,3.8453924562982826
512,0.0006040786626406218,512,21504,,2.2622295286204137,-2.2889462417451205,3.8453924562982826
513,0.0003863590159857756,513,21546,,2.2622295286204137,-2.2889462417451205,3.8453924562982826
514,0.000217635542870406,514,21588,,2.2622295286204137,-2.2889462417451205,3.8453924562982826
515,0.000363590080595895,515,21630,,2.2622295286204137,-2.2889462417451205,3.8453924562982826
516,0.0002850479027656565,516,21672,5,2.2878594472012024,-2.2871035776758624,3.7622893525657566
517,0.0003037717794037634,517,21714,,2.2878594472012024,-2.2871035776758624,3.7622893525657566
518,0.0005971573103684838,518,21756,,2.2878594472012024,-2.2871035776758624,3.7622893525657566
519,0.0003380554136654326,519,21798,,2.2878594472012024,-2.2871035776758624,3.7622893525657566
520,0.00023569034237786422,520,21840,,2.2878594472012024,-2.2871035776758624,3.7622893525657566
521,0.00035597300865871615,521,21882,5,2.2911137668612342,-2.3043809831672712,3.7027794116884234
522,0.0002619898530356732,522,21924,,2.2911137668612342,-2.3043809831672712,3.7027794116884234
523,0.00033355146681535576,523,21966,,2.2911137668612342,-2.3043809831672712,3.7027794116884234
524,0.0005857686040490123,524,22008,,2.2911137668612342,-2.3043809831672712,3.7027794116884234
525,0.00031599581720904036,525,22050,,2.2911137668612342,-2.3043809831672712,3.7027794116884234
526,0.0002456598316386111,526,22092,5,2.323284208966364,-2.2967955355000895,3.60514222567942
527,0.0003477558138616036,527,22134,,2.323284208966364,-2.2967955355000895,3.60514222567942
528,0.0002527753403753198,528,22176,,2.323284208966364,-2.2967955355000895,3.60514222567942
529,0.00034882236073236145,529,22218,,2.323284208966364,-2.2967955355000895,3.60514222567942
530,0.0005731188945733079,530,22260,,2.323284208966364,-2.2967955355000895,3.60514222567942
531,0.0003018562099741615,531,22302,5,2.367615568471386,-2.2792893202049487,3.487556649256195
532,0.0002487630809023353,532,22344,,2.367615568471386,-2.2792893202049487,3.487556649256195
533,0.0003400568421305702,533,22386,,2.367615568471386,-2.2792893202049487,3.487556649256195
534,0.00024471461862555425,534,22428,,2.367615568471386,-2.2792893202049487,3.487556649256195
535,0.0003516325865230578,535,22470,,2.367615568471386,-2.2792893202049487,3.487556649256195
536,0.0005610096140676573,536,22512,5,2.3688386801424897,-2.2976107088612423,3.4232750927636753
537,0.00029358876701408577,537,22554,,2.3688386801424897,-2.2976107088612423,3.4232750927636753
538,0.00024607661239614174,538,22596,,2.3688386801424897,-2.2976107088612423,3.4232750927636753
539,0.00033360872261706953,539,22638,,2.3688386801424897,-2.2976107088612423,3.4232750927636753
540,0.0002386208091749304,540,22680,,2.3688386801424897,-2.2976107088612423,3.4232750927636753
541,0.00034350032369330713,541,22722,5,2.374286556726842,-2.3123050772681877,3.351798920473882
542,0.0005503343525763267,542,22764,,2.374286556726842,-2.3123050772681877,3.351798920473882
543,0.00029105254932501525,543,22806,,2.374286556726842,-2.3123050772681877,3.351798920473882
544,0.00023821966401802326,544,22848,,2.374286556726842,-2.3123050772681877,3.351798920473882
545,0.0003284811750228464,545,22890,,2.374286556726842,-2.3123050772681877,3.351798920473882
546,0.00023430855569395826,546,22932,5,2.4077494914938105,-2.303686346178642,3.2394396381041557
547,0.00032510910582001147,547,22974,,2.4077494914938105,-2.303686346178642,3.2394396381041557
548,0.0005404994273727023,548,23016,,2.4077494914938105,-2.303686346178642,3.2394396381041557
549,0.00029346795256834967,549,23058,,2.4077494914938105,-2.303686346178642,3.2394396381041557
550,0.00022534024692394433,550,23100,,2.4077494914938105,-2.303686346178642,3.2394396381041557
551,0.0003240585574972952,551,23142,5,2.413790655926871,-2.3175954962830274,3.163300940482894
552,0.00023080893758242366,552,23184,,2.413790655926871,-2.3175954962830274,3.163300940482894
553,0.0002968677549826552,553,23226,,2.413790655926871,-2.3175954962830274,3.163300940482894
554,0.0005303390961171189,554,23268,,2.413790655926871,-2.3175954962830274,3.163300940482894
555,0.00029986359387985874,555,23310,,2.413790655926871,-2.3175954962830274,3.163300940482894
556,0.0002073748155915915,556,23352,5,2.4460329404670023,-2.309970623434545,3.047819396024721
557,0.00031945173570376354,557,23394,,2.4460329404670023,-2.309970623434545,3.047819396024721
558,0.00023464408775629962,558,23436,,2.4460329404670023,-2.309970623434545,3.047819396024721
559,0.0002587637499369877,559,23478,,2.4460329404670023,-2.309970623434545,3.047819396024721
560,0.0005178247583670512,560,23520,,2.4460329404670023,-2.309970623434545,3.047819396024721
561,0.0003253396205701115,561,23562,5,2.488628085408629,-2.294189459844539,2.9149032479331027
562,0.00018399898288978486,562,23604,,2.488628085408629,-2.294189459844539,2.9149032479331027
563,0.00031322765910846834,563,23646,,2.488628085408629,-2.294189459844539,2.9149032479331027
564,0.00024823908361163837,564,23688,,2.488628085408629,-2.294189459844539,2.9149032479331027
565,0.0002108309534176769,565,23730,,2.488628085408629,-2.294189459844539,2.9149032479331027
566,0.0005003681805266662,566,23772,5,2.4741109732453603,-2.32388370685608,2.8646813222285172
567,0.00035697913369849384,567,23814,,2.4741109732453603,-2.32388370685608,2.8646813222285172
568,0.00015517694799253206,568,23856,,2.4741109732453603,-2.32388370685608,2.8646813222285172
569,0.0003040789731574129,569,23898,,2.4741109732453603,-2.32388370685608,2.8646813222285172
570,0.00026134114197207304,570,23940,,2.4741109732453603,-2.32388370685608,2.8646813222285172
571,0.00015332635474369326,571,23982,5,2.5036780211605403,-2.318321578458531,2.7484226919850996
572,0.0004753115292793972,572,24024,,2.5036780211605403,-2.318321578458531,2.7484226919850996
573,0.000390294316738363,573,24066,,2.5036780211605403,-2.318321578458531,2.7484226919850996
574,0.00012483537932539505,574,24108,,2.5036780211605403,-2.318321578458531,2.7484226919850996
575,0.00029025032909317977,575,24150,,2.5036780211605403,-2.318321578458531,2.7484226919850996
576,0.00027058744533274884,576,24192,5,2.528840589812252,-2.316113231730278,2.6378659196780516
577,0.00013577187215801483,577,24234,,2.528840589812252,-2.316113231730278,2.6378659196780516
578,0.0004394414676743925,578,24276,,2.528840589812252,-2.316113231730278,2.6378659196780516
579,0.000421242698279255,579,24318,,2.528840589812252,-2.316113231730278,2.6378659196780516
580,0.00016393241708500487,580,24360,,2.528840589812252,-2.316113231730278,2.6378659196780516
581,0.0002700834637214752,581,24402,5,2.5274337912870033,-2.334731125060458,2.566914883375988
582,0.00027244170286277525,582,24444,,2.5274337912870033,-2.334731125060458,2.566914883375988
583,0.0001605681272903718,583,24486,,2.5274337912870033,-2.334731125060458,2.566914883375988
584,0.00039042799874150946,584,24528,,2.5274337912870033,-2.334731125060458,2.566914883375988
585,0.0004455128773140737,585,24570,,2.5274337912870033,-2.334731125060458,2.566914883375988
586,0.00020368590708729132,586,24612,5,2.5874839812299517,-2.304654536996166,2.4036115000813476
587,0.00024209983076619505,587,24654,,2.5874839812299517,-2.304654536996166,2.4036115000813476
588,0.00027413189333175037,588,24696,,2.5874839812299517,-2.304654536996166,2.4036115000813476
589,0.00017861951189840293,589,24738,,2.5874839812299517,-2.304654536996166,2.4036115000813476
590,0.00032633178820701064,590,24780,,2.5874839812299517,-2.304654536996166,2.4036115000813476
591,0.0004576849159908733,591,24822,5,2.5963236041090587,-2.3148945227384914,2.317466139580165
592,0.00024088680605220447,592,24864,,2.5963236041090587,-2.3148945227384914,2.317466139580165
593,0.00020537521714802652,593,24906,,2.5963236041090587,-2.3148945227384914,2.317466139580165
594,0.0002799789329576462,594,24948,,2.5963236041090587,-2.3148945227384914,2.317466139580165
595,0.00018639874998971828,595,24990,,2.5963236041090587,-2.3148945227384914,2.317466139580165
596,0.00024718611763385544,596,25032,5,2.59562722591294,-2.3325123941155352,2.2461552893864813
597,0.00045276274162179815,597,25074,,2.59562722591294,-2.3325123941155352,2.2461552893864813
598,0.00028402536300674427,598,25116,,2.59562722591294,-2.3325123941155352,2.2461552893864813
599,0.0001599408806358214,599,25158,,2.59562722591294,-2.3325123941155352,2.2461552893864813
600,0.00027551844649414373,600,25200,,2.59562722591294,-2.3325123941155352,2.2461552893864813
601,0.00021449915051671305,601,25242,5,2.6316545597886596,-2.3209653971146333,2.1212601671054605
602,0.0001547802826730594,602,25284,,2.6316545597886596,-2.3209653971146333,2.1212601671054605
603,0.0004259091787800419,603,25326,,2.6316545597886596,-2.3209653971146333,2.1212601671054605
604,0.0003479311086389425,604,25368,,2.6316545597886596,-2.3209653971146333,2.1212601671054605
605,0.00011973276073456662,605,25410,,2.6316545597886596,-2.3209653971146333,2.1212601671054605
606,0.00025828647825500736,606,25452,5,2.6206641965949795,-2.3463919641607363,2.0667708144684096
607,0.00023377683635991762,607,25494,,2.6206641965949795,-2.3463919641607363,2.0667708144684096
608,0.00012991177306586626,608,25536,,2.6206641965949795,-2.3463919641607363,2.0667708144684096
609,0.0003741160062124833,609,25578,,2.6206641965949795,-2.3463919641607363,2.0667708144684096
610,0.0003950514467577675,610,25620,,2.6206641965949795,-2.3463919641607363,2.0667708144684096
611,0.00017734435189658318,611,25662,5,2.6871293381625994,-2.3105064741690895,1.9016451132892567
612,0.0002268519086658419,612,25704,,2.6871293381625994,-2.3105064741690895,1.9016451132892567
613,0.0002496835895839935,613,25746,,2.6871293381625994,-2.3105064741690895,1.9016451132892567
