step,BattleShip2/conv,BattleShip2/iters,BattleShip2/nodes_touched
810,0.0029382453196163394,810,16311780
811,0.0030986424019401326,811,16331918
812,0.0032825160600107872,812,16352056
813,0.0034271181214813318,813,16372194
814,0.0034861674058897507,814,16392332
815,0.0034790433185527547,815,16412470
816,0.0034333782416274272,816,16432608
817,0.0033299764860147962,817,16452746
818,0.003351022874286791,818,16472884
819,0.0033329080233375774,819,16493022
820,0.003247330438623186,820,16513160
821,0.0031574842651961865,821,16533298
822,0.0030778399052296956,822,16553436
823,0.0029297864272779806,823,16573574
824,0.0028044302817202826,824,16593712
825,0.0026844309153193358,825,16613850
826,0.002806066551883868,826,16633988
827,0.003014396767034966,827,16654126
828,0.0031619189106221746,828,16674264
829,0.0032649345079100445,829,16694402
830,0.0032689395759961104,830,16714540
831,0.0031663392021374914,831,16734678
832,0.002953780578422882,832,16754816
833,0.0027630990258777355,833,16774954
834,0.002691657877622544,834,16795092
835,0.0027389718903674254,835,16815230
836,0.002787075901273417,836,16835368
837,0.002805647863723837,837,16855506
838,0.002788806825302692,838,16875644
839,0.002679837760839743,839,16895782
840,0.002506136917558688,840,16915920
841,0.0023414105232951177,841,16936058
842,0.0023210223236792005,842,16956196
843,0.002421907569343962,843,16976334
844,0.002489888953479069,844,16996472
845,0.0025210683847247117,845,17016610
846,0.0024881664816731597,846,17036748
847,0.0024288712570836313,847,17056886
848,0.002315265227103569,848,17077024
849,0.0022618757355568064,849,17097162
850,0.002286049364149889,850,17117300
851,0.0023235438187234614,851,17137438
852,0.0023869889800909316,852,17157576
853,0.0024992283731543052,853,17177714
854,0.0025687765213784353,854,17197852
855,0.0025985207184523462,855,17217990
856,0.0026681785590595974,856,17238128
857,0.0028142055828200285,857,17258266
858,0.0029397646812128198,858,17278404
859,0.003031206850402701,859,17298542
860,0.0031103456391431417,860,17318680
861,0.0031259540887328408,861,17338818
862,0.003146621681549222,862,17358956
863,0.0031037674315949615,863,17379094
864,0.003008258334942615,864,17399232
865,0.0029257647574642554,865,17419370
866,0.002805874737286884,866,17439508
867,0.0027146545996323823,867,17459646
868,0.0027637729049901916,868,17479784
869,0.0028045453136243403,869,17499922
870,0.0028749314771504553,870,17520060
871,0.002939647204026674,871,17540198
872,0.0029624550331024957,872,17560336
873,0.0029636066710689857,873,17580474
874,0.002935354407291424,874,17600612
875,0.0029389927497341928,875,17620750
876,0.002922671896595286,876,17640888
877,0.0028560468863211286,877,17661026
878,0.002786384160869626,878,17681164
879,0.0027140180720093277,879,17701302
880,0.0025733134338071784,880,17721440
881,0.0024835593727659533,881,17741578
882,0.0024175056208187717,882,17761716
883,0.002480144959302266,883,17781854
884,0.0024848214683944603,884,17801992
885,0.0024241938305873956,885,17822130
886,0.002358735614898022,886,17842268
887,0.0023693834840416983,887,17862406
888,0.002330293433473629,888,17882544
889,0.0022983083632270307,889,17902682
890,0.0023234373854349455,890,17922820
891,0.002425084717747883,891,17942958
892,0.002505341441929765,892,17963096
893,0.0025690999089655886,893,17983234
894,0.002592447376871254,894,18003372
895,0.002570806697498651,895,18023510
896,0.002506045072149077,896,18043648
897,0.0024070608449578423,897,18063786
898,0.002390959747009258,898,18083924
899,0.002401728857800156,899,18104062
900,0.0024656108431967416,900,18124200
901,0.0024762046928630266,901,18144338
902,0.0024583791835361968,902,18164476
903,0.002460190720198374,903,18184614
904,0.002519237827390164,904,18204752
905,0.002546323227226366,905,18224890
906,0.0026099588104278038,906,18245028
907,0.0027847262940751127,907,18265166
908,0.0029846448597618536,908,18285304
909,0.0031831757788040593,909,18305442
910,0.003340520391526769,910,18325580
911,0.0034111736056703923,911,18345718
912,0.0034320325161139587,912,18365856
913,0.0034165970691444336,913,18385994
914,0.0034068526102865593,914,18406132
915,0.0033128650328879683,915,18426270
916,0.0031361334371520777,916,18446408
917,0.002915921060709148,917,18466546
918,0.0026672182191249116,918,18486684
919,0.00243989670926803,919,18506822
920,0.002366475644559385,920,18526960
921,0.002262271852908615,921,18547098
922,0.002170930809497318,922,18567236
923,0.0021566580480585906,923,18587374
924,0.0022092008499913773,924,18607512
925,0.002244377031856204,925,18627650
926,0.002372592872242507,926,18647788
927,0.002447459978197508,927,18667926
928,0.0024789250857721323,928,18688064
929,0.0024781052583400243,929,18708202
930,0.0024509518838679023,930,18728340
931,0.0025339811880564223,931,18748478
932,0.0025724277387527694,932,18768616
933,0.002582258063764886,933,18788754
934,0.0025890658810058254,934,18808892
935,0.0025431720857879703,935,18829030
936,0.002506532211050294,936,18849168
937,0.0024618901114538128,937,18869306
938,0.0024099163701272186,938,18889444
939,0.002367353263820593,939,18909582
940,0.0023339402697939993,940,18929720
941,0.002330009105953823,941,18949858
942,0.0023607031432569814,942,18969996
943,0.0024092956589060743,943,18990134
944,0.0024730060781174013,944,19010272
945,0.002498182693015716,945,19030410
946,0.002491876413181937,946,19050548
947,0.002460550556974528,947,19070686
948,0.002439298163897541,948,19090824
949,0.002377737317766415,949,19110962
950,0.0022840733683088255,950,19131100
951,0.0022248967607912395,951,19151238
952,0.0022412104332898974,952,19171376
953,0.002396399453992837,953,19191514
954,0.0025057269076843025,954,19211652
955,0.00258696784549467,955,19231790
956,0.00263650889368644,956,19251928
957,0.0027084317646655087,957,19272066
958,0.0027282023543478418,958,19292204
959,0.002705349936459711,959,19312342
960,0.002663867283233312,960,19332480
961,0.00265134020301927,961,19352618
962,0.002632841172212408,962,19372756
963,0.0025772868104962376,963,19392894
964,0.002503401475282885,964,19413032
965,0.0024430545861005015,965,19433170
966,0.0024399607107301047,966,19453308
967,0.0024606652428895703,967,19473446
968,0.002473525564982204,968,19493584
969,0.0024718235086540474,969,19513722
970,0.0024484368618931662,970,19533860
971,0.0024482265610432097,971,19553998
972,0.0024393902527884426,972,19574136
973,0.0023754224652346445,973,19594274
974,0.0022594263482659804,974,19614412
975,0.0020970050037003585,975,19634550
976,0.0020534554979950714,976,19654688
977,0.002125921795114172,977,19674826
978,0.0022434463026247964,978,19694964
979,0.0023239486112389685,979,19715102
980,0.0023921499506816546,980,19735240
981,0.0024482619531669414,981,19755378
982,0.0024802694982711815,982,19775516
983,0.002461609337777393,983,19795654
984,0.002396115199191917,984,19815792
985,0.0023292138881280122,985,19835930
986,0.002305636082116258,986,19856068
987,0.0022969496407886925,987,19876206
988,0.0022555206865861877,988,19896344
989,0.0023580678891741425,989,19916482
990,0.0024728763411404064,990,19936620
991,0.00256079428073841,991,19956758
992,0.002629563418191705,992,19976896
993,0.0026822030171760325,993,19997034
994,0.0026895505017359156,994,20017172
995,0.0026753216260524404,995,20037310
996,0.0026959911579591544,996,20057448
997,0.0027054267899322415,997,20077586
998,0.0026909605412698823,998,20097724
999,0.0026508664739329224,999,20117862
1000,0.0025821145363028597,1000,20138000
