step,LeducPoker/conv,LeducPoker/iters,LeducPoker/nodes_touched
795,0.00038785116686973486,795,15036630
796,0.00037757990851505774,796,15055544
797,0.0003739165035935299,797,15074458
798,0.00037807532338880734,798,15093372
799,0.0003769106567581698,799,15112286
800,0.0003741269652355328,800,15131200
801,0.00037227781875562305,801,15150114
802,0.0003697434670956179,802,15169028
803,0.0003696968870215006,803,15187942
804,0.0003724952363514805,804,15206856
805,0.000372208551590425,805,15225770
806,0.0003697621047400318,806,15244684
807,0.00036831683363695855,807,15263598
808,0.00036703830168079155,808,15282512
809,0.0003651088793778512,809,15301426
810,0.00035718788565415605,810,15320340
811,0.00034918114055899896,811,15339254
812,0.0003477439323189002,812,15358168
813,0.0003504762422272406,813,15377082
814,0.0003535049479485436,814,15395996
815,0.00035513847437324,815,15414910
816,0.00035945715439950066,816,15433824
817,0.00035510835196327084,817,15452738
818,0.00035127735676378224,818,15471652
819,0.00034726094884370007,819,15490566
820,0.00034878817689421027,820,15509480
821,0.00034291383944545784,821,15528394
822,0.0003453117623543889,822,15547308
823,0.00034611161636838306,823,15566222
824,0.00036553105231673655,824,15585136
825,0.0003661612000640385,825,15604050
826,0.0003624743975834954,826,15622964
827,0.0003494097793257378,827,15641878
828,0.0003570010105582444,828,15660792
829,0.0003552121257752727,829,15679706
830,0.0003592598387690549,830,15698620
831,0.0003515952482458784,831,15717534
832,0.0003480392465761012,832,15736448
833,0.0003489589862552267,833,15755362
834,0.0003562661873990902,834,15774276
835,0.00035489637110645844,835,15793190
836,0.000347068651490659,836,15812104
837,0.00033454753110020996,837,15831018
838,0.0003406941072483516,838,15849932
839,0.0003444135032965312,839,15868846
840,0.0003477736859371916,840,15887760
841,0.0003428022132831929,841,15906674
842,0.00034406377284717377,842,15925588
843,0.00034755624153584574,843,15944502
844,0.00034555909336644874,844,15963416
845,0.0003462133336971651,845,15982330
846,0.0003501432681879968,846,16001244
847,0.0003524284378684933,847,16020158
848,0.00035624457278848887,848,16039072
849,0.00036304708558250465,849,16057986
850,0.00036392266498430637,850,16076900
851,0.00035921825958799836,851,16095814
852,0.00035264836303366964,852,16114728
853,0.00035183742240547933,853,16133642
854,0.0003543528038318089,854,16152556
855,0.00035019230174027083,855,16171470
856,0.0003484331247312622,856,16190384
857,0.000349054349433775,857,16209298
858,0.0003475324325966228,858,16228212
859,0.0003472268978720189,859,16247126
860,0.00034279485234942064,860,16266040
861,0.0003342128632257829,861,16284954
862,0.0003288682525347669,862,16303868
863,0.00032981260269378254,863,16322782
864,0.0003303432972206477,864,16341696
865,0.0003292694772669691,865,16360610
866,0.00032420020819973194,866,16379524
867,0.0003189148069165926,867,16398438
868,0.00031796515086462973,868,16417352
869,0.0003170771314249532,869,16436266
870,0.000313474148801951,870,16455180
871,0.0003090995240672689,871,16474094
872,0.00030620954520584054,872,16493008
873,0.0003050478160435133,873,16511922
874,0.0003039135107332225,874,16530836
875,0.00030051433983507847,875,16549750
876,0.0002966679444037501,876,16568664
877,0.00029071362582316906,877,16587578
878,0.0002848224342286432,878,16606492
879,0.0002855404704691783,879,16625406
880,0.00028948242247429923,880,16644320
881,0.00029180398690130394,881,16663234
882,0.0002937875301482623,882,16682148
883,0.0003001348509918608,883,16701062
884,0.0003011233090023588,884,16719976
885,0.00030216633122037706,885,16738890
886,0.0002976536631972282,886,16757804
887,0.0002957331612230829,887,16776718
888,0.0003011515391537489,888,16795632
889,0.0003105738328970792,889,16814546
890,0.0003151174858513073,890,16833460
891,0.0003166372562512093,891,16852374
892,0.00031355438340412156,892,16871288
893,0.0003179689762331517,893,16890202
894,0.0003248785439072255,894,16909116
895,0.00032978449220710804,895,16928030
896,0.00032284273521662743,896,16946944
897,0.00031525929273866493,897,16965858
898,0.00031594974955341526,898,16984772
899,0.0003268014085462123,899,17003686
900,0.00032136001273880277,900,17022600
901,0.00031621546666357747,901,17041514
902,0.0003020751901282176,902,17060428
903,0.0003037387936504349,903,17079342
904,0.0003056029094734153,904,17098256
905,0.00029778334469302004,905,17117170
906,0.0003042095674006956,906,17136084
907,0.0002961732220619073,907,17154998
908,0.00030082787884422313,908,17173912
909,0.0003048077428902396,909,17192826
910,0.00030489034777088364,910,17211740
911,0.00030877316411749567,911,17230654
912,0.0003014475381849513,912,17249568
913,0.000302358445251269,913,17268482
914,0.00031290361793334664,914,17287396
915,0.0003141695516473558,915,17306310
916,0.00031327911294665167,916,17325224
917,0.00031171115461554877,917,17344138
918,0.0003128327501318029,918,17363052
919,0.0003130976399404184,919,17381966
920,0.00031329947589282814,920,17400880
921,0.0003092896035981896,921,17419794
922,0.0003080104608680495,922,17438708
923,0.00030710581212833876,923,17457622
924,0.00031159703331197497,924,17476536
925,0.00031150030652649097,925,17495450
926,0.00030466167635972985,926,17514364
927,0.00030009680549593354,927,17533278
928,0.00029785487685436707,928,17552192
929,0.0002984810505320401,929,17571106
930,0.00029758980463166773,930,17590020
931,0.00029219485156301017,931,17608934
932,0.00028910725844977225,932,17627848
933,0.0002900704533213422,933,17646762
934,0.0002894490858679488,934,17665676
935,0.00028676485919409966,935,17684590
936,0.000283013306095814,936,17703504
937,0.0002772450583493763,937,17722418
938,0.00027274839895435887,938,17741332
939,0.00027472985520177184,939,17760246
940,0.00027542736710890747,940,17779160
941,0.00027425586616453,941,17798074
942,0.0002685737808939548,942,17816988
943,0.00026600522903041934,943,17835902
944,0.0002671515181407874,944,17854816
945,0.0002637907113544474,945,17873730
946,0.00026209269373950184,946,17892644
947,0.0002634234768859045,947,17911558
948,0.0002685801794578002,948,17930472
949,0.0002724488357003091,949,17949386
950,0.00027308283598559413,950,17968300
951,0.0002787367097471516,951,17987214
952,0.0002796349083339644,952,18006128
953,0.00027995093299143514,953,18025042
954,0.0002831148217088547,954,18043956
955,0.00028615407502204093,955,18062870
956,0.0002887608762894289,956,18081784
957,0.0002858659547735898,957,18100698
958,0.0002873636936348012,958,18119612
959,0.0002942452463654821,959,18138526
960,0.00030053206429916934,960,18157440
961,0.000297243595907451,961,18176354
962,0.0002860899831970687,962,18195268
963,0.0002850934832260288,963,18214182
964,0.00028641739035475955,964,18233096
965,0.0002871293168604794,965,18252010
966,0.00028439812998387604,966,18270924
967,0.0002760181757533453,967,18289838
968,0.0002748561509978431,968,18308752
969,0.0002720330006339977,969,18327666
970,0.0002719454524096332,970,18346580
971,0.00027203206242129574,971,18365494
972,0.0002703696704420139,972,18384408
973,0.0002664035614343002,973,18403322
974,0.00026629175814543715,974,18422236
975,0.00026719602641002427,975,18441150
976,0.0002658243375504091,976,18460064
977,0.0002601129679959194,977,18478978
978,0.00026284341088422813,978,18497892
979,0.00026145544949914,979,18516806
980,0.0002613857919563506,980,18535720
981,0.00026133914059851826,981,18554634
982,0.00026160341748099336,982,18573548
983,0.00026417912437627644,983,18592462
984,0.00026296416624271846,984,18611376
985,0.00026498795548396403,985,18630290
986,0.00026525095798048126,986,18649204
987,0.00025934040235993383,987,18668118
988,0.0002581942982856633,988,18687032
989,0.00026193689578109247,989,18705946
990,0.00026184798187862957,990,18724860
991,0.000262463587407738,991,18743774
992,0.0002588402870039169,992,18762688
993,0.00025910660167217936,993,18781602
994,0.0002598704372348548,994,18800516
995,0.0002581230670182233,995,18819430
996,0.00025546806671422617,996,18838344
997,0.00025295786616630345,997,18857258
998,0.0002538177585583168,998,18876172
999,0.0002554322859077557,999,18895086
1000,0.00025710955969532323,1000,18914000
