step,Subgame4/conv,Subgame4/iters
152,0.134113450050354,152
153,0.13267505645751954,153
154,0.1312694215774536,154
155,0.12989686965942382,155
156,0.128562331199646,156
157,0.12726329326629637,157
158,0.12603543281555177,158
159,0.12486561775207519,159
160,0.12372801780700683,160
161,0.12260964870452881,161
162,0.12150777339935302,162
163,0.12043601036071777,163
164,0.1193856143951416,164
165,0.11834902763366699,165
166,0.11731774806976318,166
167,0.11629007816314697,167
168,0.11527671337127686,168
169,0.11430775642395019,169
170,0.11339967250823975,170
171,0.11250094890594482,171
172,0.11162032127380371,172
173,0.11076625347137452,173
174,0.10993846893310547,174
175,0.10912555694580078,175
176,0.10830994606018067,176
177,0.107484450340271,177
178,0.10664762496948242,178
179,0.10580345630645752,179
180,0.10498170852661133,180
181,0.1042125654220581,181
182,0.10346446514129638,182
183,0.10273261547088623,183
184,0.10201394081115722,184
185,0.10130974769592285,185
186,0.10060895919799805,186
187,0.09992278575897216,187
188,0.09924798011779785,188
189,0.09859219074249267,189
190,0.09795851230621339,190
191,0.0973481559753418,191
192,0.09676708221435547,192
193,0.0962076473236084,193
194,0.09566914558410644,194
195,0.0951411247253418,195
196,0.09463558673858642,196
197,0.0941267728805542,197
198,0.09360806465148926,198
199,0.09308513164520264,199
200,0.09255489349365234,200
201,0.09201874732971191,201
202,0.09148122787475586,202
203,0.09094718217849732,203
204,0.0904183292388916,204
205,0.08989298105239868,205
206,0.08936676502227783,206
207,0.08885498762130738,207
208,0.08835502862930297,208
209,0.08785726547241211,209
210,0.08734998226165772,210
211,0.08684011220932007,211
212,0.08633625745773316,212
213,0.08583398818969727,213
214,0.08534115314483642,214
215,0.0848541283607483,215
216,0.08436713457107543,216
217,0.08388540744781495,217
218,0.08340258598327636,218
219,0.08291695594787597,219
220,0.08242433071136475,220
221,0.0819243335723877,221
222,0.08143439769744873,222
223,0.08096810340881348,223
224,0.08050875663757324,224
225,0.08004891872406006,225
226,0.07959307670593262,226
227,0.07914911985397338,227
228,0.078688805103302,228
229,0.0782165002822876,229
230,0.07774471521377563,230
231,0.07728671073913575,231
232,0.07683783769607544,232
233,0.07640263319015503,233
234,0.07597957611083984,234
235,0.07558088302612305,235
236,0.07519322395324707,236
237,0.07480215549468994,237
238,0.07440426349639892,238
239,0.07400350570678711,239
240,0.07359788417816163,240
241,0.07319357395172119,241
242,0.07278968572616577,242
243,0.07238819599151611,243
244,0.07199378252029419,244
245,0.07160968780517578,245
246,0.0712255859375,246
247,0.07084354400634765,247
248,0.07045806884765625,248
249,0.07006994009017944,249
250,0.06968924045562744,250
251,0.06931841850280762,251
252,0.06895891189575196,252
253,0.06861446619033813,253
254,0.06827987432479858,254
255,0.06795392036437989,255
256,0.06763203382492065,256
257,0.06730558156967163,257
258,0.06697335481643676,258
259,0.06663639068603516,259
260,0.0662958550453186,260
261,0.06596008062362671,261
262,0.06562956094741822,262
263,0.0653038239479065,263
264,0.06498616933822632,264
265,0.06467914342880249,265
266,0.06437919855117798,266
267,0.06408324003219605,267
268,0.06378321647644043,268
269,0.0634949254989624,269
270,0.06319945812225342,270
271,0.06289789915084838,271
272,0.06259544372558594,272
273,0.06229772090911865,273
274,0.06201640605926514,274
275,0.06175427198410034,275
276,0.061505246162414554,276
277,0.06126682996749878,277
278,0.061029832363128665,278
279,0.06078857898712158,279
280,0.06053860187530517,280
281,0.060280945301055905,281
282,0.06001760005950928,282
283,0.059751343727111814,283
284,0.0594846510887146,284
285,0.05922075271606445,285
286,0.05896587133407593,286
287,0.05872384786605835,287
288,0.05849952697753906,288
289,0.05828667879104614,289
290,0.058082492351531984,290
291,0.05788024425506592,291
292,0.05766904830932617,292
293,0.05744524002075195,293
294,0.05720899105072021,294
295,0.05696333885192871,295
296,0.05671383619308472,296
297,0.056466832160949706,297
298,0.05622771739959717,298
299,0.055999276638031004,299
300,0.055782668590545655,300
301,0.05557323217391968,301
302,0.055368640422821046,302
303,0.05516351461410522,303
304,0.05495683193206787,304
305,0.054747049808502195,305
306,0.054537086486816405,306
307,0.05432428598403931,307
308,0.05412209987640381,308
309,0.053925032615661624,309
310,0.05372913599014282,310
311,0.05353768825531006,311
312,0.053354547023773194,312
313,0.053176660537719724,313
314,0.053004941940307616,314
315,0.052834866046905515,315
316,0.05266540050506592,316
317,0.05249366283416748,317
318,0.05232057094573975,318
319,0.0521460485458374,319
320,0.05197467088699341,320
321,0.051802453994750974,321
322,0.05163054466247559,322
323,0.05147668361663818,323
324,0.05133138418197632,324
325,0.051185903549194334,325
326,0.05104498863220215,326
327,0.05091104030609131,327
328,0.05077771425247193,328
329,0.05064666509628296,329
330,0.050515356063842776,330
331,0.05038230419158936,331
332,0.05024889945983887,332
333,0.05011665105819702,333
334,0.049984724521636964,334
335,0.049854092597961426,335
336,0.049723844528198245,336
337,0.04959305047988891,337
338,0.049460489749908444,338
339,0.04932353734970093,339
340,0.04918456196784973,340
341,0.04904477834701538,341
342,0.048904372453689574,342
343,0.0487634801864624,343
344,0.04862151622772217,344
345,0.04847917675971985,345
346,0.04833665132522583,346
347,0.04819284915924072,347
348,0.04804806113243103,348
349,0.047901074886322025,349
350,0.04775174021720886,350
351,0.0476016092300415,351
352,0.047452728748321536,352
353,0.04730674743652344,353
354,0.04716740250587463,354
355,0.047037532329559324,355
356,0.04691063642501831,356
357,0.04678133726119995,357
358,0.046646672487258914,358
359,0.046509008407592776,359
360,0.046364879608154295,360
361,0.04621487379074097,361
362,0.046076451539993284,362
363,0.045939595699310304,363
364,0.04580980658531189,364
365,0.045681865215301515,365
366,0.045554320812225345,366
367,0.04542496562004089,367
368,0.045292432308197024,368
369,0.045157716274261475,369
370,0.045020965337753294,370
371,0.044881376028060915,371
372,0.04474098801612854,372
373,0.044603729248046876,373
374,0.04447058200836182,374
375,0.044344046115875245,375
376,0.04422200679779053,376
377,0.0441032338142395,377
378,0.04398613333702087,378
379,0.04386951208114624,379
380,0.04375016450881958,380
381,0.04362653613090515,381
382,0.04349925994873047,382
383,0.043368942737579345,383
384,0.04323736548423767,384
385,0.043105776309967044,385
386,0.0429788064956665,386
387,0.04285704612731934,387
388,0.04273560523986816,388
389,0.0426133131980896,389
390,0.04248864650726318,390
391,0.04235795378684998,391
392,0.04222171306610108,392
393,0.042081785202026364,393
394,0.04193961381912231,394
395,0.04179742097854614,395
396,0.0416559100151062,396
397,0.04151471018791199,397
398,0.04137508392333984,398
399,0.04123613595962525,399
400,0.0410979962348938,400
401,0.04097178101539612,401
402,0.040848138332366946,402
403,0.040722990036010744,403
404,0.04059598207473755,404
405,0.04046768665313721,405
406,0.0403395938873291,406
407,0.040212693214416506,407
408,0.04008639097213745,408
409,0.03996208071708679,409
410,0.03984216570854187,410
411,0.03972469091415405,411
412,0.0396118152141571,412
413,0.03950089454650879,413
414,0.03939018368721008,414
415,0.0392764675617218,415
416,0.03915987253189087,416
417,0.0390413773059845,417
418,0.038921101093292235,418
419,0.038802096843719484,419
420,0.038683744668960574,420
421,0.03856792092323303,421
422,0.0384646201133728,422
423,0.03836069822311401,423
424,0.038254334926605224,424
425,0.0381445574760437,425
426,0.038030996322631835,426
427,0.03791528940200806,427
428,0.037799785137176516,428
429,0.03768645405769348,429
430,0.03757275342941284,430
431,0.03745966672897339,431
432,0.03734693288803101,432
433,0.037238768339157104,433
434,0.03713300466537475,434
435,0.03702849745750427,435
436,0.036927112340927125,436
437,0.03682825326919556,437
438,0.03673132181167602,438
439,0.036635290384292606,439
440,0.03653775453567505,440
441,0.03643911838531494,441
442,0.036339632272720336,442
443,0.03623997330665588,443
444,0.03614102602005005,444
445,0.036042823791503906,445
446,0.03594597220420837,446
447,0.03585045099258423,447
448,0.03575512170791626,448
449,0.035656849145889284,449
450,0.03555532813072205,450
451,0.03545103788375854,451
452,0.03534464359283447,452
453,0.03523612380027771,453
454,0.03512619495391846,454
455,0.03502047896385193,455
456,0.0349209725856781,456
457,0.03482530117034912,457
458,0.03474260091781616,458
459,0.03466122627258301,459
460,0.03458127498626709,460
461,0.03450179100036621,461
462,0.03442292213439942,462
463,0.03434392690658569,463
464,0.034264659881591795,464
465,0.03418507933616638,465
466,0.03410534620285034,466
467,0.03402773499488831,467
468,0.03394973397254944,468
469,0.03387146472930908,469
470,0.033793195486068725,470
471,0.03371424555778504,471
472,0.03363558411598205,472
473,0.03355700373649597,473
474,0.03347700119018555,474
475,0.033395003080368045,475
476,0.03331176280975342,476
477,0.03323838472366333,477
478,0.03316539764404297,478
479,0.03309927225112915,479
480,0.03303231477737427,480
481,0.03296545147895813,481
482,0.03289714813232422,482
483,0.032827428579330444,483
484,0.03275665521621704,484
485,0.03268517971038818,485
486,0.032612292766571044,486
487,0.032539101839065554,487
488,0.03246502637863159,488
489,0.03239061236381531,489
490,0.032315680980682375,490
491,0.03224027395248413,491
492,0.03216348171234131,492
493,0.03208634614944458,493
494,0.032008056640625,494
495,0.03192854642868042,495
496,0.031848008632659915,496
497,0.031766761541366574,497
498,0.031685272455215456,498
499,0.03160509943962097,499
500,0.031527315378189084,500
501,0.0314510977268219,501
502,0.031376267671585086,502
503,0.03130281567573547,503
504,0.031230993270874023,504
505,0.031158822774887084,505
506,0.031085643768310547,506
507,0.031011106967926024,507
508,0.030935033559799194,508
509,0.03085803985595703,509
510,0.030780482292175292,510
511,0.030702599287033082,511
512,0.030624860525131227,512
513,0.03054806709289551,513
514,0.03047186017036438,514
515,0.03039589762687683,515
516,0.030319507122039794,516
517,0.03024122953414917,517
518,0.030161483287811278,518
519,0.03008263111114502,519
520,0.030001896619796752,520
521,0.029920116662979127,521
522,0.029837782382965087,522
523,0.02975636124610901,523
524,0.029675644636154175,524
525,0.029596182107925414,525
526,0.0295183002948761,526
527,0.029445269107818604,527
528,0.029372648000717164,528
529,0.0293008029460907,529
530,0.029228110313415528,530
531,0.029153945446014403,531
532,0.029078569412231445,532
533,0.029002341032028197,533
534,0.02892637491226196,534
535,0.02885186791419983,535
536,0.02878056526184082,536
537,0.028709748983383177,537
538,0.028640341758728028,538
539,0.02857201099395752,539
540,0.028505111932754516,540
541,0.028436949253082277,541
542,0.028367726802825927,542
543,0.028297085762023926,543
544,0.02822603940963745,544
545,0.028156830072402952,545
546,0.028089531660079957,546
547,0.028023786544799804,547
548,0.02796097993850708,548
549,0.027901040315628053,549
550,0.027842503786087037,550
551,0.027785760164260865,551
552,0.027729301452636718,552
553,0.02767262816429138,553
554,0.027615522146224977,554
555,0.02755892276763916,555
556,0.0275029718875885,556
557,0.02745189905166626,557
558,0.027401183843612672,558
559,0.02735150694847107,559
560,0.027303036451339722,560
561,0.02725510358810425,561
562,0.027206083536148073,562
563,0.02715818405151367,563
564,0.02710937976837158,564
565,0.02705934166908264,565
566,0.027008706331253053,566
567,0.02695812702178955,567
568,0.026908841133117676,568
569,0.026860835552215575,569
570,0.02681490421295166,570
571,0.026770187616348265,571
572,0.026726088523864745,572
573,0.026681339740753172,573
574,0.026635051965713502,574
575,0.026586729288101196,575
576,0.026537623405456543,576
577,0.026487897634506225,577
578,0.026438095569610597,578
579,0.02638931751251221,579
580,0.02634096026420593,580
581,0.026294591426849364,581
582,0.026249905824661256,582
583,0.026205953359603882,583
584,0.02616094470024109,584
585,0.02611459732055664,585
586,0.02606651544570923,586
587,0.026016087532043458,587
588,0.025964423418045043,588
589,0.025911152362823486,589
590,0.025857702493667603,590
591,0.025805826187133788,591
592,0.025754153728485107,592
593,0.025701950788497924,593
594,0.025649596452713013,594
595,0.02559680223464966,595
596,0.02554301381111145,596
597,0.025488351583480836,597
598,0.02543279767036438,598
599,0.025377529859542846,599
600,0.025322046279907227,600
601,0.02526702404022217,601
602,0.02521240234375,602
603,0.02515749454498291,603
604,0.025102615356445312,604
605,0.025048358440399168,605
606,0.024997655153274536,606
607,0.02494642376899719,607
608,0.024894001483917235,608
609,0.024840725660324095,609
610,0.024786713123321532,610
611,0.024731872081756593,611
612,0.024677470922470093,612
613,0.0246237850189209,613
614,0.02457129120826721,614
615,0.024520113468170165,615
616,0.0244693922996521,616
617,0.02441860914230347,617
618,0.02436698317527771,618
619,0.024313920736312868,619
620,0.024259854555130005,620
621,0.024204137325286864,621
622,0.024146735668182373,622
623,0.02408876419067383,623
624,0.024031333923339844,624
625,0.02397404670715332,625
626,0.023917016983032228,626
627,0.023860716819763185,627
628,0.023804627656936646,628
629,0.0237498140335083,629
630,0.023698564767837525,630
631,0.023647215366363526,631
632,0.023595249652862547,632
633,0.0235418963432312,633
634,0.023487768173217773,634
635,0.023432869911193848,635
636,0.023378063440322876,636
637,0.023322958946228028,637
638,0.023268282413482666,638
639,0.02321418285369873,639
640,0.023161462545394897,640
641,0.02311017394065857,641
642,0.023059321641921995,642
643,0.02300847291946411,643
644,0.02295716404914856,644
645,0.022905126810073853,645
646,0.0228524911403656,646
647,0.02279955744743347,647
648,0.022746394872665405,648
649,0.02269354581832886,649
650,0.022643033266067505,650
651,0.022593947649002074,651
652,0.022544827461242676,652
653,0.02249603867530823,653
654,0.022447956800460814,654
655,0.02239957332611084,655
656,0.022350836992263794,656
657,0.0223004686832428,657
658,0.022249959707260132,658
659,0.02219907760620117,659
660,0.022148588895797728,660
661,0.02209910035133362,661
662,0.022051056623458864,662
663,0.022004586458206177,663
664,0.021959952116012572,664
665,0.021916249990463255,665
666,0.021873621940612792,666
667,0.02183046340942383,667
668,0.021787368059158325,668
669,0.021744070053100587,669
670,0.021699936389923097,670
671,0.021654582023620604,671
672,0.021609200239181517,672
673,0.021565543413162233,673
674,0.021523134708404543,674
675,0.021482346057891847,675
676,0.02144323468208313,676
677,0.021404963731765748,677
678,0.021367981433868408,678
679,0.021331323385238646,679
680,0.021294580698013307,680
681,0.02125760793685913,681
682,0.021218905448913573,682
683,0.021178832054138185,683
684,0.02113782048225403,684
685,0.021096129417419434,685
686,0.02105426549911499,686
687,0.021012734174728393,687
688,0.020972036123275757,688
689,0.020931907892227174,689
690,0.020891700983047486,690
691,0.02085112690925598,691
692,0.020810009241104127,692
693,0.020768343210220336,693
694,0.02072566032409668,694
695,0.020681822299957277,695
696,0.02063782811164856,696
697,0.02059300124645233,697
698,0.020552533268928527,698
699,0.020512160062789917,699
700,0.020472411513328553,700
701,0.020432820320129396,701
702,0.0203934371471405,702
703,0.020353559255599975,703
704,0.020313340425491332,704
705,0.020273621082305907,705
706,0.020232465267181397,706
707,0.020190540552139282,707
708,0.02014861226081848,708
709,0.02010665237903595,709
710,0.020064897537231445,710
711,0.020023441314697264,711
712,0.01998277544975281,712
713,0.019942803382873533,713
714,0.019902373552322387,714
715,0.019861294031143187,715
716,0.019819584488868714,716
717,0.019776702523231507,717
718,0.01973325788974762,718
719,0.019689093828201294,719
720,0.019644047021865844,720
721,0.019598959684371947,721
722,0.019554125666618346,722
723,0.019510332345962524,723
724,0.01946721613407135,724
725,0.019424420595169068,725
726,0.019381647109985353,726
727,0.019338778853416443,727
728,0.019295461773872376,728
729,0.01925165772438049,729
730,0.019206854104995726,730
731,0.01916190028190613,731
732,0.019116767644882203,732
733,0.0190715491771698,733
734,0.019026455879211427,734
735,0.018982056379318237,735
736,0.018938612937927247,736
737,0.018897027969360353,737
738,0.01885662853717804,738
739,0.01881738245487213,739
740,0.018777863383293153,740
741,0.01873810589313507,741
742,0.018697686791419983,742
743,0.018655940294265747,743
744,0.018614010810852052,744
745,0.01857088565826416,745
746,0.018525583148002626,746
747,0.018478575348854064,747
748,0.018430370092391967,748
749,0.018381060957908632,749
750,0.0183309805393219,750
751,0.01828034520149231,751
752,0.01822966516017914,752
753,0.01817913293838501,753
754,0.01812984883785248,754
755,0.018081041574478148,755
756,0.01803373694419861,756
757,0.017987594604492188,757
758,0.017943485379219054,758
759,0.017903289198875426,759
760,0.01786327600479126,760
761,0.01782386124134064,761
762,0.01778415322303772,762
763,0.01774372160434723,763
764,0.017702220678329467,764
765,0.017660208344459534,765
766,0.01761735439300537,766
767,0.017573694586753844,767
768,0.017529473900794984,768
769,0.017484548687934875,769
770,0.017440155744552613,770
771,0.017396175265312196,771
772,0.017353349328041077,772
773,0.01731161594390869,773
774,0.01727119505405426,774
775,0.01723187744617462,775
776,0.017193328738212586,776
777,0.017155978679656982,777
778,0.017119473814964294,778
779,0.017083868384361267,779
780,0.017048537731170654,780
781,0.01701357841491699,781
782,0.016978344917297362,782
783,0.016942316293716432,783
784,0.016905847191810607,784
785,0.016868759393692017,785
786,0.016831288337707518,786
787,0.01679327130317688,787
788,0.016754934787750243,788
789,0.016716325879096983,789
790,0.01667896568775177,790
791,0.016641870141029358,791
792,0.016607288718223572,792
793,0.01657350718975067,793
794,0.016541190147399902,794
795,0.01650997281074524,795
796,0.016479629278182983,796
797,0.016449747681617735,797
798,0.01642077147960663,798
799,0.016391854882240296,799
800,0.016362502574920654,800
801,0.01633300483226776,801
802,0.016303040981292725,802
803,0.016272331476211547,803
804,0.016241135001182558,804
805,0.016209856271743775,805
806,0.01617973804473877,806
807,0.01614920735359192,807
808,0.016118465662002562,808
809,0.016087656617164613,809
810,0.016057236790657042,810
811,0.016027384996414186,811
812,0.0159976726770401,812
813,0.01596848726272583,813
814,0.015939682126045226,814
815,0.01591114401817322,815
816,0.015884829163551332,816
817,0.01585864245891571,817
818,0.015832991003990174,818
819,0.015806943774223328,819
820,0.015780462622642516,820
821,0.015753731727600098,821
822,0.015727288126945495,822
823,0.015701401829719543,823
824,0.015675538778305055,824
825,0.015649958848953247,825
826,0.01562498688697815,826
827,0.015601070523262024,827
828,0.015577515959739685,828
829,0.015554558634757996,829
830,0.015532447099685669,830
831,0.015510854125022889,831
832,0.015488797426223755,832
833,0.015465884804725646,833
834,0.015442727208137512,834
835,0.015418958067893982,835
836,0.015394865274429322,836
837,0.015371417999267578,837
838,0.015347760915756226,838
839,0.01532382607460022,839
840,0.015300177931785584,840
841,0.01527699053287506,841
842,0.015254348516464233,842
843,0.015232563018798828,843
844,0.015211140513420105,844
845,0.015190209746360778,845
846,0.015169228315353394,846
847,0.015147880911827087,847
848,0.015125723481178284,848
849,0.015102846622467041,849
850,0.01507906436920166,850
851,0.015054817199707032,851
852,0.015029626488685608,852
853,0.01500472605228424,853
854,0.014979825019836426,854
855,0.014954947829246522,855
856,0.01492964506149292,856
857,0.014903977513313293,857
858,0.014878573417663575,858
859,0.014852979183197022,859
860,0.014827451705932616,860
861,0.014801899790763856,861
862,0.014776891469955445,862
863,0.014752365350723266,863
864,0.014728306531906129,864
865,0.014704144597053527,865
866,0.014679712653160095,866
867,0.01465498387813568,867
868,0.014629558324813843,868
869,0.014603890180587768,869
870,0.014577887058258056,870
871,0.0145517498254776,871
872,0.014525052905082703,872
873,0.014498018026351929,873
874,0.014470550417900085,874
875,0.014442620873451233,875
876,0.014414420127868652,876
877,0.014385968446731567,877
878,0.014357194900512696,878
879,0.01432810366153717,879
880,0.014299789667129517,880
881,0.014271582961082458,881
882,0.01424336314201355,882
883,0.01421476423740387,883
884,0.014185996055603027,884
885,0.014157360196113586,885
886,0.014128547906875611,886
887,0.01409977674484253,887
888,0.014070852994918823,888
889,0.014041547775268554,889
890,0.014011948108673096,890
891,0.013982139229774475,891
892,0.013952233195304871,892
893,0.013922104835510254,893
894,0.013891674876213074,894
895,0.013860833048820496,895
896,0.013829587697982789,896
897,0.013798487782478332,897
898,0.013767465353012084,898
899,0.013737542629241943,899
900,0.01370850384235382,900
901,0.013679669499397277,901
902,0.013651383519172668,902
903,0.013623507618904114,903
904,0.013596270084381103,904
905,0.013569910526275635,905
906,0.013544843792915344,906
907,0.01352018117904663,907
908,0.013495444655418395,908
909,0.013471499681472779,909
910,0.013447244167327881,910
911,0.01342376172542572,911
912,0.013400059342384339,912
913,0.01337687611579895,913
914,0.01335340142250061,914
915,0.013330091834068298,915
916,0.013306962251663208,916
917,0.013283069729804992,917
918,0.013259477615356445,918
919,0.013235385417938233,919
920,0.013211052417755127,920
921,0.013186577558517456,921
922,0.013161838054656982,922
923,0.013137158155441284,923
924,0.013112426400184632,924
925,0.013088810443878173,925
926,0.013065387606620788,926
927,0.01304277241230011,927
928,0.013020173907279968,928
929,0.012998453378677367,929
930,0.012976436018943787,930
931,0.01295478641986847,931
932,0.01293305218219757,932
933,0.012911404371261597,933
934,0.012889720797538758,934
935,0.012867698073387146,935
936,0.012845503091812134,936
937,0.012823267579078675,937
938,0.012800763249397279,938
939,0.012777534127235413,939
940,0.01275436818599701,940
941,0.012730910778045654,941
942,0.012707409858703613,942
943,0.012684140801429749,943
944,0.012661165595054626,944
945,0.012638905644416809,945
946,0.012616709470748902,946
947,0.01259619116783142,947
948,0.012575675845146178,948
949,0.012555826306343078,949
950,0.01253616988658905,950
951,0.012516502737998963,951
952,0.012497233748435975,952
953,0.01247743308544159,953
954,0.012457711696624756,954
955,0.012437320947647094,955
956,0.012417336702346802,956
957,0.012398229837417602,957
958,0.01237872838973999,958
959,0.012359291315078735,959
960,0.012339946031570435,960
961,0.01232076644897461,961
962,0.012302271127700805,962
963,0.01228375792503357,963
964,0.012265483736991883,964
965,0.012247026562690735,965
966,0.012228928208351135,966
967,0.01221080482006073,967
968,0.012192832231521606,968
969,0.012175207138061523,969
970,0.012157872319221497,970
971,0.012141246795654297,971
972,0.012124953269958496,972
973,0.012109234929084778,973
974,0.012093505859375,974
975,0.012078388929367065,975
976,0.012063011527061462,976
977,0.012047832012176513,977
978,0.012032145857810974,978
979,0.012016037106513977,979
980,0.011999275088310241,980
981,0.011982475519180297,981
982,0.011965159177780151,982
983,0.011947656869888306,983
984,0.011930289268493653,984
985,0.011913024783134461,985
986,0.011895955204963685,986
987,0.01187968373298645,987
988,0.011863960027694702,988
989,0.011848562955856323,989
990,0.01183334767818451,990
991,0.011818544864654541,991
992,0.011803537011146545,992
993,0.011787957549095153,993
994,0.0117720764875412,994
995,0.011755927801132202,995
996,0.011739631295204162,996
997,0.011722847819328308,997
998,0.011705759167671203,998
999,0.011688128709793091,999
1000,0.011670432090759277,1000
