step,Subgame4/tau,Subgame4/alpha,Subgame4/beta,Subgame4/gamma,Subgame4/conv,Subgame4/iters
54,1,1.022653717838141,-1.007746884501929,4.996675407051271,0.5240690422058105,54
55,1,1.0245771579800176,-1.0100340602198477,4.996644494423231,0.5131368637084961,55
56,1,1.0268230768908762,-1.0121919543943116,4.996610422260842,0.5047157287597657,56
57,1,1.0292441134023589,-1.014280986510333,4.996574424223175,0.4901686096191406,57
58,1,1.0311851083972439,-1.016586593619395,4.99654231506581,0.46961297988891604,58
59,1,1.0326100568932501,-1.0191264296207527,4.996514501117842,0.44357099533081057,59
60,1,1.0334935835792638,-1.0219139935715855,4.996491281837848,0.41428322792053224,60
61,1,1.0339464151982738,-1.0249029233914906,4.996471706112495,0.3806806755065918,61
62,1,1.0337749520333053,-1.0281815762008495,4.996457551431344,0.36894959449768067,62
63,1,1.0356398621956207,-1.0305670250411672,4.9964246933022665,0.3369633674621582,63
64,1,1.0352304614370818,-1.0339779252110184,4.996412258501403,0.32786768913269043,64
65,1,1.0372468082671047,-1.0363147879732906,4.996377437052452,0.30555142402648927,65
66,1,1.0376082358322438,-1.039405090750876,4.996357481975505,0.634339714050293,66
67,1,1.068921536062576,-1.0287819097186888,4.996041015227185,0.7790976715087891,67
68,1,1.0800864168519329,-1.027257509211267,4.995911459748491,0.7774824523925781,68
69,1,1.0831526554775497,-1.0291326882148797,4.995861847924926,0.9876702880859375,69
70,1,1.0957382000385527,-1.0271578346683934,4.995712843087631,0.9200093841552734,70
71,1,1.0961073908133114,-1.0301195922234954,4.995689569304108,0.9789557647705078,71
72,1,1.1017449176235177,-1.030980755328589,4.995610183804548,1.0416545867919922,72
73,1,1.107399124097552,-1.0318498660239983,4.995529378821759,1.041193733215332,73
74,1,1.1105780190517716,-1.0337052748498419,4.995474344919506,0.9566285324096679,74
75,1,1.1104006853994708,-1.0369006957448412,4.995455439247978,0.8409666442871093,75
76,1,1.1084615880981539,-1.0408395216610502,4.995455593844692,0.8947901916503906,76
77,1,1.114135700198832,-1.041698481752438,4.995371800729051,0.8172138977050781,77
78,1,1.1137146364360309,-1.0450479461172337,4.995354774801974,0.7984796142578126,78
79,1,1.1159913030798652,-1.047306423573513,4.99530740476194,0.7542299842834472,79
80,1,1.116915091714419,-1.05013507641806,4.995274740926759,0.7043073654174805,80
81,1,1.1173783583754682,-1.0531732496930704,4.995246937419926,0.6661230659484864,81
82,1,1.1183512881410327,-1.0560139345718902,4.995213046423829,0.6319811248779297,82
83,1,1.1194490249169908,-1.0588163149171783,4.9951773697039625,0.5972116088867188,83
84,1,1.1203866645262606,-1.0617024987741845,4.9951431514460385,0.5702795028686524,84
85,1,1.1217435459377392,-1.0644211498546494,4.995103726511193,0.5432469367980957,85
86,1,1.1230031221177847,-1.0671953705215473,4.995065007675857,0.5100631141662597,86
87,1,1.123679683785712,-1.0702422288161202,4.995032683808688,0.4772645568847656,87
88,1,1.1242167242441703,-1.0733701792800023,4.995001648778044,0.4520143508911133,88
89,1,1.1252410426486958,-1.076295039716983,4.994964530644466,0.4318528747558594,89
90,1,1.1266175732268033,-1.0790717469069213,4.994922832466728,0.4137976837158203,90
91,1,1.128112534486262,-1.0818048961796858,4.994879264792543,0.3901082992553711,91
92,1,1.1289514958451328,-1.0848485880411571,4.994843099476613,0.37142223358154297,92
93,1,1.1301892605808788,-1.0877214763532408,4.994801725806779,0.35358991622924807,93
94,1,1.13142254019371,-1.0906075956579175,4.994759954297617,0.33440935134887695,94
95,1,1.1323900348033478,-1.0936284351333259,4.994720973215064,0.3208883666992188,95
96,1,1.1339448750290748,-1.0963875546768695,4.994674346664927,0.3069102096557617,96
97,1,1.135368011992405,-1.0992184460518906,4.994628830942548,0.29646193504333496,97
98,1,1.1371935291743205,-1.1018707160681884,4.994577796772105,0.28501057624816895,98
99,1,1.1388270208334441,-1.1046228114762613,4.994528593208864,0.27728057861328126,99
100,1,1.140945154165895,-1.1071553227480453,4.994472710911387,0.2677694606781006,100
101,1,1.142763517812676,-1.109838582016597,4.994419997442113,0.2568511390686035,101
102,1,1.1443089722644106,-1.112661312292116,4.994370181517262,0.2461490535736084,102
103,1,1.1458172038608554,-1.1155122321233386,4.994320284639553,0.23898400306701661,103
104,1,1.1478574552309884,-1.1181180291963246,4.994262911768291,0.23010825157165526,104
105,1,1.149559911081996,-1.1208954003860963,4.994209294349178,0.2227945899963379,105
106,1,1.1514901887766675,-1.1235724439868913,4.994152060153615,0.2151047706604004,106
107,1,1.1533061699507092,-1.1263141374025574,4.994095680121006,0.2078785514831543,107
108,1,1.1551623880976338,-1.129045810817251,4.994038110691813,0.20377095222473143,108
109,1,1.1576029738361113,-1.1315014114615156,4.993971993094035,0.1969880199432373,109
110,1,1.159475235653046,-1.1342432209887074,4.993912803458728,0.19133091926574708,110
111,1,1.161542606559822,-1.1368985829429659,4.993850252322882,0.18585079193115234,111
112,1,1.1636148227403231,-1.139560448256589,4.993786894880621,0.19111574172973633,112
113,1,1.1680388206486072,-1.141069983977308,4.993690010075294,0.1845901107788086,113
114,1,1.169882159096605,-1.1438591819051407,4.993628107232935,0.18359400749206542,114
115,1,1.1729395508763631,-1.1460561901777218,4.993548256853994,0.17927361488342286,115
116,1,1.175238837977015,-1.1486361653854604,4.993478241653373,0.17318625450134278,116
117,1,1.1770952715124972,-1.1514451163789383,4.993413768139838,0.1637570810317993,117
118,1,1.1780635619797497,-1.1547084233238067,4.993361430419016,0.16196435928344727,118
119,1,1.1808987969846814,-1.1570468461846857,4.993281204332485,0.15935348033905028,119
120,1,1.1835194187900893,-1.1595003589878456,4.99320313079627,0.16892261505126954,120
121,1,1.1892509136754192,-1.160397074564787,4.993077612356039,0.16939749717712402,121
122,1,1.192677692085879,-1.1624572365107868,4.992984978801827,0.1683652353286743,122
123,1,1.195736379045869,-1.1647087289983948,4.992896730902055,0.1677771997451782,123
124,1,1.1989086760308745,-1.1669097860943867,4.992805586453972,0.16223740577697754,124
125,1,1.2008227599051648,-1.1697525752009021,4.992732818082313,0.15540430545806885,125
126,1,1.2023409625958217,-1.1728059530147124,4.992665374552288,0.1533346652984619,126
127,1,1.2051049296727125,-1.1752365515503806,4.992577488835986,0.1568118667602539,127
128,1,1.2093813860700207,-1.1769047690294976,4.992464354798043,0.15164776802062988,128
129,1,1.2113064558221902,-1.1797761514148994,4.992387504198943,0.15283859252929688,129
130,1,1.2149774851991355,-1.1817649011897973,4.992281366903734,0.15002981662750245,130
131,1,1.2175383531321575,-1.1843273343499,4.992192001593179,0.14707338333129882,131
132,1,1.2200443452172516,-1.1869258487765442,4.99210241620595,0.1416595458984375,132
133,1,1.2218062435084547,-1.1899154303685067,4.992024118141664,0.13954144954681397,133
134,1,1.2245213497560483,-1.1924231969007784,4.991928849867284,0.1354079246520996,134
135,1,1.226601595376654,-1.1952671891383135,4.99184313352648,0.13454989433288575,135
136,1,1.2296920657024846,-1.1975961704290607,4.991739073644424,0.1312096071243286,136
137,1,1.2319860765752404,-1.2003461528730608,4.991647400962972,0.12439580917358399,137
138,1,1.2330801538299077,-1.2037317672468848,4.991575460497231,0.12373404026031494,138
139,1,1.2362216003076383,-1.206057175375133,4.9914667859576305,0.12365853309631347,139
140,1,1.2395689145308566,-1.208281445656651,4.991353009968066,0.12008025169372559,140
141,1,1.2416899802379786,-1.2111567529147458,4.991259634189547,0.11653064250946045,141
142,1,1.2437849374671164,-1.2140553426186764,4.991165564832356,0.114855318069458,142
143,1,1.2465469247797099,-1.216610450979011,4.991058193770797,0.11239022731781007,143
144,1,1.2490019128524066,-1.2193360617275448,4.990955056103992,0.10806705474853516,144
145,1,1.2507056977563977,-1.2224700813505427,4.990864497329151,0.10824828147888184,145
146,1,1.2541694695402765,-1.2246754287012396,4.990739987998616,0.10538079738616943,146
147,1,1.25640897385572,-1.2275414945429395,4.990636849487869,0.10275926113128662,147
148,1,1.2587214323799119,-1.2303776694360755,4.990531015604277,0.10169531345367432,148
149,1,1.261673812818511,-1.2328786444746416,4.990411556724697,0.10011205196380615,149
150,1,1.2644009651888313,-1.2355083084020193,4.9902948647595124,0.09625095367431641,150
151,1,1.2661077664892022,-1.2386975255704678,4.990196565949844,0.09493636608123779,151
152,1,1.2689228414382663,-1.2412965829653002,4.990075231812645,0.09368279457092285,152
153,1,1.2717606344334205,-1.2438909810253105,4.989951832998205,0.09023531436920167,153
154,1,1.2735506201606657,-1.24706431468792,4.989847810241373,0.08897076606750488,154
155,1,1.2763570518782188,-1.2496924534344613,4.989721931756039,0.08762494564056396,155
156,1,1.2791170651028936,-1.2523538574118789,4.989595321606624,0.08459190368652343,156
157,1,1.281009334450368,-1.2555012756519333,4.9894849087603,0.0831411361694336,157
158,1,1.283683775759538,-1.2582286153806383,4.989356854102021,0.08176042556762696,158
159,1,1.2863846784107245,-1.2609503881110569,4.98922654588689,0.07922456741333007,159
160,1,1.2884431987398997,-1.2640380785579421,4.989108102707293,0.07846642732620239,160
161,1,1.2914599456720868,-1.2666029078579133,4.988967682009563,0.07757122993469238,161
162,1,1.2943984448556096,-1.2692195986481276,4.9888270350218615,0.07601248502731323,162
163,1,1.296953006303208,-1.272059706061339,4.98869284202945,0.07473325967788697,163
164,1,1.299655561548783,-1.2748262467437634,4.988553617029563,0.07363057613372803,164
165,1,1.3024530335295488,-1.2775484318691523,4.988410419208153,0.0724852180480957,165
166,1,1.3052172823270065,-1.2802982291970348,4.988266031747321,0.07126455545425416,166
167,1,1.3079264684135457,-1.2830881857293654,4.988120941402926,0.07012323141098023,167
168,1,1.3106749241888178,-1.285864990968307,4.987973000243075,0.0692061448097229,168
169,1,1.313557294155129,-1.288574562088244,4.987819970294591,0.06829944610595703,169
170,1,1.316441293538278,-1.291291861383062,4.987664812095941,0.06735204696655274,170
171,1,1.3192934258627182,-1.294036077081146,4.987508281027026,0.0664645791053772,171
172,1,1.3221793135224549,-1.2967696947407643,4.987348808539249,0.06555774211883544,172
173,1,1.3250468347789193,-1.2995221778964996,4.987187593948955,0.06464252948760986,173
174,1,1.3279027214227115,-1.3022886901835493,4.987024467565313,0.06359888315200805,174
175,1,1.3306626153740424,-1.3051180076151512,4.98686146998929,0.06246123790740967,175
176,1,1.3333459750406202,-1.3079992700611731,4.986698156854644,0.061264917850494385,176
177,1,1.3359741031765375,-1.3109204507441903,4.9865340193181,0.060055603981018064,177
178,1,1.3385776368655793,-1.3138639623047654,4.986368293176213,0.05897799253463745,178
179,1,1.3412648146985775,-1.3167666726275238,4.986198211406164,0.057972259521484375,179
180,1,1.3439946402519152,-1.3196522295780309,4.986024731336048,0.05706523418426514,180
181,1,1.346790638496313,-1.322506634053225,4.985847176171785,0.056151719093322755,181
182,1,1.3495725026330923,-1.3253768914940225,4.985667563033758,0.05520237445831299,182
183,1,1.3523157384871571,-1.3282775315156201,4.985486514608382,0.054210634231567384,183
184,1,1.3550128571783142,-1.3312131701340353,4.985304224560251,0.05321731805801391,184
185,1,1.3576957267792817,-1.3341651200227187,4.985119832623996,0.05227635145187378,185
186,1,1.3604100320622956,-1.3371062755353738,4.984932068338592,0.05138889312744141,186
187,1,1.3631587453401335,-1.3400347269195565,4.984740786720388,0.050505151748657225,187
188,1,1.3658995180946607,-1.3429756520398033,4.984547097688724,0.04970074415206909,188
189,1,1.3687006454672404,-1.345888146841511,4.984349051367783,0.04890328645706177,189
190,1,1.3714986223186816,-1.3488101177015768,4.98414835697813,0.04803470849990845,190
191,1,1.3742200016624546,-1.351785847526073,4.983947079137371,0.04727548599243164,191
192,1,1.3770333712076614,-1.35471384140398,4.983740365725659,0.046641557216644286,192
193,1,1.379959051244462,-1.3575813849811997,4.983527500034961,0.046061084270477295,193
194,1,1.3829314333837477,-1.3604278267861598,4.983310274244376,0.045495762825012206,194
195,1,1.3859142639226372,-1.3632750310672006,4.983089681545483,0.04483290672302246,195
196,1,1.3887939672480145,-1.3661922100544401,4.982869089012747,0.044081349372863766,196
197,1,1.3915747005857675,-1.3691772837060923,4.982648418435185,0.043355984687805174,197
198,1,1.3943718131808989,-1.3721600187614904,4.982424167006352,0.04269408464431763,198
199,1,1.3972260478225575,-1.3751153097197442,4.982195006455086,0.04205450534820557,199
200,1,1.4000957550908453,-1.378068555682628,4.9819621416343995,0.04140743613243103,200
201,1,1.402948905129586,-1.3810394698353308,4.981726524072759,0.04075940489768982,201
202,1,1.4057920264985748,-1.3840240923890672,4.981487910530719,0.040117303133010866,202
203,1,1.4086325184748791,-1.3870178834954028,4.981246020475627,0.03941762089729309,203
204,1,1.4113966537496285,-1.3900667368211677,4.981003216131441,0.03877718687057495,204
205,1,1.414218378754069,-1.3930874628623588,4.9807550963772655,0.038205342292785646,205
206,1,1.4171120564748432,-1.396070808874101,4.9805010703266,0.03767500400543213,206
207,1,1.4200482446727383,-1.3990349044137649,4.980242002018281,0.037154085636138916,207
208,1,1.422989258975838,-1.4020032414469037,4.97997907514062,0.03660791158676147,208
209,1,1.4258918073630573,-1.405003072626562,4.979713718566695,0.03602447271347046,209
210,1,1.4287387275543617,-1.4080454197136758,4.97944651305971,0.03554985046386719,210
211,1,1.4317168317784352,-1.4110122743936055,4.979170890214514,0.03515335202217102,211
212,1,1.434791595359213,-1.4139249548312085,4.978887871522295,0.03476285099983215,212
213,1,1.4378709295869514,-1.4168416062207132,4.978600593774003,0.034420504570007324,213
214,1,1.4410115816108284,-1.4197260441601327,4.978306926260175,0.03419654846191406,214
215,1,1.444310624102757,-1.422516031810848,4.978003165877078,0.03389533996582031,215
216,1,1.4475051750339327,-1.4253791450677138,4.9776988147362795,0.03355288863182068,216
217,1,1.450641787378495,-1.4282859457559456,4.977392182625577,0.033251429796218875,217
218,1,1.4538333074350165,-1.431164158020619,4.977078988368555,0.033014943599700926,218
219,1,1.4571150988751815,-1.4339907883039646,4.9767577357271495,0.03280624508857727,219
220,1,1.460436674750206,-1.4367980529811166,4.976430195432997,0.032543841600418094,220
221,1,1.4636824711078018,-1.4396604880174708,4.97610077451615,0.03218591570854187,221
222,1,1.466789852264924,-1.442618962165957,4.975771979166873,0.03186184287071228,222
223,1,1.4699433781370546,-1.4455545034181059,4.975436513075327,0.03160155296325683,223
224,1,1.4731887344103274,-1.4484378041769974,4.97509238675837,0.03142226099967957,224
225,1,1.4765540268328239,-1.4512502926631,4.974738245145471,0.03127718329429627,225
226,1,1.4799717264863077,-1.454035643667244,4.97437664052287,0.031064555644989014,226
227,1,1.483289553713192,-1.4568931148788187,4.97401380042997,0.030792064666748047,227
228,1,1.4865167730488464,-1.4598169382898747,4.973649386802,0.030481438636779785,228
229,1,1.4896840822346766,-1.4627872952118695,4.973282125646578,0.030219173431396483,229
230,1,1.4929242755747827,-1.4657162955497616,4.972906322054137,0.029946128129959105,230
231,1,1.496147710977323,-1.4686593540372075,4.972525934064555,0.02969453692436218,231
232,1,1.4994049462411894,-1.4715829974469492,4.972138682306747,0.029374202489852907,232
233,1,1.502552622880498,-1.4745813208782015,4.971750886800985,0.029014664888381957,233
234,1,1.5056347635397838,-1.477625497967609,4.971360644650993,0.02864515781402588,234
235,1,1.5086968056799166,-1.4806857025518274,4.970965892204656,0.028287640810012817,235
236,1,1.5117744706692535,-1.4837384146001455,4.9705649185443335,0.028032456636428834,236
237,1,1.5150205348139656,-1.4866829109038788,4.97015039984495,0.027832460403442384,237
238,1,1.5183600353458648,-1.4895683755639046,4.9697255469834385,0.02766095519065857,238
239,1,1.5217495665716831,-1.49242331058238,4.969292210341566,0.027444008588790893,239
240,1,1.5250629748475808,-1.4953308643348986,4.968856399277396,0.027188574075698854,240
241,1,1.5283102927303747,-1.4982844560781128,4.968417665148131,0.026925673484802248,241
242,1,1.5315439667207866,-1.501249485572404,4.967973403348889,0.02672896981239319,242
243,1,1.5348941324910437,-1.5041399217173885,4.96751692435619,0.026606552600860596,243
244,1,1.5383779412193999,-1.5069442773629236,4.967047029330201,0.0265174674987793,244
245,1,1.5419243023006963,-1.5097094388185182,4.966567072751493,0.026395034790039063,245
246,1,1.545414224356006,-1.5125140420986893,4.966083122903331,0.0262168025970459,246
247,1,1.5488060863535824,-1.5153856294256858,4.965597420097281,0.026070773601531982,247
248,1,1.5522582221904537,-1.5182194176775943,4.965101473603727,0.025999693870544432,248
249,1,1.5558499265605041,-1.5209628099326036,4.9645907007452825,0.025982594490051268,249
250,1,1.5595442204003658,-1.523640194844885,4.964066757984643,0.025939085483551026,250
251,1,1.563194171064406,-1.5263488256344766,4.9635375954830145,0.02581912398338318,251
252,1,1.566707150320279,-1.529150046518445,4.963008483996305,0.02567337155342102,252
253,1,1.570175060329955,-1.5319829903640194,4.962474294752751,0.025574387311935426,253
254,1,1.5737325156391115,-1.5347583877538788,4.9619271308738195,0.025529236793518068,254
255,1,1.5773938978574311,-1.5374666053982478,4.961365822817706,0.025475677251815796,255
256,1,1.5810433481246888,-1.5401844120254005,4.960796975346841,0.02534117579460144,256
257,1,1.5845440695819843,-1.5430025435107826,4.960228820576694,0.025137207508087157,257
258,1,1.587915160915181,-1.5459084013428694,4.959660405114261,0.024924174547195435,258
259,1,1.591269261516272,-1.5488272557469909,4.959084880660532,0.024756197929382325,259
260,1,1.5947106337554025,-1.5516897759836668,4.958495576997144,0.024625669717788696,260
261,1,1.5982263425503829,-1.5545044363013507,4.957892990049364,0.024487097263336182,261
262,1,1.6017286457926054,-1.5573295102236637,4.957282501479293,0.02433933138847351,262
263,1,1.605214953121424,-1.5601666949596067,4.956664185289876,0.024186031818389894,263
264,1,1.6086921337186797,-1.5630113918831745,4.9560374937718805,0.024024691581726074,264
265,1,1.6121549113318223,-1.5658670871727982,4.955402673248905,0.02384211778640747,265
266,1,1.6155763105246264,-1.56875174351487,4.95476146782943,0.023644680976867675,266
267,1,1.6189681857370624,-1.571657462742027,4.954113030761629,0.023445661067962646,267
268,1,1.6223569241208993,-1.5745666278186627,4.953455456742179,0.023275046348571776,268
269,1,1.625804416094874,-1.5774378589768663,4.952784228982628,0.023119442462921143,269
270,1,1.6292840910803421,-1.5802888078110398,4.952100955806865,0.02293845534324646,270
271,1,1.632711813656809,-1.5831756675618167,4.951411524110964,0.022721786499023438,271
272,1,1.6360643485172797,-1.5861140167081205,4.9507176440909655,0.022490712404251097,272
273,1,1.6393849863247276,-1.5890749304132346,4.950016151303401,0.02235674738883972,273
274,1,1.6429138655848248,-1.5918974596753048,4.949288846659135,0.02224270045757294,274
275,1,1.6464877656339683,-1.5946907734518017,4.948547466094185,0.022124598026275633,275
276,1,1.650055082920381,-1.5974894037258518,4.947795718974875,0.021985697150230406,276
277,1,1.6535788486311165,-1.600318128928271,4.947036367344758,0.021853866577148436,277
278,1,1.6571197845908285,-1.6031361765814567,4.946264548886861,0.021718260049819946,278
279,1,1.6606540097838105,-1.605959533584038,4.945481970594156,0.021561419367790224,279
280,1,1.6641421510232473,-1.60881463941636,4.944691700541686,0.021401079297065737,280
281,1,1.6676231933783463,-1.6116752823167872,4.943890490709679,0.02124064087867737,281
282,1,1.6711046505996825,-1.6145363729049398,4.943077563810943,0.021104457974433898,282
283,1,1.674642409893492,-1.617360221269608,4.942248002783851,0.02094894051551819,283
284,1,1.6781368093668416,-1.6202138952567755,4.941410013715228,0.02078635334968567,284
285,1,1.6816153713043538,-1.6230788464694583,4.940561164544954,0.02064357876777649,285
286,1,1.685140851705698,-1.625912696647608,4.939695791644754,0.02050431251525879,286
287,1,1.68867564114207,-1.6287407452927039,4.9388169110929105,0.020344051718711852,287
288,1,1.6921614229769772,-1.6316023518439704,4.937929581686504,0.020175076723098755,288
289,1,1.6956264768504974,-1.6344784176487348,4.937031191709329,0.020004952549934386,289
290,1,1.6990885647858025,-1.6373569107870727,4.936119973292025,0.01987689733505249,290
291,1,1.7026533551556355,-1.640166223604043,4.935185799445975,0.019735006690025328,291
292,1,1.7061853279247308,-1.6429980232807122,4.9342410152463385,0.019580413699150086,292
293,1,1.709686477662238,-1.6458509604103557,4.93328534624203,0.019419316053390503,293
294,1,1.713171500635933,-1.648715064171362,4.932317265144267,0.019265475273132323,294
295,1,1.7166746969207325,-1.65156702020359,4.931333226568767,0.01912723422050476,295
296,1,1.7202177061146524,-1.6543920515902673,4.93033077740317,0.018975241184234617,296
297,1,1.723726068069427,-1.657240706142773,4.9293171218632805,0.018804662227630616,297
298,1,1.727186313554054,-1.6601221642601736,4.928293567309197,0.018619750142097474,298
299,1,1.7306081467667718,-1.6630298531199925,4.927259074177934,0.01845319092273712,299
300,1,1.7340767712306082,-1.6659056971142148,4.9262045677038975,0.018346219062805175,300
301,1,1.7377032099124083,-1.6686738173601308,4.925117736696759,0.018270680904388426,301
302,1,1.741415203769052,-1.671383295723186,4.924005528481442,0.018236571550369264,302
303,1,1.7452406306504864,-1.6740149535463864,4.922864264003861,0.01816076636314392,303
304,1,1.748957178263756,-1.676720544917726,4.921717982390895,0.018032646179199217,304
305,1,1.7525345303419926,-1.6795208768935077,4.92057033482779,0.017880401611328124,305
306,1,1.756046606472215,-1.6823655208245623,4.9194132266762605,0.017728174924850463,306
307,1,1.7595582206713156,-1.6852101471725445,4.9182391846894555,0.01759514331817627,307
308,1,1.7631226220609102,-1.6880182123398872,4.917041703428318,0.017459041476249694,308
309,1,1.7666786612942955,-1.6908315384503407,4.91582756130476,0.017315669655799865,309
310,1,1.770214206265812,-1.6936584257829155,4.914597998454626,0.017178263664245606,310
311,1,1.7737663854928085,-1.6964733535587917,4.91334831010026,0.01703808903694153,311
312,1,1.7773104650617435,-1.6992932605751352,4.912081209692477,0.0169063138961792,312
313,1,1.7808783335312623,-1.7020960545383728,4.910792446323153,0.01680910646915436,313
314,1,1.7845465723531881,-1.704828763895653,4.909471868727474,0.016723825335502623,314
315,1,1.7882505879293757,-1.707535651788985,4.908126991343934,0.01663251519203186,315
316,1,1.7919377120158093,-1.7102527299660735,4.906764166993663,0.016495418548583985,316
317,1,1.795489547784645,-1.7130616476264926,4.9053988301269555,0.016317253708839418,317
318,1,1.7989166879462417,-1.7159552440066825,4.904029955867474,0.016183220148086548,318
319,1,1.8024737975894385,-1.7187576523936983,4.902623341097643,0.016122051477432252,319
320,1,1.806251762116928,-1.721405776358056,4.901165499023525,0.01603716790676117,320
321,1,1.8099585489835297,-1.7241013722176932,4.899695592934883,0.015903449654579162,321
322,1,1.8135153868863607,-1.7268990168368528,4.898224802738728,0.015713133215904236,322
323,1,1.8168940111166678,-1.7298184864418886,4.8967576685761305,0.015531603693962098,323
324,1,1.8202949937193882,-1.73272092784867,4.895265808787293,0.01537338137626648,324
325,1,1.82376558161703,-1.73557343977071,4.893741850115349,0.01525006353855133,325
326,1,1.8273446902216166,-1.738348277312165,4.8921793223306285,0.015147320628166198,326
327,1,1.8309878489415272,-1.7410756937055376,4.890583963639241,0.015088987350463868,327
328,1,1.8347741965046427,-1.7437005407380874,4.888942956614227,0.015001538395881652,328
329,1,1.838464905250662,-1.7463887806296863,4.887292021702479,0.014923818111419677,329
330,1,1.8421864788364108,-1.7490524083620085,4.885611544523869,0.014888114929199218,330
331,1,1.8460463428255716,-1.7516165526599217,4.883883880132498,0.014867243170738221,331
332,1,1.8499556134697765,-1.754142965650191,4.882122076813997,0.014835222959518432,332
333,1,1.8538282852473722,-1.756691474409529,4.8803394645864655,0.014787539839744568,333
