step,BattleShip2/conv,BattleShip2/iters,BattleShip2/nodes_touched
125,0.016583585199269057,125,2517250
126,0.01597305194334353,126,2537388
127,0.014660677462254412,127,2557526
128,0.014914420629073,128,2577664
129,0.015244498495336323,129,2597802
130,0.014343988710688371,130,2617940
131,0.012969784503597426,131,2638078
132,0.015194617670712396,132,2658216
133,0.017922222301959057,133,2678354
134,0.020638905969927457,134,2698492
135,0.023033782722880813,135,2718630
136,0.023640057232511336,136,2738768
137,0.02269387750403823,137,2758906
138,0.020664485222155582,138,2779044
139,0.0175136875078038,139,2799182
140,0.014963557163041985,140,2819320
141,0.013331751133780823,141,2839458
142,0.013104015041279504,142,2859596
143,0.013216760993651433,143,2879734
144,0.012529636725625348,144,2899872
145,0.012672816212117133,145,2920010
146,0.012774346429963446,146,2940148
147,0.013281769378670316,147,2960286
148,0.012343494538908761,148,2980424
149,0.014780211016595435,149,3000562
150,0.016304399447294837,150,3020700
151,0.016340582379661683,151,3040838
152,0.015716377198036535,152,3060976
153,0.015614698700602392,153,3081114
154,0.016325574482467575,154,3101252
155,0.01649570989351462,155,3121390
156,0.016742274797446888,156,3141528
157,0.015420400788050348,157,3161666
158,0.0132823674122593,158,3181804
159,0.012471703765627451,159,3201942
160,0.012321767362742542,160,3222080
161,0.011572876488887385,161,3242218
162,0.012014894330117487,162,3262356
163,0.012904502954694808,163,3282494
164,0.013589293887667886,164,3302632
165,0.013829081155208978,165,3322770
166,0.013042102911474285,166,3342908
167,0.012963135153822192,167,3363046
168,0.01415598062953366,168,3383184
169,0.015255815122201144,169,3403322
170,0.015364113350032071,170,3423460
171,0.014154854709700404,171,3443598
172,0.013743372920245467,172,3463736
173,0.013253044533328262,173,3483874
174,0.01249850085673554,174,3504012
175,0.013140445357446962,175,3524150
176,0.013576317746976263,176,3544288
177,0.012814097458109408,177,3564426
178,0.012038762828979588,178,3584564
179,0.013128198611625452,179,3604702
180,0.013098505149443718,180,3624840
181,0.012239458631424616,181,3644978
182,0.011782949737656756,182,3665116
183,0.012083739262058746,183,3685254
184,0.011613761600272665,184,3705392
185,0.011389667477273768,185,3725530
186,0.011421461960839874,186,3745668
187,0.011389497920241243,187,3765806
188,0.011246452618883851,188,3785944
189,0.011318986225141547,189,3806082
190,0.012496427977076785,190,3826220
191,0.0131941692325247,191,3846358
192,0.013674365581900938,192,3866496
193,0.01373967094384132,193,3886634
194,0.013694133772369443,194,3906772
195,0.013378053927048772,195,3926910
196,0.012532766808453777,196,3947048
197,0.012014156514102536,197,3967186
198,0.011950039761175146,198,3987324
199,0.012220717455393826,199,4007462
200,0.01227173579039531,200,4027600
201,0.012174443308797467,201,4047738
202,0.010928663994728138,202,4067876
203,0.00937205565470306,203,4088014
204,0.008630180067338511,204,4108152
205,0.009782624437742249,205,4128290
206,0.010108313477955433,206,4148428
207,0.009617953819697544,207,4168566
208,0.009619735254911554,208,4188704
209,0.010725986268860843,209,4208842
210,0.011570016214456136,210,4228980
211,0.011700867270812099,211,4249118
212,0.011657837387242076,212,4269256
213,0.01263344171356412,213,4289394
214,0.013476395608899794,214,4309532
215,0.014285826385478928,215,4329670
216,0.014455760267893136,216,4349808
217,0.014051716116846968,217,4369946
218,0.012666643543791878,218,4390084
219,0.011295180116227377,219,4410222
220,0.009979334749864177,220,4430360
221,0.009464637401653042,221,4450498
222,0.00909610326232968,222,4470636
223,0.008650712720099485,223,4490774
224,0.00803669954466546,224,4510912
225,0.007853316271113409,225,4531050
226,0.008523784523989164,226,4551188
227,0.008975101917311823,227,4571326
228,0.00889730715823206,228,4591464
229,0.008758770035791674,229,4611602
230,0.009220984466483229,230,4631740
231,0.01009445529036479,231,4651878
232,0.010854423722360229,232,4672016
233,0.011636761083106906,233,4692154
234,0.011937304634070889,234,4712292
235,0.01185633477396808,235,4732430
236,0.011353647105663,236,4752568
237,0.011028743550848541,237,4772706
238,0.011286658042027053,238,4792844
239,0.01115935658266648,239,4812982
240,0.010528205754169573,240,4833120
241,0.010078860124601574,241,4853258
242,0.00939345160933891,242,4873396
243,0.008273943861776822,243,4893534
244,0.008846092188196097,244,4913672
245,0.008826236475903138,245,4933810
246,0.008919425708632078,246,4953948
247,0.009484829263997019,247,4974086
248,0.009512808511870974,248,4994224
249,0.008633150881733442,249,5014362
250,0.007664113411189943,250,5034500
251,0.007141771861183421,251,5054638
252,0.007393070626826925,252,5074776
253,0.007301144166065865,253,5094914
254,0.007546315334224674,254,5115052
255,0.008723200749070958,255,5135190
256,0.009262805802073448,256,5155328
257,0.009968663718439852,257,5175466
258,0.009995403406012848,258,5195604
259,0.009808510127068182,259,5215742
260,0.0096187176726924,260,5235880
261,0.009332965533859483,261,5256018
262,0.00894885508841986,262,5276156
263,0.008571673093499599,263,5296294
264,0.008656013227898662,264,5316432
265,0.00856114634061872,265,5336570
266,0.008618347345076105,266,5356708
267,0.00883714060525459,267,5376846
268,0.008371823130027656,268,5396984
269,0.007388489656672381,269,5417122
270,0.007704019668722584,270,5437260
271,0.007684332093184587,271,5457398
272,0.007867785134541005,272,5477536
273,0.007568860307380687,273,5497674
274,0.007232411850741749,274,5517812
275,0.006833644229367997,275,5537950
276,0.007200927634674059,276,5558088
277,0.007751102292948564,277,5578226
278,0.0077250557520276986,278,5598364
279,0.00752902217633078,279,5618502
280,0.007450303613636633,280,5638640
281,0.0075608880492014086,281,5658778
282,0.007896021282812804,282,5678916
283,0.008202922612159214,283,5699054
284,0.00840843318735196,284,5719192
285,0.008765880688270722,285,5739330
286,0.009167854553245758,286,5759468
287,0.009155969011806153,287,5779606
288,0.008748443969890052,288,5799744
289,0.008446058714000448,289,5819882
290,0.007906905176394974,290,5840020
291,0.007497359835405171,291,5860158
292,0.0077421658075480515,292,5880296
293,0.007672643931769252,293,5900434
294,0.00733159734564115,294,5920572
295,0.006967922857664843,295,5940710
296,0.006480853299434208,296,5960848
297,0.005781036781487003,297,5980986
298,0.006356196213716858,298,6001124
299,0.0065573330127608465,299,6021262
300,0.00667588887631837,300,6041400
301,0.006949859292713301,301,6061538
302,0.007127798716054845,302,6081676
303,0.007226600066695288,303,6101814
304,0.007321950100881991,304,6121952
305,0.007067431397902557,305,6142090
306,0.0068228347463815675,306,6162228
307,0.00660482661957279,307,6182366
308,0.006766551224937634,308,6202504
309,0.0069712961553879405,309,6222642
310,0.007009504460885774,310,6242780
311,0.007079125739305414,311,6262918
312,0.007136299040430449,312,6283056
313,0.006898117018050431,313,6303194
314,0.00682996160086452,314,6323332
315,0.007097112779228143,315,6343470
316,0.007335373792976274,316,6363608
317,0.007282326480641421,317,6383746
318,0.006857538074682923,318,6403884
319,0.006244926114708449,319,6424022
320,0.005675304293982664,320,6444160
321,0.0058757748197606485,321,6464298
322,0.005788261423074315,322,6484436
323,0.005779043230754066,323,6504574
324,0.006274985579622139,324,6524712
325,0.00629195967797036,325,6544850
326,0.006005968589706923,326,6564988
327,0.006354310973026911,327,6585126
328,0.006546588411363075,328,6605264
329,0.006558382448225819,329,6625402
330,0.006402048434995866,330,6645540
331,0.0062157905682554415,331,6665678
332,0.0063953466903829415,332,6685816
333,0.006659465084572713,333,6705954
334,0.00688525411703117,334,6726092
335,0.006802116199869257,335,6746230
336,0.00670345779492576,336,6766368
337,0.007103875295257356,337,6786506
338,0.007104373316765167,338,6806644
339,0.006873159077605162,339,6826782
340,0.0068169030366069805,340,6846920
341,0.006914674945904198,341,6867058
342,0.006819065265763813,342,6887196
343,0.006341568651627771,343,6907334
344,0.005733145201581469,344,6927472
345,0.0061244010274684735,345,6947610
346,0.006108785773010383,346,6967748
347,0.005863153253662545,347,6987886
348,0.005634494158194003,348,7008024
349,0.005662756302971861,349,7028162
350,0.006063312339017468,350,7048300
351,0.006141271455096797,351,7068438
352,0.006126606487449615,352,7088576
353,0.006216789952386503,353,7108714
354,0.006754864384827586,354,7128852
355,0.007078746846804984,355,7148990
356,0.006825020151226768,356,7169128
357,0.006126437306980537,357,7189266
358,0.0061413008328629615,358,7209404
359,0.006652582109504868,359,7229542
360,0.007063358765592831,360,7249680
361,0.007227879463703624,361,7269818
362,0.007107577962556455,362,7289956
363,0.0066946673850952765,363,7310094
364,0.006245853347413677,364,7330232
365,0.006169684035218503,365,7350370
366,0.006150346219491232,366,7370508
367,0.006059541439716487,367,7390646
368,0.006523383297618368,368,7410784
369,0.007170336966562552,369,7430922
370,0.0076396908224561355,370,7451060
371,0.007788325009523367,371,7471198
372,0.007502516995296915,372,7491336
373,0.0069220867753254645,373,7511474
374,0.006429818149398636,374,7531612
375,0.005942605804000856,375,7551750
376,0.0061076578432057715,376,7571888
377,0.005933965556660092,377,7592026
378,0.005566039468105799,378,7612164
379,0.005616628576062821,379,7632302
380,0.005809988981268499,380,7652440
381,0.005814462637469986,381,7672578
382,0.005680878328447325,382,7692716
383,0.0056430407966985285,383,7712854
384,0.005649006297984538,384,7732992
385,0.005516130480702541,385,7753130
386,0.005180197736294356,386,7773268
387,0.005097185635342505,387,7793406
388,0.005061128603516041,388,7813544
389,0.005385450235177669,389,7833682
390,0.005727035512068157,390,7853820
391,0.005884346747569824,391,7873958
392,0.005791433903481413,392,7894096
393,0.005905000749913014,393,7914234
394,0.006004146781021069,394,7934372
395,0.0061985248142983895,395,7954510
396,0.0063142396981644144,396,7974648
397,0.006355083309619425,397,7994786
398,0.006038562412253035,398,8014924
399,0.005516655310620344,399,8035062
400,0.00542510121845452,400,8055200
401,0.005501656636991814,401,8075338
402,0.005521779528888104,402,8095476
403,0.005352628634504031,403,8115614
404,0.005173972255805737,404,8135752
405,0.00497093810093957,405,8155890
406,0.005125975279036354,406,8176028
407,0.005438448038641741,407,8196166
408,0.005702310749771955,408,8216304
409,0.005758330268759826,409,8236442
410,0.005665628563620906,410,8256580
411,0.0052803660898123606,411,8276718
412,0.005666859209270736,412,8296856
413,0.005912579460124023,413,8316994
414,0.005949780362464074,414,8337132
415,0.0056854582805562215,415,8357270
416,0.005249398129112404,416,8377408
417,0.0048351000907762565,417,8397546
418,0.004721850722308463,418,8417684
419,0.004732993954475184,419,8437822
420,0.004722404210499076,420,8457960
421,0.004861536995113769,421,8478098
422,0.0050254477746849435,422,8498236
423,0.005125460150688044,423,8518374
424,0.004968763569310253,424,8538512
425,0.004686640765405703,425,8558650
426,0.0046237210324119316,426,8578788
427,0.004629041354997809,427,8598926
428,0.004989762200189263,428,8619064
429,0.0054129969798590305,429,8639202
430,0.00568169925396067,430,8659340
431,0.005841549062040763,431,8679478
432,0.005759721101112225,432,8699616
433,0.005484179726067906,433,8719754
434,0.005415218684996059,434,8739892
435,0.005322430621688634,435,8760030
436,0.005169446280047951,436,8780168
437,0.004906444630592366,437,8800306
438,0.00480409361698908,438,8820444
439,0.004985748540395296,439,8840582
440,0.0049478803150797,440,8860720
441,0.004690056913812968,441,8880858
442,0.004418190695509805,442,8900996
443,0.004098448581726977,443,8921134
444,0.003887991354076026,444,8941272
445,0.003954536655541796,445,8961410
446,0.003953047610988303,446,8981548
447,0.0040607384032794736,447,9001686
448,0.004226153787346754,448,9021824
449,0.004413225697575962,449,9041962
450,0.004484782228247108,450,9062100
451,0.004872403204834175,451,9082238
452,0.005097544263227505,452,9102376
453,0.005400840554082409,453,9122514
454,0.0056609474194969645,454,9142652
455,0.005700284699008795,455,9162790
456,0.005497756539690646,456,9182928
457,0.00518086579026833,457,9203066
458,0.004883273780993291,458,9223204
459,0.004830167080748293,459,9243342
460,0.0048315258116193305,460,9263480
461,0.0047667413504966505,461,9283618
462,0.004852390170188459,462,9303756
463,0.004995781188466608,463,9323894
464,0.005095196530429058,464,9344032
465,0.005025117720031613,465,9364170
466,0.004793642812272125,466,9384308
467,0.0044859325520746895,467,9404446
468,0.00411005761801575,468,9424584
469,0.0040678237923381655,469,9444722
470,0.004545261565782999,470,9464860
471,0.004973457899990541,471,9484998
472,0.005182129929829804,472,9505136
473,0.005161437005828717,473,9525274
474,0.005034030764930197,474,9545412
475,0.004734262444220649,475,9565550
476,0.004567353318143508,476,9585688
477,0.004739189924556797,477,9605826
478,0.004890335234452703,478,9625964
479,0.005037131686724261,479,9646102
480,0.005209279722852678,480,9666240
481,0.005274775776616836,481,9686378
482,0.005194785785686495,482,9706516
483,0.004768122678188436,483,9726654
484,0.00425806058892797,484,9746792
485,0.0040483060254303815,485,9766930
486,0.004030212854008286,486,9787068
487,0.004057551690607064,487,9807206
488,0.004221507351399867,488,9827344
489,0.004594652535510391,489,9847482
490,0.00464554057735328,490,9867620
491,0.004552919987860948,491,9887758
492,0.0045568462437229895,492,9907896
493,0.004549297508083194,493,9928034
494,0.004509842761063698,494,9948172
495,0.004413013324783166,495,9968310
496,0.004337474322939294,496,9988448
497,0.004314955211624116,497,10008586
498,0.00431406705416304,498,10028724
499,0.004126985103165892,499,10048862
500,0.0037691747576397705,500,10069000
501,0.0036133339964508626,501,10089138
502,0.0039676102914643074,502,10109276
503,0.004344553588056077,503,10129414
504,0.004640901271974918,504,10149552
505,0.004707967783338929,505,10169690
506,0.004650551410766035,506,10189828
507,0.004457219062900197,507,10209966
508,0.0044161348433702785,508,10230104
509,0.004355822206443372,509,10250242
510,0.004266209083018446,510,10270380
511,0.004241734020239862,511,10290518
512,0.004189481751194157,512,10310656
513,0.004081653445920486,513,10330794
514,0.003929581246082725,514,10350932
515,0.003844435900123344,515,10371070
516,0.004211055417758958,516,10391208
517,0.004570533206075145,517,10411346
518,0.004709700194395983,518,10431484
519,0.004580973984738945,519,10451622
520,0.004351247136896497,520,10471760
521,0.004170799431881311,521,10491898
522,0.004138079465325406,522,10512036
523,0.004059489593370047,523,10532174
524,0.00392337406204657,524,10552312
525,0.00400563710390206,525,10572450
526,0.003968539040982766,526,10592588
527,0.0037430396515920616,527,10612726
528,0.0036033972307252804,528,10632864
529,0.0037943642538448286,529,10653002
530,0.004153019982711115,530,10673140
531,0.0043620790444680035,531,10693278
532,0.004399536484470723,532,10713416
533,0.004168880703212141,533,10733554
534,0.0040832075547760915,534,10753692
535,0.004042079997027326,535,10773830
536,0.004152129441393815,536,10793968
537,0.004233384600963008,537,10814106
538,0.004172584848532335,538,10834244
539,0.003998940989976274,539,10854382
540,0.0038656158936895,540,10874520
541,0.0036610377528596416,541,10894658
542,0.003443607455091535,542,10914796
543,0.003548500192980475,543,10934934
544,0.003663231758962049,544,10955072
545,0.0038249483930664074,545,10975210
546,0.0038918003327035877,546,10995348
547,0.00392642585952363,547,11015486
548,0.004085201977814756,548,11035624
549,0.004235440073020902,549,11055762
550,0.004374162834297923,550,11075900
551,0.0044116194763662575,551,11096038
552,0.0043175641686011845,552,11116176
553,0.004076265136301549,553,11136314
554,0.0038225250268898447,554,11156452
555,0.0036911573895254124,555,11176590
556,0.003564831387007583,556,11196728
557,0.0036179597854076317,557,11216866
558,0.0034245941020586423,558,11237004
559,0.0036182822208256638,559,11257142
560,0.003828564858112782,560,11277280
561,0.004019948843253962,561,11297418
562,0.004057706955548079,562,11317556
563,0.003985418436338761,563,11337694
564,0.003951328747496707,564,11357832
565,0.003912368970589497,565,11377970
566,0.0038550860119523356,566,11398108
567,0.003751939494905654,567,11418246
568,0.00389601987989846,568,11438384
569,0.0040107680345527474,569,11458522
570,0.004096528940501776,570,11478660
571,0.004096314708287252,571,11498798
572,0.0041557009789987,572,11518936
573,0.0042997950023341835,573,11539074
574,0.004226429780112229,574,11559212
575,0.0038636720016023696,575,11579350
576,0.0034533011275741377,576,11599488
577,0.0033620809489339765,577,11619626
578,0.0035127679983795734,578,11639764
579,0.0036486101844558916,579,11659902
580,0.0036715381329440744,580,11680040
581,0.0037525306754542243,581,11700178
582,0.003810075215411879,582,11720316
583,0.003909529068318485,583,11740454
584,0.0038509912930046464,584,11760592
585,0.0037372060376386074,585,11780730
586,0.003667999502880326,586,11800868
587,0.0038380425133220375,587,11821006
588,0.003968894766565367,588,11841144
589,0.003957565679289343,589,11861282
590,0.003846614448790031,590,11881420
591,0.003758064290703411,591,11901558
592,0.003940943806092889,592,11921696
593,0.0040100431449719975,593,11941834
594,0.004243241985910917,594,11961972
595,0.004453555804821485,595,11982110
596,0.00446117807935098,596,12002248
597,0.004345953209460018,597,12022386
598,0.004160774607083695,598,12042524
599,0.0040240999518554865,599,12062662
600,0.003940079379577577,600,12082800
601,0.0037554227019719333,601,12102938
602,0.0034228431259265,602,12123076
603,0.0030512543411871373,603,12143214
604,0.0028412605405132574,604,12163352
605,0.002937222561038899,605,12183490
606,0.0032548813497057516,606,12203628
607,0.0035554166100246754,607,12223766
608,0.003715004164864366,608,12243904
609,0.0038713462942218113,609,12264042
610,0.0039598714330254525,610,12284180
611,0.003954524396498349,611,12304318
612,0.003867053962500755,612,12324456
613,0.003714624517471621,613,12344594
614,0.0034396503788394206,614,12364732
615,0.0034121009048844186,615,12384870
616,0.003605141686865543,616,12405008
617,0.0036694242853682058,617,12425146
618,0.003741048065809327,618,12445284
619,0.0037378646833245988,619,12465422
620,0.0036804975495831616,620,12485560
621,0.0036231108007364066,621,12505698
622,0.003555254269393515,622,12525836
623,0.003706281159379987,623,12545974
624,0.003740948716728254,624,12566112
625,0.0036838239720040633,625,12586250
626,0.0037682893528372396,626,12606388
627,0.003724664519204668,627,12626526
628,0.003521204873266681,628,12646664
629,0.003370102419256893,629,12666802
630,0.0033283514951594206,630,12686940
631,0.003234833819562799,631,12707078
632,0.003163922831707522,632,12727216
633,0.003131518917576681,633,12747354
634,0.003046514518967758,634,12767492
635,0.0031885946745777716,635,12787630
636,0.0032848669232084515,636,12807768
637,0.003318184425471049,637,12827906
638,0.003268250983759491,638,12848044
639,0.003279851922272148,639,12868182
640,0.0034003797590806406,640,12888320
641,0.003478406692627778,641,12908458
642,0.0035939374872242524,642,12928596
643,0.003545979767321905,643,12948734
644,0.003377112981288344,644,12968872
645,0.00314031420016736,645,12989010
646,0.0030381963732484807,646,13009148
647,0.003100210410083626,647,13029286
648,0.003032611491873949,648,13049424
649,0.0028857184119653323,649,13069562
650,0.002903673220795988,650,13089700
651,0.0030373718223831725,651,13109838
652,0.0031792463824055206,652,13129976
653,0.0032549565282826154,653,13150114
654,0.003324176138829349,654,13170252
655,0.003318694337479222,655,13190390
656,0.0032375670436659565,656,13210528
657,0.0031920353686744063,657,13230666
658,0.0032299262646349747,658,13250804
659,0.0033061594603845945,659,13270942
660,0.003363388702363912,660,13291080
661,0.003307372294207578,661,13311218
662,0.0032147091918679482,662,13331356
663,0.0032569502463952738,663,13351494
664,0.003278452648342256,664,13371632
665,0.0032039064178033816,665,13391770
666,0.003043351408034911,666,13411908
667,0.002956846566744331,667,13432046
668,0.002810609494826033,668,13452184
669,0.0027240022993775814,669,13472322
670,0.0028791231444527665,670,13492460
671,0.00304369978945207,671,13512598
672,0.003171002216563079,672,13532736
673,0.003192591096030206,673,13552874
674,0.003151669754426434,674,13573012
675,0.003108427600515662,675,13593150
676,0.003062192067131153,676,13613288
677,0.002989313414548944,677,13633426
678,0.002991817706948563,678,13653564
679,0.003012951739039371,679,13673702
680,0.0029915384855369598,680,13693840
681,0.0029866403687046073,681,13713978
682,0.0028324030128900612,682,13734116
683,0.002731577271667396,683,13754254
684,0.0028218423674937765,684,13774392
685,0.00305459900683841,685,13794530
686,0.003236519242812208,686,13814668
687,0.003312054541531939,687,13834806
688,0.003320270471464215,688,13854944
689,0.00328735562221405,689,13875082
690,0.0032891830847459613,690,13895220
691,0.003205320810978962,691,13915358
692,0.0030758557138356735,692,13935496
693,0.0030618180542694162,693,13955634
694,0.003129482121798477,694,13975772
695,0.003236443984549753,695,13995910
696,0.0032333625684720646,696,14016048
697,0.003160893549112309,697,14036186
698,0.0031249557091291846,698,14056324
699,0.0029512116877818406,699,14076462
700,0.00305582815080091,700,14096600
701,0.003148252321928835,701,14116738
702,0.0032360835733022952,702,14136876
703,0.0032420622515708653,703,14157014
704,0.0032359261624165248,704,14177152
705,0.0031569342347526064,705,14197290
706,0.0030844385699525523,706,14217428
707,0.002991062691475088,707,14237566
708,0.0028653392316141946,708,14257704
709,0.0028995452598207794,709,14277842
710,0.0028778869280927655,710,14297980
711,0.002928251960980899,711,14318118
712,0.0029499571776920863,712,14338256
713,0.002914789269725715,713,14358394
714,0.003024869648380557,714,14378532
715,0.0030694880965850824,715,14398670
716,0.003003036864104247,716,14418808
717,0.002956100380121507,717,14438946
718,0.003037298981179992,718,14459084
719,0.0030069673551996745,719,14479222
720,0.002879532961544584,720,14499360
721,0.0028289094425160144,721,14519498
722,0.0029775308674850343,722,14539636
723,0.0030646984946558486,723,14559774
724,0.003044884085465105,724,14579912
725,0.0029640647002686094,725,14600050
726,0.0028793548091951005,726,14620188
727,0.0028063670789169604,727,14640326
728,0.0029110507310458056,728,14660464
729,0.0030336665497687765,729,14680602
730,0.003122329500953369,730,14700740
731,0.0031246932048714093,731,14720878
732,0.0030144165789617317,732,14741016
733,0.0028286986658018765,733,14761154
734,0.0028636808073320696,734,14781292
735,0.0029654284268969544,735,14801430
736,0.003000179158181293,736,14821568
737,0.0030474214696987745,737,14841706
738,0.003083861702367907,738,14861844
739,0.0030109102226550943,739,14881982
740,0.0029102257031767276,740,14902120
741,0.0027657331453623812,741,14922258
742,0.0026207270427140994,742,14942396
743,0.002626292658439111,743,14962534
744,0.0027264463186265075,744,14982672
745,0.002861685090862154,745,15002810
746,0.0029723666067220655,746,15022948
747,0.0031210863918121334,747,15043086
748,0.0032479876043956524,748,15063224
749,0.003299216070605071,749,15083362
750,0.0032675696237173812,750,15103500
751,0.003146827997940582,751,15123638
752,0.002948641052162859,752,15143776
753,0.0027212808858917414,753,15163914
754,0.0025706731834196916,754,15184052
755,0.0025523527424043957,755,15204190
756,0.0024969193005434653,756,15224328
757,0.0026377318979107223,757,15244466
758,0.0028466107575071953,758,15264604
759,0.003002805952375176,759,15284742
760,0.0030677850161506814,760,15304880
761,0.0030327821436019198,761,15325018
762,0.003063572276444826,762,15345156
763,0.0030851277714676884,763,15365294
764,0.0031024773537180472,764,15385432
765,0.003170381847328041,765,15405570
766,0.003187471308630785,766,15425708
767,0.0031413053346247555,767,15445846
768,0.0030069763551511808,768,15465984
769,0.0027921869893435813,769,15486122
770,0.002739838743589351,770,15506260
771,0.002623811788320496,771,15526398
772,0.002735662368882341,772,15546536
773,0.0027652853948490486,773,15566674
774,0.0028483700078808516,774,15586812
775,0.002869669367474237,775,15606950
776,0.0027915380116937394,776,15627088
777,0.0026112616060966487,777,15647226
778,0.00245327313467103,778,15667364
779,0.0023192083536517916,779,15687502
780,0.0022687438816811345,780,15707640
781,0.002243123658284607,781,15727778
782,0.0021974640266388956,782,15747916
783,0.0022586978112980605,783,15768054
784,0.002361096887118219,784,15788192
785,0.0024637843158712425,785,15808330
786,0.002576147835562592,786,15828468
787,0.002683296422951287,787,15848606
788,0.002787385020834199,788,15868744
789,0.002912015972631188,789,15888882
790,0.0030160738393502085,790,15909020
791,0.0031894222781613246,791,15929158
792,0.003239593995526091,792,15949296
793,0.0031113321369682923,793,15969434
794,0.0029298954018091017,794,15989572
795,0.0027179466304425026,795,16009710
796,0.002861429942649596,796,16029848
797,0.0029959359803745644,797,16049986
798,0.0030752389203688724,798,16070124
799,0.003072677939505053,799,16090262
800,0.0030409656250162675,800,16110400
801,0.002972592833557164,801,16130538
802,0.0028990681364682858,802,16150676
803,0.0028032193483585877,803,16170814
804,0.002707531660435414,804,16190952
805,0.0027341111757480663,805,16211090
806,0.0027142442488359286,806,16231228
807,0.0026056385060562737,807,16251366
808,0.002513394137534708,808,16271504
809,0.0024226001274268993,809,16291642
810,0.0023719544883122334,810,16311780
811,0.0023276664506385325,811,16331918
