step,KuhnPoker/conv,KuhnPoker/iters,KuhnPoker/nodes_touched
190,0.0004977322162678932,190,22040
191,0.0006248297724529006,191,22156
192,0.0006963426245034376,192,22272
193,0.0006907245861933198,193,22388
194,0.0006082448377229543,194,22504
195,0.00047710836978157034,195,22620
196,0.0005712612112475368,196,22736
197,0.000587780733313642,197,22852
198,0.0004624575297324518,198,22968
199,0.0002438687833166142,199,23084
200,0.00029496048351485005,200,23200
201,0.00043694263275764755,201,23316
202,0.0006017715644921762,202,23432
203,0.0006453360505617178,203,23548
204,0.0005539801901765229,204,23664
205,0.0005428235783771496,205,23780
206,0.0006395647690066453,206,23896
207,0.0006679455792193978,207,24012
208,0.0006209975849773564,208,24128
209,0.0005569344678146848,209,24244
210,0.0004927266201204816,210,24360
211,0.000520105389710479,211,24476
212,0.0005023840985635131,212,24592
213,0.0003698360405055001,213,24708
214,0.00016378058198265877,214,24824
215,0.00020097803483884458,215,24940
216,0.00037933376637686034,216,25056
217,0.0005046919176971421,217,25172
218,0.000549527871738037,218,25288
219,0.0004953435118753291,219,25404
220,0.00045990733849465837,220,25520
221,0.000551843216952147,221,25636
222,0.0005979143077776694,222,25752
223,0.0005850307345864614,223,25868
224,0.0005155063071876631,224,25984
225,0.00041694200423653127,225,26100
226,0.0004722126683718575,226,26216
227,0.0004942051497641986,227,26332
228,0.000400541382098496,228,26448
229,0.00022964498081454177,229,26564
230,0.000220026699127851,230,26680
231,0.00034345787830228347,231,26796
232,0.0004811613727185027,232,26912
233,0.0005499232947830668,233,27028
234,0.0005112119710637131,234,27144
235,0.0004341940951132772,235,27260
236,0.0005358160110855437,236,27376
237,0.0005873999106650041,237,27492
238,0.0005765163268684759,238,27608
239,0.0005067510931997532,239,27724
240,0.00046801961546552584,240,27840
241,0.0004295071023874275,241,27956
242,0.0004534964334270142,242,28072
243,0.00039525219309180515,243,28188
244,0.00025773489209582334,244,28304
245,0.00010922792910966761,245,28420
246,0.00022776610840902212,246,28536
247,0.00036424165634932337,247,28652
248,0.0004542447658218707,248,28768
249,0.00047594874195339143,249,28884
250,0.00041426019016532756,250,29000
251,0.00041854042838862515,251,29116
252,0.0004917334189944444,252,29232
253,0.000526741878270981,253,29348
254,0.0005142462190480812,254,29464
255,0.00045627469106385155,255,29580
256,0.00037081796493004804,256,29696
257,0.0003967258950026975,257,29812
258,0.00042683070767951525,258,29928
259,0.00036091677493482743,259,30044
260,0.00022404700556641344,260,30160
261,0.00016096883030439213,261,30276
262,0.00027469817670311425,262,30392
263,0.0003874223788976894,263,30508
264,0.00046914338147352463,264,30624
265,0.0004645769956698742,265,30740
266,0.000369777024718021,266,30856
267,0.0004439094672419597,267,30972
268,0.0005071289084196684,268,31088
269,0.0005218782144768008,269,31204
270,0.00048537523202907273,270,31320
271,0.00042867300206680947,271,31436
272,0.00038583692035462636,272,31552
273,0.0003803449493161304,273,31668
274,0.0003809566314730839,274,31784
275,0.0003041856834943568,275,31900
276,0.00016946266558792722,276,32016
277,9.007667528171392e-05,277,32132
278,0.00022613208319799405,278,32248
279,0.0003382231501041777,279,32364
280,0.0004043763084734253,280,32480
281,0.0004057625778878249,281,32596
282,0.000339544468533598,282,32712
283,0.00038016944979962775,283,32828
284,0.0004437871056917342,284,32944
285,0.00047473538120459957,285,33060
286,0.0004650976192395184,286,33176
287,0.00041593356491478883,287,33292
288,0.0003363144528943929,288,33408
289,0.000342071817678008,289,33524
290,0.0003772635488350773,290,33640
291,0.0003296223074867044,291,33756
292,0.00021971919509328197,292,33872
293,0.00010787407187684561,293,33988
294,0.00021533951914995408,294,34104
295,0.00032081231987604597,295,34220
296,0.0004045283071931749,296,34336
297,0.00041681016439601426,297,34452
298,0.00035306235509682815,298,34568
299,0.0003692626181842351,299,34684
300,0.00043340090280588606,300,34800
301,0.00046152279767652793,301,34916
302,0.00044867088534952804,302,35032
303,0.00039876404367175655,303,35148
304,0.0003570859565742712,304,35264
305,0.0002963477087243038,305,35380
306,0.0003333956690083073,306,35496
307,0.0003119825426445011,307,35612
308,0.00022827942288591863,308,35728
309,9.612826045626854e-05,309,35844
310,0.00011036196981381585,310,35960
311,0.00022831771653383792,311,36076
312,0.00031194466432912793,312,36192
313,0.00034977047331280486,313,36308
314,0.00033553592422022605,314,36424
315,0.00027786369283383516,315,36540
316,0.0003541477303035945,316,36656
317,0.000411964599411202,317,36772
318,0.00043908911574000453,318,36888
319,0.00042861762294138517,319,37004
320,0.00038165568991119225,320,37120
321,0.00030674382904349873,321,37236
322,0.00030797318822819997,322,37352
323,0.00033719569537382643,323,37468
324,0.0002977624742042939,324,37584
325,0.00020008349927133628,325,37700
326,8.471129633746965e-05,326,37816
327,0.00015784892468873046,327,37932
328,0.0002731181933987026,328,38048
329,0.0003471275647807526,329,38164
330,0.000362159597537437,330,38280
331,0.0003359599216839204,331,38396
332,0.0003079187408605577,332,38512
333,0.0003662769202032734,333,38628
334,0.0004000019687188938,334,38744
335,0.0004039055014953552,335,38860
336,0.0003779049000528778,336,38976
337,0.00032749791597655453,337,39092
338,0.0002618700682208708,338,39208
339,0.0002720500911528867,339,39324
340,0.00029238609842943686,340,39440
341,0.0002551748589398328,341,39556
342,0.0001672611640549937,342,39672
343,7.681541848936213e-05,343,39788
344,0.00015961488226859388,344,39904
345,0.00021694489138984752,345,40020
346,0.0002938701130586474,346,40136
347,0.00032845024810984613,347,40252
348,0.00031100055315330666,348,40368
349,0.0002967082033903945,349,40484
350,0.0003473100223874148,350,40600
351,0.00039445898509607447,351,40716
352,0.00040964604153720385,352,40832
353,0.00038917144536182446,353,40948
354,0.0003371238267899368,354,41064
355,0.000300556757888204,355,41180
356,0.0002906310895362252,356,41296
357,0.00029641980452363437,357,41412
358,0.0002533527783593059,358,41528
359,0.0001696576118122295,359,41644
360,6.859900227840221e-05,360,41760
361,0.00012848728092343387,361,41876
362,0.00022524575599941477,362,41992
363,0.0002840311727005662,363,42108
364,0.00031466165832019777,364,42224
365,0.00030816900910057843,365,42340
366,0.0002536808007335689,366,42456
367,0.0003079439330072875,367,42572
368,0.00034762747677372086,368,42688
369,0.0003662344565636688,369,42804
370,0.0003599723040181302,370,42920
371,0.0003293916185281298,371,43036
372,0.00027907542386959583,372,43152
373,0.00023551996587059532,373,43268
374,0.0002690084947013782,374,43384
375,0.0002618269219483438,375,43500
376,0.00020256192705644938,376,43616
377,0.00011282384422761638,377,43732
378,0.00010627728034692807,378,43848
379,0.00017996394269423344,379,43964
380,0.0002559715303962484,380,44080
381,0.0003088748483790482,381,44196
382,0.00031226384667371043,382,44312
383,0.0002633699563883707,383,44428
384,0.000291608886103939,384,44544
385,0.0003413160456905706,385,44660
386,0.0003663481066553953,386,44776
387,0.00036278652612409257,387,44892
388,0.00033225644738180127,388,45008
389,0.00029461420461340815,389,45124
390,0.00025612816043682485,390,45240
391,0.00023801539008630468,391,45356
392,0.0002469786005086516,392,45472
393,0.0002097727223400181,393,45588
394,0.00013357763629892605,394,45704
395,3.148229198293717e-05,395,45820
396,0.00010659513260657949,396,45936
397,0.0001886719565985795,397,46052
398,0.00024453568407800663,398,46168
399,0.0002674531176085626,399,46284
400,0.0002542154932979601,400,46400
401,0.00022182796129260884,401,46516
402,0.00027733660686685147,402,46632
403,0.00032379313204122795,403,46748
404,0.00035018383380183704,404,46864
405,0.0003507570488399392,405,46980
406,0.0003244794179786681,406,47096
407,0.0002754212595951766,407,47212
408,0.00023628965708438754,408,47328
409,0.0002542178480149093,409,47444
410,0.00025062318009294593,410,47560
411,0.00020142018514821003,411,47676
412,0.00011824593499745739,412,47792
413,5.5945419731445734e-05,413,47908
414,0.00013446420276760906,414,48024
415,0.00021606851313016318,415,48140
416,0.0002623970177203505,416,48256
417,0.00026913223418884025,417,48372
418,0.0002640430330910215,418,48488
419,0.0002354523877709791,419,48604
420,0.00027983425809202656,420,48720
421,0.00031028600269206175,421,48836
422,0.00032284132600923776,422,48952
423,0.00031565445001799364,423,49068
424,0.00028983983864275253,424,49184
425,0.0002491852199322242,425,49300
426,0.00020408487884193693,426,49416
427,0.00021937878348965434,427,49532
428,0.0002238700170348329,428,49648
429,0.00018674173792679327,429,49764
430,0.00011497659601544807,430,49880
431,7.378161267443395e-05,431,49996
432,0.00012820908425370536,432,50112
433,0.00018312618139929016,433,50228
434,0.0002445934383604187,434,50344
435,0.0002703190960993973,435,50460
436,0.0002545222533637259,436,50576
437,0.00022841709255344567,437,50692
438,0.00027801646802458335,438,50808
439,0.00031480468201997014,439,50924
440,0.0003292563417048866,440,51040
441,0.00031927765472042346,441,51156
442,0.00028739985551304303,442,51272
443,0.00025741827528971695,443,51388
444,0.00022384199921804404,444,51504
445,0.00021174453914718505,445,51620
446,0.00021078521641487713,446,51736
447,0.0001731739285853462,447,51852
448,0.00010436607946948118,448,51968
449,1.6218151571212314e-05,449,52084
450,9.238325931043567e-05,450,52200
451,0.00016421597602869764,451,52316
452,0.00021387402020076052,452,52432
453,0.0002355098521744925,453,52548
454,0.00022628726941981148,454,52664
455,0.00018832476298755174,455,52780
456,0.00023780272375462097,456,52896
457,0.0002794484670927688,457,53012
458,0.00030643737785915337,458,53128
459,0.0003134829916787707,459,53244
460,0.0002984805937676638,460,53360
461,0.00026320868456203295,461,53476
462,0.0002128862376990781,462,53592
463,0.00020833653976223832,463,53708
464,0.00022335617818025622,464,53824
465,0.0001991127349612043,465,53940
466,0.00013996029100526997,466,54056
467,7.107355493826684e-05,467,54172
468,7.073975386540088e-05,468,54288
469,0.00014909151644806884,469,54404
470,0.00020717057729852106,470,54520
471,0.00023379653457478167,471,54636
472,0.00023808019301513328,472,54752
473,0.00022176759772715715,473,54868
474,0.00022051136698478246,474,54984
475,0.00025602258027557223,475,55100
476,0.00027959701354596245,476,55216
477,0.00028833904288882994,477,55332
478,0.0002809806932358161,478,55448
479,0.00025843070004735735,479,55564
480,0.0002235203998157964,480,55680
481,0.00018403828006530176,481,55796
482,0.0001903242777992198,482,55912
483,0.0001959336058112715,483,56028
484,0.00016616502997651716,484,56144
485,0.0001085275388477136,485,56260
486,5.4550465448388596e-05,486,56376
487,0.00010382970541236713,487,56492
488,0.00015150049255516218,488,56608
489,0.00020924938248373381,489,56724
490,0.00023723673384742905,490,56840
491,0.00023032199173356194,491,56956
492,0.00019111645713976166,492,57072
493,0.0002358032264893617,493,57188
494,0.0002714860697491106,494,57304
495,0.0002901295028685802,495,57420
496,0.0002893414095777591,496,57536
497,0.0002700333563563917,497,57652
498,0.0002364899396177511,498,57768
499,0.0002107336442909169,499,57884
500,0.00017269684974366428,500,58000
501,0.00018409943257974293,501,58116
502,0.000172877422906198,502,58232
503,0.00013239575487336563,503,58348
504,6.778788955175141e-05,504,58464
505,3.255816801142619e-05,505,58580
506,9.894543434960101e-05,506,58696
507,0.0001531706268138866,507,58812
508,0.00018832904111693027,508,58928
509,0.0002035700975787924,509,59044
510,0.0001972905090064092,510,59160
511,0.00018469663878098452,511,59276
512,0.00022347269771644251,512,59392
513,0.0002579212610437087,513,59508
514,0.000280779070193804,514,59624
515,0.0002853962207482186,515,59740
516,0.00027043936064122254,516,59856
517,0.00023804021604770242,517,59972
518,0.00020509768125906436,518,60088
519,0.00018689601616003748,519,60204
520,0.00019547513574469377,520,60320
521,0.00017408728126652728,521,60436
522,0.00012706276901552904,522,60552
523,7.131461873938205e-05,523,60668
524,3.7189247626912e-05,524,60784
525,0.00010851536040962229,525,60900
526,0.00016094709800498763,526,61016
527,0.00019074926233070277,527,61132
528,0.0002106503881975086,528,61248
529,0.00020237881164220095,529,61364
530,0.0001756777994596781,530,61480
531,0.0002108854678060934,531,61596
532,0.0002394057347548939,532,61712
533,0.0002577079832003226,533,61828
534,0.0002629093955527906,534,61944
535,0.0002536549580414993,535,62060
536,0.00023052868604434007,536,62176
537,0.00019588102490075698,537,62292
538,0.00015530497462840076,538,62408
539,0.000178067478317806,539,62524
540,0.00017339189497611596,540,62640
541,0.00014077725928648976,541,62756
542,8.498804686246642e-05,542,62872
543,4.821263549820154e-05,543,62988
544,9.64035162735466e-05,544,63104
545,0.00015355893657015285,545,63220
546,0.00019599563963515476,546,63336
547,0.0002102425148217124,547,63452
548,0.00019448387362377972,548,63568
549,0.0001744301281613181,549,63684
550,0.00021137481634075916,550,63800
551,0.0002385619254245963,551,63916
552,0.00025325501701153885,552,64032
553,0.0002542231813380258,553,64148
554,0.0002419230711024345,554,64264
555,0.00021840520863333768,555,64380
556,0.00018680121449715648,556,64496
557,0.00015058740657700187,557,64612
558,0.0001564484330293936,558,64728
559,0.00015893186022178374,559,64844
560,0.00013496591366057853,560,64960
561,8.697947702696052e-05,561,65076
562,3.565569482574804e-05,562,65192
563,8.042900097934846e-05,563,65308
564,0.00011574765033472989,564,65424
565,0.00015974853596686933,565,65540
566,0.0001906484814893361,566,65656
567,0.00019655388295930498,567,65772
568,0.00017489029528244826,568,65888
569,0.00018856473089584602,569,66004
570,0.000225101055514626,570,66120
571,0.00024992073565494044,571,66236
572,0.00025935069668714394,572,66352
573,0.00025218153292172474,573,66468
574,0.00022999880067370304,574,66584
575,0.00020329155867862547,575,66700
576,0.00018171423916754637,576,66816
577,0.00015653641231522242,577,66932
578,0.00015780672994089584,578,67048
579,0.00013969930782659068,579,67164
580,9.876217580034874e-05,580,67280
581,3.983777590449433e-05,581,67396
582,3.1892540732186836e-05,582,67512
583,9.065776043687412e-05,583,67628
584,0.00013728071164856304,584,67744
585,0.0001671253371556547,585,67860
586,0.00017716960878030874,586,67976
587,0.00016636712330586612,587,68092
588,0.00015248970806577833,588,68208
589,0.00018901664064382984,589,68324
590,0.00022031326634075477,590,68440
591,0.00024184915597771917,591,68556
592,0.00024992614414542924,592,68672
593,0.00024267759518098453,593,68788
594,0.0002206531175611426,594,68904
595,0.0001867717335118646,595,69020
596,0.00016842508179223947,596,69136
597,0.00016636851472090486,597,69252
598,0.000161568006717433,598,69368
599,0.0001311654708082144,599,69484
600,8.385169814262294e-05,600,69600
601,3.401488116777651e-05,601,69716
602,5.969245841094817e-05,602,69832
603,0.00011445271140497759,603,69948
604,0.00015154538444650534,604,70064
605,0.00017231614543264384,605,70180
606,0.00018212030846881389,606,70296
607,0.0001683076389629723,607,70412
608,0.00016350659460948047,608,70528
609,0.00019186275927238206,609,70644
610,0.0002143232015434926,610,70760
611,0.00022831521346147743,611,70876
612,0.00023175018346113796,612,70992
613,0.00022362119431978966,613,71108
614,0.00020429393974466525,614,71224
615,0.00017544332594232603,615,71340
616,0.00013985096161253652,616,71456
617,0.00015039232016472726,617,71572
618,0.000149792619620448,618,71688
619,0.00012663356022338257,619,71804
620,8.254636688204142e-05,620,71920
621,3.927306660078678e-05,621,72036
622,7.137105603272076e-05,622,72152
623,0.00011847410918039425,623,72268
624,0.00015984150203046665,624,72384
625,0.00017889724484757008,625,72500
626,0.0001736112835776793,626,72616
627,0.0001605474001647733,627,72732
628,0.00017240242669269712,628,72848
629,0.000198953025757731,629,72964
630,0.0002167429680690891,630,73080
631,0.00022436338118095311,631,73196
632,0.00022140577936702321,632,73312
633,0.00020853523622615944,633,73428
634,0.00018736931346394203,634,73544
635,0.00016011379281913318,635,73660
636,0.00013194549068551442,636,73776
637,0.0001365290202088587,637,73892
638,0.00013525709208667136,638,74008
639,0.0001119006176909243,639,74124
640,7.102024058197598e-05,640,74240
641,3.632276751042163e-05,641,74356
642,6.941254919606843e-05,642,74472
643,0.00010288159664448293,643,74588
644,0.00014305110524112652,644,74704
645,0.00016897997687739807,645,74820
646,0.00017300387066976342,646,74936
647,0.0001534868376869558,647,75052
648,0.00016557930940166998,648,75168
649,0.0001964302302923382,649,75284
650,0.00021783368637887102,650,75400
651,0.00022720192905412162,651,75516
652,0.00022371735067835963,652,75632
653,0.00020845235074423707,653,75748
654,0.00018400723146477782,654,75864
655,0.00016273206190453582,655,75980
656,0.00013569854155348615,656,76096
657,0.00013142698466855895,657,76212
658,0.00012803195488389485,658,76328
659,0.00010480370412441209,659,76444
660,6.443051807564215e-05,660,76560
661,1.6639304316973247e-05,661,76676
662,4.970203690538022e-05,662,76792
663,9.190482950618972e-05,663,76908
664,0.00012437434997408792,664,77024
665,0.00014568811552445604,665,77140
666,0.0001546762651597755,666,77256
667,0.0001453726773419095,667,77372
668,0.000152481826855011,668,77488
669,0.0001781101076478997,669,77604
670,0.00020432259005592757,670,77720
671,0.00022067215394697137,671,77836
672,0.00022454844914812644,672,77952
673,0.00021518571738629588,673,78068
674,0.00019391962775416882,674,78184
675,0.00016864528070906215,675,78300
676,0.00015415217829584105,676,78416
677,0.00013989573733561023,677,78532
678,0.00013356453285259806,678,78648
679,0.00011205351890511417,679,78764
680,7.604684416570584e-05,680,78880
681,2.9193654614290132e-05,681,78996
682,3.2878103928574154e-05,682,79112
683,7.883445557643753e-05,683,79228
684,0.00011651876802687422,684,79344
685,0.00014393145969598953,685,79460
686,0.00015450582689163772,686,79576
687,0.00014693992901704256,687,79692
688,0.00012900878573726682,688,79808
689,0.0001573268808392203,689,79924
690,0.00018264454184435674,690,80040
691,0.00020197460613624596,691,80156
692,0.00021248914481189485,692,80272
693,0.0002121884842398447,693,80388
694,0.00020043601333349925,694,80504
695,0.00017819038414684796,695,80620
696,0.0001479166430530532,696,80736
697,0.0001353156823109547,697,80852
698,0.00014030946630883,698,80968
699,0.00013006984141514244,699,81084
700,9.972573905550619e-05,700,81200
701,5.8721541921602505e-05,701,81316
702,3.089009050905034e-05,702,81432
703,6.282826617240445e-05,703,81548
704,0.0001063102879292066,704,81664
705,0.0001343127577516645,705,81780
706,0.00014728384699538855,706,81896
707,0.00015407770918612895,707,82012
708,0.00014169984315140494,708,82128
709,0.0001445542642542208,709,82244
710,0.00016729939776063962,710,82360
711,0.00018535333825664413,711,82476
712,0.00019703434715076518,712,82592
713,0.0002008792406304194,713,82708
714,0.00019602282566799634,714,82824
715,0.00018244420810853423,715,82940
716,0.00016100831325216447,716,83056
717,0.00013341352016985053,717,83172
718,0.00011929693164011712,718,83288
719,0.00012733319884195016,719,83404
720,0.00011660351842937566,720,83520
721,8.807405294389281e-05,721,83636
722,4.3656723199975156e-05,722,83752
723,4.072825115403189e-05,723,83868
724,7.337194308679185e-05,724,83984
725,0.00011645011373576097,725,84100
726,0.00014337021141042072,726,84216
727,0.00015136879286922755,727,84332
728,0.00014413302667012906,728,84448
729,0.00013125168081246086,729,84564
730,0.00015550366160990703,730,84680
731,0.00017579024956526634,731,84796
732,0.00018919714503445872,732,84912
733,0.0001948856552475564,733,85028
734,0.00019260511712868023,734,85144
735,0.00018274000605045249,735,85260
736,0.00016626028001226478,736,85376
737,0.00014454084245915655,737,85492
738,0.0001198684757457158,738,85608
739,0.00011452556346777665,739,85724
740,0.0001159763970330907,740,85840
741,0.00010055855796167745,741,85956
742,7.138673553694352e-05,742,86072
743,3.908937827365455e-05,743,86188
744,4.692704119571567e-05,744,86304
745,7.780322072545309e-05,745,86420
746,0.00011187710113558236,746,86536
747,0.00013922388491038884,747,86652
748,0.00014911366831760198,748,86768
749,0.00013985279219685953,749,86884
750,0.00013043415431762684,750,87000
751,0.00015795242134841736,751,87116
752,0.000179287689589247,752,87232
753,0.00019232227398449653,753,87348
754,0.00019601348581796407,754,87464
755,0.00019048096314699947,755,87580
756,0.0001768811965139061,756,87696
757,0.0001571022223490759,757,87812
758,0.00013335769666997233,758,87928
759,0.00010870834399109852,759,88044
760,0.00010899670166580888,760,88160
761,0.00010736137727762607,761,88276
762,8.969738199238186e-05,762,88392
763,5.752378800244484e-05,763,88508
764,2.5759327749286243e-05,764,88624
765,4.503483018353238e-05,765,88740
766,7.252856786355011e-05,766,88856
767,0.00010085068409027009,767,88972
768,0.00012636449650413328,768,89088
769,0.0001378425868699129,769,89204
770,0.0001330334235141173,770,89320
771,0.00012842517606645454,771,89436
772,0.00015088475279198543,772,89552
773,0.00017435261647327782,773,89668
774,0.00019008949032447986,774,89784
775,0.00019612919887959657,775,89900
776,0.00019185186199791038,776,90016
777,0.00017810936822312828,777,90132
778,0.0001569737502733204,778,90248
779,0.00014132856182735853,779,90364
780,0.00012107503512751028,780,90480
781,0.00010997884211974562,781,90596
782,0.00010536413440193071,782,90712
783,8.623382656927636e-05,783,90828
784,5.378505044631443e-05,784,90944
785,1.360885331644357e-05,785,91060
786,3.056983443650019e-05,786,91176
787,6.883635118745679e-05,787,91292
788,9.890101352366676e-05,788,91408
789,0.00011835397005618975,789,91524
790,0.00012564671270093308,790,91640
791,0.00012131457021291592,791,91756
792,0.00011424485293684561,792,91872
793,0.00013945877475143864,793,91988
794,0.0001621609616677122,794,92104
795,0.00018039828747715148,795,92220
796,0.00019051742586673193,796,92336
797,0.00019088973622732874,797,92452
798,0.00018121596960637976,798,92568
799,0.000162653409868041,799,92684
800,0.0001412144546918681,800,92800
801,0.00012946152527218424,801,92916
802,0.00011639834259913329,802,93032
803,0.0001106874738638075,803,93148
804,9.110949591265016e-05,804,93264
805,6.176377371527875e-05,805,93380
806,2.488498900699021e-05,806,93496
807,2.1949883953514826e-05,807,93612
808,6.029788977443551e-05,808,93728
809,9.106829223509694e-05,809,93844
810,0.00011596770091756858,810,93960
811,0.00012800619197483876,811,94076
812,0.00012585926495248256,812,94192
813,0.00010975757328396396,813,94308
814,0.000126124666132571,814,94424
815,0.0001480088161494586,815,94540
816,0.00016643758210491133,816,94656
