step,GoofSpiel3/conv,GoofSpiel3/iters,GoofSpiel3/nodes_touched
755,8.116425909124927e-09,755,101170
756,8.084281676163922e-09,756,101304
757,8.052306957760328e-09,757,101438
758,8.020500637954063e-09,758,101572
759,7.98886160958945e-09,759,101706
760,7.957388774234288e-09,760,101840
761,7.926081042099761e-09,761,101974
762,7.894937331961197e-09,762,102108
763,7.86395657107965e-09,763,102242
764,7.833137695124304e-09,764,102376
765,7.802479648095687e-09,765,102510
766,7.77198138224969e-09,766,102644
767,7.741641858022361e-09,767,102778
768,7.711460043955502e-09,768,102912
769,7.68143491662302e-09,769,103046
770,7.651565460558058e-09,770,103180
771,7.621850668180867e-09,771,103314
772,7.592289539727429e-09,772,103448
773,7.562881083178824e-09,773,103582
774,7.533624314191313e-09,774,103716
775,7.504518256027152e-09,775,103850
776,7.475561939486108e-09,776,103984
777,7.446754402837694e-09,777,104118
778,7.418094691754082e-09,778,104252
779,7.389581859243715e-09,779,104386
780,7.361214965585589e-09,780,104520
781,7.3329930782642235e-09,781,104654
782,7.304915271905281e-09,782,104788
783,7.276980628211845e-09,783,104922
784,7.249188235901349e-09,784,105056
785,7.22153719064315e-09,785,105190
786,7.194026594996737e-09,786,105324
787,7.166655558350556e-09,787,105458
788,7.1394231968614695e-09,788,105592
789,7.1123286333948116e-09,789,105726
790,7.085370997465071e-09,790,105860
791,7.05854942517715e-09,791,105994
792,7.0318630591682316e-09,792,106128
793,7.005311048550219e-09,793,106262
794,6.978892548852777e-09,794,106396
795,6.9526067219669126e-09,795,106530
796,6.926452736089146e-09,796,106664
797,6.900429765666241e-09,797,106798
798,6.874536991340466e-09,798,106932
799,6.848773599895434e-09,799,107066
800,6.82313878420245e-09,800,107200
801,6.797631743167422e-09,801,107334
802,6.7722516816782855e-09,802,107468
803,6.74699781055295e-09,803,107602
804,6.721869346487768e-09,804,107736
805,6.696865512006515e-09,805,107870
806,6.671985535409869e-09,806,108004
807,6.647228650725402e-09,807,108138
808,6.6225940976580495e-09,808,108272
809,6.598081121541081e-09,809,108406
810,6.573688973287547e-09,810,108540
811,6.549416909342217e-09,811,108674
812,6.5252641916339635e-09,812,108808
813,6.501230087528649e-09,813,108942
814,6.477313869782438e-09,814,109076
815,6.453514816495602e-09,815,109210
816,6.429832211066751e-09,816,109344
817,6.406265342147517e-09,817,109478
818,6.382813503597697e-09,818,109612
819,6.359475994440805e-09,819,109746
820,6.336252118820084e-09,820,109880
821,6.313141185954925e-09,821,110014
822,6.290142510097728e-09,822,110148
823,6.26725541049116e-09,823,110282
824,6.244479211325848e-09,824,110416
825,6.221813241698472e-09,825,110550
826,6.199256835570258e-09,826,110684
827,6.176809331725885e-09,827,110818
828,6.1544700737327715e-09,828,110952
829,6.1322384099007735e-09,829,111086
830,6.110113693242253e-09,830,111220
831,6.088095281432542e-09,831,111354
832,6.066182536770777e-09,832,111488
833,6.044374826141119e-09,833,111622
834,6.022671520974333e-09,834,111756
835,6.001071997209746e-09,835,111890
836,5.979575635257564e-09,836,112024
837,5.95818181996154e-09,837,112158
838,5.9368899405620174e-09,838,112292
839,5.915699390659306e-09,839,112426
840,5.8946095681774135e-09,840,112560
841,5.873619875328128e-09,841,112694
842,5.852729718575426e-09,842,112828
843,5.8319385086002365e-09,843,112962
844,5.811245660265517e-09,844,113096
845,5.790650592581683e-09,845,113230
846,5.77015272867234e-09,846,113364
847,5.7497514957403586e-09,847,113498
848,5.7294463250342585e-09,848,113632
849,5.709236651814907e-09,849,113766
850,5.6891219153225444e-09,850,113900
851,5.6691015587440984e-09,851,114034
852,5.649175029180819e-09,852,114168
853,5.6293417776162115e-09,853,114302
854,5.60960125888428e-09,854,114436
855,5.589952931638043e-09,855,114570
856,5.570396258318365e-09,856,114704
857,5.550930705123076e-09,857,114838
858,5.531555741976364e-09,858,114972
859,5.512270842498472e-09,859,115106
860,5.49307548397566e-09,860,115240
861,5.47396914733045e-09,861,115374
862,5.4549513170921555e-09,862,115508
863,5.436021481367671e-09,863,115642
864,5.417179131812541e-09,864,115776
865,5.398423763602287e-09,865,115910
866,5.3797548754040124e-09,866,116044
867,5.361171969348254e-09,867,116178
868,5.3426745510011e-09,868,116312
869,5.324262129336569e-09,869,116446
870,5.305934216709229e-09,870,116580
871,5.287690328827082e-09,871,116714
872,5.26952998472469e-09,872,116848
873,5.251452706736541e-09,873,116982
874,5.233458020470674e-09,874,117116
875,5.215545454782528e-09,875,117250
876,5.197714541749039e-09,876,117384
877,5.179964816642975e-09,877,117518
878,5.162295817907493e-09,878,117652
879,5.144707087130939e-09,879,117786
880,5.127198169021871e-09,880,117920
881,5.109768611384308e-09,881,118054
882,5.092417965093208e-09,882,118188
883,5.075145784070165e-09,883,118322
884,5.057951625259314e-09,884,118456
885,5.0408350486034815e-09,885,118590
886,5.02379561702052e-09,886,118724
887,5.006832896379876e-09,887,118858
888,4.989946455479361e-09,888,118992
889,4.97313586602213e-09,889,119126
890,4.956400702593875e-09,890,119260
891,4.939740542640211e-09,891,119394
892,4.923154966444269e-09,892,119528
893,4.906643557104501e-09,893,119662
894,4.890205900512661e-09,894,119796
895,4.8738415853319986e-09,895,119930
896,4.85755020297565e-09,896,120064
897,4.841331347585204e-09,897,120198
898,4.825184616009472e-09,898,120332
899,4.809109607783449e-09,899,120466
900,4.793105925107447e-09,900,120600
901,4.777173172826431e-09,901,120734
902,4.761310958409521e-09,902,120868
903,4.745518891929692e-09,903,121002
904,4.729796586043637e-09,904,121136
905,4.7141436559718176e-09,905,121270
906,4.698559719478696e-09,906,121404
907,4.6830443968531185e-09,907,121538
908,4.667597310888903e-09,908,121672
909,4.6522180868655664e-09,909,121806
910,4.636906352529245e-09,910,121940
911,4.621661738073772e-09,911,122074
912,4.60648387612191e-09,912,122208
913,4.5913724017067755e-09,913,122342
914,4.576326952253397e-09,914,122476
915,4.5613471675604506e-09,915,122610
916,4.54643268978215e-09,916,122744
917,4.531583163410295e-09,917,122878
918,4.5167982352564744e-09,918,123012
919,4.502077554434428e-09,919,123146
920,4.487420772342555e-09,920,123280
921,4.4728275426465805e-09,921,123414
922,4.45829752126237e-09,922,123548
923,4.443830366338889e-09,923,123682
924,4.429425738241315e-09,924,123816
925,4.415083299534294e-09,925,123950
926,4.400802714965341e-09,926,124084
927,4.38658365144838e-09,927,124218
928,4.372425778047433e-09,928,124352
929,4.358328765960442e-09,929,124486
930,4.3442922885032355e-09,930,124620
931,4.33031602109363e-09,931,124754
932,4.316399641235663e-09,932,124888
933,4.302542828503975e-09,933,125022
934,4.288745264528309e-09,934,125156
935,4.275006632978151e-09,935,125290
936,4.2613266195474996e-09,936,125424
937,4.2477049119397694e-09,937,125558
938,4.234141199852813e-09,938,125692
939,4.2206351749640815e-09,939,125826
940,4.207186530915905e-09,940,125960
941,4.1937949633009e-09,941,126094
942,4.180460169647495e-09,942,126228
943,4.167181849405594e-09,943,126362
944,4.15395970393234e-09,944,126496
945,4.140793436478016e-09,945,126630
946,4.127682752172055e-09,946,126764
947,4.11462735800918e-09,947,126898
948,4.1016269628356365e-09,948,127032
949,4.088681277335574e-09,949,127166
950,4.075790014017517e-09,950,127300
951,4.062952887200956e-09,951,127434
952,4.050169613003055e-09,952,127568
953,4.037439909325469e-09,953,127702
954,4.024763495841269e-09,954,127836
955,4.012140093981976e-09,955,127970
956,3.9995694269247135e-09,956,128104
957,3.987051219579449e-09,957,128238
958,3.97458519857636e-09,958,128372
959,3.9621710922532916e-09,959,128506
960,3.949808630643331e-09,960,128640
961,3.93749754546247e-09,961,128774
962,3.925237570097386e-09,962,128908
963,3.913028439593311e-09,963,129042
964,3.900869890642013e-09,964,129176
965,3.888761661569863e-09,965,129310
966,3.8767034923260175e-09,966,129444
967,3.86469512447068e-09,967,129578
968,3.852736301163476e-09,968,129712
969,3.8408267671519156e-09,969,129846
970,3.8289662687599475e-09,970,129980
971,3.817154553876618e-09,971,130114
972,3.8053913719448145e-09,972,130248
973,3.793676473950104e-09,973,130382
974,3.7820096124096615e-09,974,130516
975,3.770390541361293e-09,975,130650
976,3.7588190163525486e-09,976,130784
977,3.747294794429913e-09,977,130918
978,3.735817634128106e-09,978,131052
979,3.7243872954594445e-09,979,131186
980,3.713003539903316e-09,980,131320
981,3.7016661303957203e-09,981,131454
982,3.690374831318899e-09,982,131588
983,3.6791294084910612e-09,983,131722
984,3.667929629156177e-09,984,131856
985,3.656775261973863e-09,985,131990
986,3.6456660770093457e-09,986,132124
987,3.634601845723511e-09,987,132258
988,3.6235823409630278e-09,988,132392
989,3.612607336950556e-09,989,132526
990,3.601676609275032e-09,990,132660
991,3.5907899348820312e-09,991,132794
992,3.579947092064212e-09,992,132928
993,3.5691478604518307e-09,993,133062
994,3.5583920210033395e-09,994,133196
995,3.547679355996052e-09,995,133330
996,3.5370096490168953e-09,996,133464
997,3.526382684953219e-09,997,133598
998,3.5157982499836976e-09,998,133732
999,3.505256131569289e-09,999,133866
1000,3.4947561184442756e-09,1000,134000
