step,LiarsDice3/conv,LiarsDice3/iters,LiarsDice3/nodes_touched
90,5.3404325169079114e-05,90,206460
91,5.1672395878124555e-05,91,208754
92,5.001455440616087e-05,92,211048
93,4.842688110104354e-05,93,213342
94,4.69057025467845e-05,94,215636
95,4.5447573704504585e-05,95,217930
96,4.4049261517492555e-05,96,220224
97,4.2707729848066867e-05,97,222518
98,4.142012562558667e-05,98,224812
99,4.0183766096837936e-05,99,227106
100,3.8996127081109e-05,100,229400
101,3.7854832141907824e-05,101,231694
102,3.6757642595662554e-05,102,233988
103,3.570244828472735e-05,103,236282
104,3.468725905127201e-05,104,238576
105,3.371019684951515e-05,105,240870
106,3.276948844724292e-05,106,243164
107,3.186345866332263e-05,107,245458
108,3.099052410051456e-05,108,247752
109,3.0149187331685035e-05,109,250046
110,2.9338031502755546e-05,110,252340
111,2.8555715320038866e-05,111,254634
112,2.780096838999463e-05,112,256928
113,2.7072586885688865e-05,113,259222
114,2.636942951227128e-05,114,261516
115,2.569041375008463e-05,115,263810
116,2.5034512353555582e-05,116,266104
117,2.440075008623699e-05,117,268398
118,2.3788200674480786e-05,118,270692
119,2.3195983963129885e-05,119,272986
120,2.262326325899039e-05,120,275280
121,2.2069242847228e-05,121,277574
122,2.1533165669079812e-05,122,279868
123,2.1014311148238873e-05,123,282162
124,2.0511993156460684e-05,124,284456
125,2.0025558107206187e-05,125,286750
126,1.9554383169348433e-05,126,289044
127,1.9097874591644803e-05,127,291338
128,1.8655466131327347e-05,128,293632
129,1.8226617578123716e-05,129,295926
130,1.781081336907353e-05,130,298220
131,1.740756128625065e-05,131,300514
132,1.7016391232693717e-05,132,302808
133,1.6636854081271413e-05,133,305102
134,1.6268520591479485e-05,134,307396
135,1.5910980389624574e-05,135,309690
136,1.5563841008398027e-05,136,311984
137,1.5226726981808214e-05,137,314278
138,1.4899278992272502e-05,138,316572
139,1.4581153065983121e-05,139,318866
140,1.4272019814055847e-05,140,321160
141,1.3971563715818591e-05,141,323454
142,1.367948244272027e-05,142,325748
143,1.3395486218960306e-05,143,328042
144,1.3119297217839554e-05,144,330336
145,1.2850648990626878e-05,145,332630
146,1.2589285926983829e-05,146,334924
147,1.2334962743582034e-05,147,337218
148,1.2087444000954961e-05,148,339512
149,1.1846503645641937e-05,149,341806
150,1.1611924576243604e-05,150,344100
151,1.1383498232958589e-05,151,346394
152,1.1161024207721748e-05,152,348688
153,1.0944309875041136e-05,153,350982
154,1.073317004152835e-05,154,353276
155,1.0527426613844704e-05,155,355570
156,1.0326908282627667e-05,156,357864
157,1.0131450223542504e-05,157,360158
158,9.940893811989648e-06,158,362452
159,9.755086353174791e-06,159,364746
160,9.573880825064496e-06,160,367040
161,9.397135633852638e-06,161,369334
162,9.224714381611543e-06,162,371628
163,9.056485645420054e-06,163,373922
164,8.89232276665708e-06,164,376216
165,8.732103650786749e-06,165,378510
166,8.57571057679557e-06,166,380804
167,8.42303001537259e-06,167,383098
168,8.273952455700728e-06,168,385392
169,8.128372240706616e-06,169,387686
170,7.986187409686485e-06,170,389980
171,7.847299548044417e-06,171,392274
172,7.711613644802162e-06,172,394568
173,7.579037955597612e-06,173,396862
174,7.449483872525031e-06,174,399156
175,7.32286579972069e-06,175,401450
176,7.199101034638389e-06,176,403744
177,7.078109654723441e-06,177,406038
178,6.959814408596943e-06,178,408332
179,6.844140612971561e-06,179,410626
180,6.731016053140859e-06,180,412920
181,6.620370888693605e-06,181,415214
182,6.512137562746101e-06,182,417508
183,6.406250715171313e-06,183,419802
184,6.302647099970526e-06,184,422096
185,6.2012655058577e-06,185,424390
186,6.1020466802716444e-06,186,426684
187,6.004933256510692e-06,187,428978
188,5.909869684322944e-06,188,431272
189,5.816802162814105e-06,189,433566
190,5.725678576908033e-06,190,435860
191,5.636448435951402e-06,191,438154
192,5.549062814524941e-06,192,440448
193,5.463474296751869e-06,193,442742
194,5.379636921695741e-06,194,445036
195,5.297506132054264e-06,195,447330
196,5.217038723810685e-06,196,449624
197,5.138192799097885e-06,197,451918
198,5.060927719985342e-06,198,454212
199,4.985204064639204e-06,199,456506
200,4.9109835850436045e-06,200,458800
201,4.838229166380381e-06,201,461094
202,4.7669047882545335e-06,202,463388
203,4.6969754868980695e-06,203,465682
204,4.628407319497152e-06,204,467976
205,4.5611673293657895e-06,205,470270
206,4.495223512888946e-06,206,472564
207,4.4305447871595405e-06,207,474858
208,4.367100959704051e-06,208,477152
209,4.304862698499556e-06,209,479446
210,4.243801503614475e-06,210,481740
211,4.183889679897079e-06,211,484034
212,4.1251003104342265e-06,212,486328
213,4.0674072311827625e-06,213,488622
214,4.010785006593187e-06,214,490916
215,3.955208905968843e-06,215,493210
216,3.900654881004717e-06,216,495504
217,3.847099543465016e-06,217,497798
218,3.7945201446926147e-06,218,500092
219,3.74289455488952e-06,219,502386
220,3.6922012435075535e-06,220,504680
221,3.642419261026819e-06,221,506974
222,3.593528220047215e-06,222,509268
223,3.5455082779550784e-06,223,511562
224,3.498340120290655e-06,224,513856
225,3.4520049441988387e-06,225,516150
226,3.4064844425529817e-06,226,518444
227,3.361760789105661e-06,227,520738
228,3.3178166235839357e-06,228,523032
229,3.2746350374784905e-06,229,525326
230,3.232199560707083e-06,230,527620
231,3.1904941482571725e-06,231,529914
232,3.1495031670644713e-06,232,532208
233,3.109211384397237e-06,233,534502
234,3.0696039554217736e-06,234,536796
235,3.0306664119753024e-06,235,539090
236,2.9923846514290364e-06,236,541384
237,2.954744925877384e-06,237,543678
238,2.917733831819813e-06,238,545972
239,2.8813383002243564e-06,239,548266
240,2.8455455866188695e-06,240,550560
241,2.8103432619872026e-06,241,552854
242,2.7757192034572054e-06,242,555148
243,2.741661585731192e-06,243,557442
244,2.708158872488653e-06,244,559736
245,2.675199808170603e-06,245,562030
246,2.64277341009006e-06,246,564324
247,2.610868960861712e-06,247,566618
248,2.5794760005540263e-06,248,568912
249,2.5485843200764857e-06,249,571206
250,2.518183953616193e-06,250,573500
251,2.4882651723928673e-06,251,575794
252,2.458818477678315e-06,252,578088
253,2.429834595051028e-06,253,580382
254,2.4013044673115713e-06,254,582676
255,2.3732192496045412e-06,255,584970
256,2.345570303041722e-06,256,587264
257,2.3183491891023977e-06,257,589558
258,2.2915476645471444e-06,258,591852
259,2.2651576758597747e-06,259,594146
260,2.2391713544525627e-06,260,596440
261,2.2135810114828902e-06,261,598734
262,2.1883791331209212e-06,262,601028
263,2.163558376205854e-06,263,603322
264,2.1391115632707347e-06,264,605616
265,2.1150316786081036e-06,265,607910
266,2.091311863877676e-06,266,610204
267,2.067945413831984e-06,267,612498
268,2.044925772673456e-06,268,614792
269,2.022246529946592e-06,269,617086
270,1.9999014167979e-06,270,619380
271,1.9778843025688997e-06,271,621674
272,1.9561891909450346e-06,272,623968
273,1.934810216736027e-06,273,626262
274,1.9137416425174525e-06,274,628556
275,1.8929778552514986e-06,275,630850
276,1.8725133633865076e-06,276,633144
277,1.852342793595696e-06,277,635438
278,1.832460887994658e-06,278,637732
279,1.8128625010535582e-06,279,640026
280,1.793542596911779e-06,280,642320
281,1.7744962468452252e-06,281,644614
282,1.7557186262617819e-06,282,646908
283,1.7372050122449467e-06,283,649202
284,1.7189507814097116e-06,284,651496
285,1.700951407057616e-06,285,653790
286,1.6832024568036452e-06,286,656084
287,1.6656995907166072e-06,287,658378
288,1.6484385585574524e-06,288,660672
289,1.6314151980376113e-06,289,662966
290,1.6146254325569154e-06,290,665260
291,1.5980652689900898e-06,291,667554
292,1.5817307959242743e-06,292,669848
293,1.5656181817577663e-06,293,672142
294,1.5497236723685526e-06,294,674436
295,1.5340435899346971e-06,295,676730
296,1.5185743306375676e-06,296,679024
297,1.5033123630936451e-06,297,681318
298,1.488254226793273e-06,298,683612
299,1.4733965302202168e-06,299,685906
300,1.4587359492487795e-06,300,688200
301,1.4442692258670453e-06,301,690494
302,1.4299931664629728e-06,302,692788
303,1.4159046401868158e-06,303,695082
304,1.4020005778270228e-06,304,697376
305,1.388277970151841e-06,305,699670
306,1.3747338668268494e-06,306,701964
307,1.361365374721868e-06,307,704258
308,1.348169656745224e-06,308,706552
309,1.3351439308445512e-06,309,708846
310,1.3222854684177832e-06,310,711140
311,1.3095915932376245e-06,311,713434
312,1.2970596803274503e-06,312,715728
313,1.2846871547539385e-06,313,718022
314,1.27247149068338e-06,314,720316
315,1.260410210049412e-06,315,722610
316,1.2485008815885101e-06,316,724904
317,1.2367411199171174e-06,317,727198
318,1.2251285843728477e-06,318,729492
319,1.2136609782095742e-06,319,731786
320,1.2023360474247569e-06,320,734080
321,1.191151580100247e-06,321,736374
322,1.1801054051741033e-06,322,738668
323,1.1691953918230302e-06,323,740962
324,1.158419448539505e-06,324,743256
325,1.1477755221464547e-06,325,745550
326,1.1372615971033673e-06,326,747844
327,1.1268756947915848e-06,327,750138
328,1.116615872528981e-06,328,752432
329,1.106480222862194e-06,329,754726
330,1.0964668729490645e-06,330,757020
331,1.0865739837190302e-06,331,759314
332,1.0767997490890302e-06,332,761608
333,1.0671423955888049e-06,333,763902
334,1.0576001812923064e-06,334,766196
335,1.0481713953458538e-06,335,768490
336,1.038854357385266e-06,336,770784
337,1.02964741673095e-06,337,773078
338,1.0205489519299338e-06,338,775372
339,1.0115573701799385e-06,339,777666
340,1.0026711064758942e-06,340,779960
341,9.938886234156508e-07,341,782254
342,9.852084104089442e-07,342,784548
343,9.766289830806518e-07,343,786842
344,9.681488828336415e-07,344,789136
345,9.597666765157054e-07,345,791430
346,9.514809554689307e-07,346,793724
347,9.432903354741895e-07,347,796018
348,9.351934560294928e-07,348,798312
349,9.271889798087574e-07,349,800606
350,9.192755925299667e-07,350,802900
351,9.114520020947481e-07,351,805194
352,9.037169383871446e-07,352,807488
353,8.960691528087095e-07,353,809782
354,8.885074178760499e-07,354,812076
355,8.810305266865326e-07,355,814370
356,8.736372925852165e-07,356,816664
357,8.663265487693361e-07,357,818958
358,8.590971480593179e-07,358,821252
359,8.519479622326465e-07,359,823546
360,8.448778818434532e-07,360,825840
361,8.378858157229163e-07,361,828134
362,8.309706908890546e-07,362,830428
363,8.241314517695719e-07,363,832722
364,8.173670603545125e-07,364,835016
365,8.10676495537066e-07,365,837310
366,8.040587528013177e-07,366,839604
367,7.9751284408347e-07,367,841898
368,7.910377974804095e-07,368,844192
369,7.846326565211226e-07,369,846486
370,7.78296480485885e-07,370,848780
371,7.720283435250219e-07,371,851074
372,7.658273350544254e-07,372,853368
373,7.596925585898195e-07,373,855662
374,7.53623132281056e-07,374,857956
375,7.476181883847577e-07,375,860250
376,7.416768726953293e-07,376,862544
377,7.357983447739413e-07,377,864838
378,7.299817773795403e-07,378,867132
379,7.242263562259876e-07,379,869426
380,7.185312800167543e-07,380,871720
381,7.1289575988287e-07,381,874014
382,7.073190193968015e-07,382,876308
383,7.018002941491797e-07,383,878602
384,6.963388317557384e-07,384,880896
385,6.909338913091423e-07,385,883190
386,6.85584743531642e-07,386,885484
387,6.802906704836409e-07,387,887778
388,6.750509650710335e-07,388,890072
389,6.698649311978611e-07,389,892366
390,6.647318834401839e-07,390,894660
391,6.596511467268917e-07,391,896954
392,6.546220564576655e-07,392,899248
393,6.496439579756208e-07,393,901542
394,6.44716206726903e-07,394,903836
395,6.398381677819032e-07,395,906130
396,6.350092158213805e-07,396,908424
397,6.30228734949112e-07,397,910718
398,6.254961184767871e-07,398,913012
399,6.208107690211517e-07,399,915306
400,6.161720977684859e-07,400,917600
401,6.115795248770595e-07,401,919894
402,6.070324792412096e-07,402,922188
403,6.025303980680685e-07,403,924482
404,5.98072726822052e-07,404,926776
405,5.936589193566988e-07,405,929070
406,5.89288437463642e-07,406,931364
407,5.849607507962817e-07,407,933658
408,5.80675336918357e-07,408,935952
409,5.764316808112846e-07,409,938246
410,5.722292751655922e-07,410,940540
411,5.680676199992796e-07,411,942834
412,5.639462224982239e-07,412,945128
413,5.59864597127202e-07,413,947422
414,5.558222651996791e-07,414,949716
415,5.518187550720977e-07,415,952010
416,5.478536017830549e-07,416,954304
417,5.439263470879974e-07,417,956598
418,5.400365392232986e-07,418,958892
419,5.361837330172814e-07,419,961186
420,5.323674894391894e-07,420,963480
421,5.285873758698045e-07,421,965774
422,5.248429657683795e-07,422,968068
423,5.211338385338604e-07,423,970362
424,5.174595795603976e-07,424,972656
425,5.138197801124456e-07,425,974950
426,5.102140371929242e-07,426,977244
427,5.06641953397502e-07,427,979538
428,5.03103136755001e-07,428,981832
429,4.995972010049532e-07,429,984126
430,4.961237652367778e-07,430,986420
431,4.926824535497754e-07,431,988714
432,4.892728954625225e-07,432,991008
433,4.858947256491941e-07,433,993302
434,4.825475836967019e-07,434,995596
435,4.792311141949002e-07,435,997890
436,4.759449666255633e-07,436,1000184
437,4.72688795161158e-07,437,1002478
438,4.694622588799491e-07,438,1004772
439,4.6626502133578773e-07,439,1007066
440,4.6309675074546197e-07,440,1009360
441,4.59957119759713e-07,441,1011654
442,4.568458055673186e-07,442,1013948
443,4.5376248969386523e-07,443,1016242
444,4.5070685774500907e-07,444,1018536
445,4.4767859980199276e-07,445,1020830
446,4.4467740997061744e-07,446,1023124
447,4.4170298656165397e-07,447,1025418
448,4.387550318618594e-07,448,1027712
449,4.358332519605046e-07,449,1030006
450,4.3293735701999125e-07,450,1032300
451,4.300670611440127e-07,451,1034594
452,4.2722208197509826e-07,452,1036888
453,4.2440214111788555e-07,453,1039182
454,4.216069636464592e-07,454,1041476
455,4.188362782986399e-07,455,1043770
456,4.1608981750373975e-07,456,1046064
457,4.133673170564345e-07,457,1048358
458,4.106685161722745e-07,458,1050652
459,4.079931575223794e-07,459,1052946
460,4.0534098719874345e-07,460,1055240
461,4.0271175462402997e-07,461,1057534
462,4.0010521213523775e-07,462,1059828
463,3.975211155596292e-07,463,1062122
464,3.9495922384003013e-07,464,1064416
465,3.9241929900013517e-07,465,1066710
466,3.8990110608899675e-07,466,1069004
467,3.8740441314633056e-07,467,1071298
468,3.8492899119557666e-07,468,1073592
469,3.8247461427859397e-07,469,1075886
470,3.8004105912259334e-07,470,1078180
471,3.776281054176933e-07,471,1080474
472,3.752355356503867e-07,472,1082768
473,3.728631350341516e-07,473,1085062
474,3.7051069144700133e-07,474,1087356
475,3.681779955078124e-07,475,1089650
476,3.6586484039591305e-07,476,1091944
477,3.6357102198986135e-07,477,1094238
478,3.612963385898893e-07,478,1096532
479,3.590405911260697e-07,479,1098826
480,3.5680358292239367e-07,480,1101120
481,3.5458511982860985e-07,481,1103414
482,3.5238501003287404e-07,482,1105708
483,3.502030641797105e-07,483,1108002
484,3.480390951340895e-07,484,1110296
485,3.4589291827286095e-07,485,1112590
486,3.4376435094352065e-07,486,1114884
487,3.4165321299156615e-07,487,1117178
488,3.3955932637191877e-07,488,1119472
489,3.374825152460681e-07,489,1121766
490,3.354226059265608e-07,490,1124060
491,3.3337942671740617e-07,491,1126354
492,3.3135280827489844e-07,492,1128648
493,3.2934258301781094e-07,493,1130942
494,3.2734858557148527e-07,494,1133236
495,3.253706524902755e-07,495,1135530
496,3.2340862239632617e-07,496,1137824
497,3.2146233577140526e-07,497,1140118
498,3.1953163492220993e-07,498,1142412
499,3.176163641954721e-07,499,1144706
500,3.157163697628529e-07,500,1147000
501,3.138314997180869e-07,501,1149294
502,3.119616036953432e-07,502,1151588
503,3.1010653338270355e-07,503,1153882
504,3.082661421127675e-07,504,1156176
505,3.0644028504306364e-07,505,1158470
506,3.0462881894094407e-07,506,1160764
507,3.0283160223215644e-07,507,1163058
508,3.0104849514656085e-07,508,1165352
509,2.992793594613907e-07,509,1167646
510,2.9752405872329746e-07,510,1169940
511,2.9578245779038337e-07,511,1172234
512,2.9405442338037435e-07,512,1174528
513,2.9233982354326393e-07,513,1176822
514,2.9063852804295243e-07,514,1179116
515,2.889504081698968e-07,515,1181410
516,2.8727533646355496e-07,516,1183704
517,2.8561318717035267e-07,517,1185998
518,2.839638359106167e-07,518,1188292
519,2.8232715976184153e-07,519,1190586
520,2.807030372517505e-07,520,1192880
521,2.7909134810849556e-07,521,1195174
522,2.774919736561743e-07,522,1197468
523,2.759047965858463e-07,523,1199762
524,2.743297006363443e-07,524,1202056
525,2.7276657130204107e-07,525,1204350
526,2.7121529503487674e-07,526,1206644
527,2.6967575966763135e-07,527,1208938
528,2.6814785441392486e-07,528,1211232
529,2.666314696253558e-07,529,1213526
530,2.6512649690946244e-07,530,1215820
531,2.6363282914360076e-07,531,1218114
532,2.621503603916775e-07,532,1220408
533,2.606789858972114e-07,533,1222702
534,2.59218601895983e-07,534,1224996
535,2.577691062266574e-07,535,1227290
536,2.56330397421789e-07,536,1229584
537,2.5490237537395544e-07,537,1231878
538,2.534849410998352e-07,538,1234172
539,2.5207799653897967e-07,539,1236466
540,2.506814449354522e-07,540,1238760
541,2.492951904284335e-07,541,1241054
542,2.4791913839916635e-07,542,1243348
543,2.46553194978294e-07,543,1245642
544,2.451972677466885e-07,544,1247936
545,2.438512648472724e-07,545,1250230
546,2.4251509577605246e-07,546,1252524
547,2.411886708825195e-07,547,1254818
548,2.398719013904649e-07,548,1257112
549,2.3856469971716976e-07,549,1259406
550,2.3726697911952144e-07,550,1261700
551,2.35978653784219e-07,551,1263994
552,2.346996387653233e-07,552,1266288
553,2.334298501577292e-07,553,1268582
554,2.321692049583879e-07,554,1270876
555,2.3091762095528434e-07,555,1273170
556,2.2967501692172654e-07,556,1275464
557,2.284413124845064e-07,557,1277758
558,2.2721642801981634e-07,558,1280052
559,2.2600028495856073e-07,559,1282346
560,2.2479280539777768e-07,560,1284640
561,2.2359391237125603e-07,561,1286934
562,2.2240352960667398e-07,562,1289228
563,2.2122158180315488e-07,563,1291522
564,2.2004799435371147e-07,564,1293816
565,2.1888269342157374e-07,565,1296110
566,2.177256061206001e-07,566,1298404
567,2.1657666010588272e-07,567,1300698
568,2.1543578394844776e-07,568,1302992
569,2.1430290691321074e-07,569,1305286
570,2.1317795903530445e-07,570,1307580
571,2.1206087095354542e-07,571,1309874
572,2.1095157427125644e-07,572,1312168
573,2.098500011399329e-07,573,1314462
574,2.0875608449516525e-07,574,1316756
575,2.0766975779296093e-07,575,1319050
576,2.0659095550240592e-07,576,1321344
577,2.0551961247422534e-07,577,1323638
578,2.044556644056894e-07,578,1325932
579,2.0339904760469096e-07,579,1328226
580,2.0234969894117327e-07,580,1330520
581,2.013075560691746e-07,581,1332814
582,2.0027255730886706e-07,582,1335108
583,1.9924464150777865e-07,583,1337402
584,1.9822374815875454e-07,584,1339696
585,1.9720981744159038e-07,585,1341990
586,1.962027900356822e-07,586,1344284
587,1.9520260731431538e-07,587,1346578
588,1.9420921121282575e-07,588,1348872
589,1.932225443743163e-07,589,1351166
590,1.9224254976107913e-07,590,1353460
591,1.9126917117501252e-07,591,1355754
592,1.9030235284128727e-07,592,1358048
593,1.8934203956100237e-07,593,1360342
594,1.8838817669730723e-07,594,1362636
595,1.8744071025866837e-07,595,1364930
596,1.8649958667682487e-07,596,1367224
597,1.855647529316884e-07,597,1369518
598,1.8463615663460997e-07,598,1371812
599,1.8371374580633537e-07,599,1374106
600,1.8279746903659966e-07,600,1376400
601,1.818872754702494e-07,601,1378694
602,1.809831145990759e-07,602,1380988
603,1.8008493663651537e-07,603,1383282
604,1.7919269204580424e-07,604,1385576
605,1.7830633208815172e-07,605,1387870
606,1.7742580816354492e-07,606,1390164
607,1.7655107241443257e-07,607,1392458
608,1.7568207730245256e-07,608,1394752
609,1.748187758721098e-07,609,1397046
610,1.7396112157730403e-07,610,1399340
611,1.7310906821194072e-07,611,1401634
612,1.7226257024299807e-07,612,1403928
613,1.7142158242194894e-07,613,1406222
614,1.7058606000680543e-07,614,1408516
615,1.6975595862334103e-07,615,1410810
616,1.6893123434835733e-07,616,1413104
617,1.6811184386233968e-07,617,1415398
618,1.6729774396373465e-07,618,1417692
619,1.6648889208242812e-07,619,1419986
620,1.6568524601606738e-07,620,1422280
621,1.6488676399251112e-07,621,1424574
622,1.6409340446166265e-07,622,1426868
623,1.6330512647710904e-07,623,1429162
624,1.6252188948101542e-07,624,1431456
625,1.61743653172286e-07,625,1433750
626,1.609703777008531e-07,626,1436044
627,1.6020202370931047e-07,627,1438338
628,1.59438551965152e-07,628,1440632
629,1.5867992377710527e-07,629,1442926
630,1.5792610083553704e-07,630,1445220
631,1.5717704519857545e-07,631,1447514
632,1.5643271912557655e-07,632,1449808
633,1.5569308549345795e-07,633,1452102
634,1.5495810722770953e-07,634,1454396
635,1.5422774785056603e-07,635,1456690
636,1.5350197107855124e-07,636,1458984
637,1.5278074114166706e-07,637,1461278
638,1.5206402229767102e-07,638,1463572
639,1.5135177954678225e-07,639,1465866
640,1.5064397781983097e-07,640,1468160
641,1.4994058267214783e-07,641,1470454
642,1.492415598741692e-07,642,1472748
643,1.485468753836816e-07,643,1475042
644,1.4785649564419412e-07,644,1477336
645,1.471703874669772e-07,645,1479630
646,1.464885177604458e-07,646,1481924
647,1.4581085384934855e-07,647,1484218
648,1.4513736343313433e-07,648,1486512
649,1.4446801434309098e-07,649,1488806
650,1.4380277487541226e-07,650,1491100
651,1.4314161340955867e-07,651,1493394
652,1.4248449895643e-07,652,1495688
653,1.4183140036039266e-07,653,1497982
654,1.4118228716664127e-07,654,1500276
655,1.4053712896200388e-07,655,1502570
656,1.3989589567331429e-07,656,1504864
657,1.392585574841454e-07,657,1507158
658,1.3862508485562586e-07,658,1509452
659,1.3799544851950118e-07,659,1511746
660,1.3736961958915606e-07,660,1514040
661,1.3674756919879183e-07,661,1516334
662,1.361292688850657e-07,662,1518628
663,1.3551469051076293e-07,663,1520922
664,1.349038060358132e-07,664,1523216
665,1.3429658776709097e-07,665,1525510
666,1.3369300832372089e-07,666,1527804
667,1.330930403387054e-07,667,1530098
668,1.3249665696546398e-07,668,1532392
669,1.3190383142680506e-07,669,1534686
670,1.3131453723003172e-07,670,1536980
671,1.3072874811836943e-07,671,1539274
672,1.3014643805708825e-07,672,1541568
673,1.2956758128901402e-07,673,1543862
674,1.2899215227207828e-07,674,1546156
675,1.284201256238071e-07,675,1548450
676,1.278514762254046e-07,676,1550744
677,1.2728617923563057e-07,677,1553038
678,1.267242099659005e-07,678,1555332
679,1.2616554397743007e-07,679,1557626
680,1.2561015697715172e-07,680,1559920
681,1.2505802495649254e-07,681,1562214
682,1.2450912430933547e-07,682,1564508
683,1.239634310409854e-07,683,1566802
684,1.2342092207962008e-07,684,1569096
685,1.22881574110556e-07,685,1571390
686,1.223453642354433e-07,686,1573684
687,1.21812269493482e-07,687,1575978
688,1.2128226745122817e-07,688,1578272
689,1.2075533561972662e-07,689,1580566
690,1.2023145183615025e-07,690,1582860
691,1.1971059415277763e-07,691,1585154
692,1.1919274064964291e-07,692,1587448
693,1.1867786973290828e-07,693,1589742
694,1.181659599266971e-07,694,1592036
695,1.1765699008126074e-07,695,1594330
696,1.1715093901909501e-07,696,1596624
697,1.1664778589576263e-07,697,1598918
698,1.161475099986653e-07,698,1601212
699,1.156500907331659e-07,699,1603506
700,1.1515550780993866e-07,700,1605800
701,1.14663741057619e-07,701,1608094
702,1.141747703742313e-07,702,1610388
703,1.1368857592147785e-07,703,1612682
704,1.1320513811086119e-07,704,1614976
705,1.1272443739551719e-07,705,1617270
706,1.122464543534818e-07,706,1619564
707,1.1177116995136904e-07,707,1621858
708,1.1129856505170954e-07,708,1624152
709,1.1082862084316192e-07,709,1626446
710,1.1036131860459042e-07,710,1628740
711,1.0989663981608722e-07,711,1631034
712,1.0943456614509461e-07,712,1633328
713,1.0897507921048266e-07,713,1635622
714,1.0851816110990509e-07,714,1637916
715,1.0806379381611553e-07,715,1640210
716,1.0761195952391223e-07,716,1642504
717,1.0716264075422144e-07,717,1644798
718,1.0671581988919154e-07,718,1647092
719,1.0627147965097672e-07,719,1649386
720,1.058296028103034e-07,720,1651680
721,1.053901723946371e-07,721,1653974
722,1.0495317138980997e-07,722,1656268
723,1.0451858312859885e-07,723,1658562
724,1.0408639089520832e-07,724,1660856
725,1.0365657823058205e-07,725,1663150
726,1.0322912884913604e-07,726,1665444
727,1.0280402643059183e-07,727,1667738
728,1.0238125495998229e-07,728,1670032
729,1.0196079848479034e-07,729,1672326
730,1.0154264113576561e-07,730,1674620
731,1.0112676718243563e-07,731,1676914
732,1.0071316115800588e-07,732,1679208
733,1.0030180761649854e-07,733,1681502
734,9.989269116050803e-08,734,1683796
735,9.948579664242896e-08,735,1686090
736,9.908110899792266e-08,736,1688384
737,9.86786133569395e-08,737,1690678
738,9.827829476616312e-08,738,1692972
739,9.7880138674733e-08,739,1695266
740,9.748413040688853e-08,740,1697560
741,9.709025552973038e-08,741,1699854
