step,GoofSpiel3/conv,GoofSpiel3/iters,GoofSpiel3/nodes_touched
128,0.006184895833333333,128,17152
129,0.006136950904392765,129,17286
130,0.006089743589743591,130,17420
131,0.006043256997455471,131,17554
132,0.005997474747474748,132,17688
133,0.005952380952380952,133,17822
134,0.005907960199004975,134,17956
135,0.005864197530864198,135,18090
136,0.005821078431372549,136,18224
137,0.005778588807785889,137,18358
138,0.005736714975845411,138,18492
139,0.005695443645083932,139,18626
140,0.0056547619047619055,140,18760
141,0.0056146572104018916,141,18894
142,0.005575117370892019,142,19028
143,0.005536130536130536,143,19162
144,0.005497685185185185,144,19296
145,0.005459770114942529,145,19430
146,0.005422374429223744,146,19564
147,0.005385487528344671,147,19698
148,0.0053490990990991,148,19832
149,0.005313199105145414,149,19966
150,0.005277777777777779,150,20100
151,0.0052428256070640175,151,20234
152,0.005208333333333334,152,20368
153,0.0051742919389978215,153,20502
154,0.005140692640692641,154,20636
155,0.00510752688172043,155,20770
156,0.005074786324786325,156,20904
157,0.005042462845010616,157,21038
158,0.005010548523206751,158,21172
159,0.004979035639412998,159,21306
160,0.0049479166666666664,160,21440
161,0.004917184265010352,161,21574
162,0.004886831275720165,162,21708
163,0.0048568507157464216,163,21842
164,0.004827235772357724,164,21976
165,0.004797979797979798,165,22110
166,0.004769076305220884,166,22244
167,0.004740518962075849,167,22378
168,0.004712301587301588,168,22512
169,0.004684418145956607,169,22646
170,0.00465686274509804,170,22780
171,0.004629629629629629,171,22914
172,0.004602713178294574,172,23048
173,0.004576107899807322,173,23182
174,0.004549808429118774,174,23316
175,0.004523809523809524,175,23450
176,0.004498106060606061,176,23584
177,0.004472693032015066,177,23718
178,0.0044475655430711615,178,23852
179,0.004422718808193669,179,23986
180,0.004398148148148148,180,24120
181,0.004373848987108656,181,24254
182,0.00434981684981685,182,24388
183,0.004326047358834245,183,24522
184,0.004302536231884058,184,24656
185,0.004279279279279279,185,24790
186,0.004256272401433692,186,24924
187,0.004233511586452764,187,25058
188,0.0042109929078014184,188,25192
189,0.004188712522045855,189,25326
190,0.0041666666666666675,190,25460
191,0.004144851657940663,191,25594
192,0.004123263888888889,192,25728
193,0.004101899827288428,193,25862
194,0.004080756013745705,194,25996
195,0.00405982905982906,195,26130
196,0.0040391156462585035,196,26264
197,0.004018612521150593,197,26398
198,0.003998316498316498,198,26532
199,0.0039782244556113905,199,26666
200,0.003958333333333333,200,26800
201,0.003938640132669983,201,26934
202,0.003919141914191419,202,27068
203,0.0038998357963875205,203,27202
204,0.0038807189542483657,204,27336
205,0.0038617886178861794,205,27470
206,0.0038430420711974113,206,27604
207,0.003824476650563607,207,27738
208,0.0038060897435897435,208,27872
209,0.003787878787878788,209,28006
210,0.00376984126984127,210,28140
211,0.0037519747235387046,211,28274
212,0.0037342767295597485,212,28408
213,0.0037167449139280124,213,28542
214,0.0036993769470404984,214,28676
215,0.003682170542635659,215,28810
216,0.0036651234567901233,216,28944
217,0.0036482334869431645,217,29078
218,0.0036314984709480127,218,29212
219,0.0036149162861491627,219,29346
220,0.003598484848484849,220,29480
221,0.0035822021116138766,221,29614
222,0.0035660660660660664,222,29748
223,0.003550074738415546,223,29882
224,0.00353422619047619,224,30016
225,0.0035185185185185185,225,30150
226,0.0035029498525073746,226,30284
227,0.003487518355359765,227,30418
228,0.003472222222222222,228,30552
229,0.003457059679767103,229,30686
230,0.0034420289855072467,230,30820
231,0.003427128427128427,231,30954
232,0.0034123563218390806,232,31088
233,0.003397711015736767,233,31222
234,0.0033831908831908836,234,31356
235,0.003368794326241135,235,31490
236,0.0033545197740112997,236,31624
237,0.003340365682137834,237,31758
238,0.0033263305322128855,238,31892
239,0.003312412831241283,239,32026
240,0.003298611111111111,240,32160
241,0.003284923928077455,241,32294
242,0.0032713498622589533,242,32428
243,0.0032578875171467765,243,32562
244,0.003244535519125683,244,32696
245,0.003231292517006803,245,32830
246,0.003218157181571816,246,32964
247,0.003205128205128205,247,33098
248,0.0031922043010752686,248,33232
249,0.0031793842034805895,249,33366
250,0.0031666666666666666,250,33500
251,0.0031540504648074367,251,33634
252,0.0031415343915343914,252,33768
253,0.003129117259552042,253,33902
254,0.003116797900262467,254,34036
255,0.003104575163398693,255,34170
256,0.003092447916666667,256,34304
257,0.0030804150453955905,257,34438
258,0.003068475452196382,258,34572
259,0.0030566280566280564,259,34706
260,0.003044871794871795,260,34840
261,0.003033205619412516,261,34974
262,0.003021628498727735,262,35108
263,0.0030101394169835234,263,35242
264,0.0029987373737373735,264,35376
265,0.002987421383647799,265,35510
266,0.002976190476190476,266,35644
267,0.002965043695380774,267,35778
268,0.0029539800995024876,268,35912
269,0.0029429987608426272,269,36046
270,0.0029320987654320985,270,36180
271,0.002921279212792128,271,36314
272,0.0029105392156862746,272,36448
273,0.0028998778998779,273,36582
274,0.002889294403892944,274,36716
275,0.002878787878787879,275,36850
276,0.002868357487922705,276,36984
277,0.0028580024067388684,277,37118
278,0.002847721822541966,278,37252
279,0.002837514934289128,279,37386
280,0.002827380952380952,280,37520
281,0.002817319098457888,281,37654
282,0.0028073286052009453,282,37788
283,0.0027974087161366313,283,37922
284,0.0027875586854460093,284,38056
285,0.0027777777777777775,285,38190
286,0.002768065268065268,286,38324
287,0.0027584204413472705,287,38458
288,0.0027488425925925927,288,38592
289,0.002739331026528258,289,38726
290,0.0027298850574712643,290,38860
291,0.002720504009163803,291,38994
292,0.002711187214611872,292,39128
293,0.0027019340159271897,293,39262
294,0.0026927437641723357,294,39396
295,0.0026836158192090395,295,39530
296,0.0026745495495495496,296,39664
297,0.002665544332210999,297,39798
298,0.002656599552572707,298,39932
299,0.0026477146042363435,299,40066
300,0.0026388888888888885,300,40200
301,0.0026301218161683274,301,40334
302,0.002621412803532009,302,40468
303,0.002612761276127613,303,40602
304,0.0026041666666666665,304,40736
305,0.0025956284153005466,305,40870
306,0.0025871459694989107,306,41004
307,0.0025787187839305106,307,41138
308,0.00257034632034632,308,41272
309,0.0025620280474649404,309,41406
310,0.002553763440860215,310,41540
311,0.0025455519828510185,311,41674
312,0.002537393162393162,312,41808
313,0.0025292864749733757,313,41942
314,0.0025212314225053077,314,42076
315,0.0025132275132275133,315,42210
316,0.0025052742616033753,316,42344
317,0.0024973711882229233,317,42478
318,0.002489517819706499,318,42612
319,0.00248171368861024,319,42746
320,0.0024739583333333332,320,42880
321,0.002466251298026999,321,43014
322,0.002458592132505176,322,43148
323,0.0024509803921568627,323,43282
324,0.0024434156378600825,324,43416
325,0.0024358974358974356,325,43550
326,0.0024284253578732108,326,43684
327,0.002420998980632008,327,43818
328,0.002413617886178862,328,43952
329,0.0024062816616008103,329,44086
330,0.002398989898989899,330,44220
331,0.0023917421953675733,331,44354
332,0.0023845381526104415,332,44488
333,0.0023773773773773776,333,44622
334,0.002370259481037924,334,44756
335,0.00236318407960199,335,44890
336,0.0023561507936507935,336,45024
337,0.0023491592482690403,337,45158
338,0.0023422090729783036,338,45292
339,0.0023352999016715828,339,45426
340,0.0023284313725490196,340,45560
341,0.0023216031280547406,341,45694
342,0.0023148148148148147,342,45828
343,0.0023080660835762875,343,45962
344,0.0023013565891472866,344,46096
345,0.002294685990338164,345,46230
346,0.002288053949903661,346,46364
347,0.002281460134486071,347,46498
348,0.002274904214559387,348,46632
349,0.002268385864374403,349,46766
350,0.002261904761904762,350,46900
351,0.002255460588793922,351,47034
352,0.00224905303030303,352,47168
353,0.0022426817752596788,353,47302
354,0.002236346516007533,354,47436
355,0.0022300469483568074,355,47570
356,0.0022237827715355803,356,47704
357,0.0022175536881419234,357,47838
358,0.002211359404096834,358,47972
359,0.0022051996285979572,359,48106
360,0.0021990740740740738,360,48240
361,0.0021929824561403508,361,48374
362,0.002186924493554328,362,48508
363,0.0021808999081726357,363,48642
364,0.002174908424908425,364,48776
365,0.0021689497716894978,365,48910
366,0.002163023679417122,366,49044
367,0.002157129881925522,367,49178
368,0.002151268115942029,368,49312
369,0.002145438121047877,369,49446
370,0.0021396396396396395,370,49580
371,0.0021338724168912847,371,49714
372,0.002128136200716846,372,49848
373,0.0021224307417336908,373,49982
374,0.0021167557932263814,374,50116
375,0.002111111111111111,375,50250
376,0.0021054964539007092,376,50384
377,0.002099911582670203,377,50518
378,0.0020943562610229276,378,50652
379,0.002088830255057168,379,50786
380,0.0020833333333333333,380,50920
381,0.0020778652668416446,381,51054
382,0.0020724258289703318,382,51188
383,0.0020670147954743256,383,51322
384,0.0020616319444444445,384,51456
385,0.0020562770562770564,385,51590
386,0.002050949913644214,386,51724
387,0.002045650301464255,387,51858
388,0.0020403780068728524,388,51992
389,0.002035132819194516,389,52126
390,0.00202991452991453,390,52260
391,0.0020247229326513213,391,52394
392,0.0020195578231292513,392,52528
393,0.0020144189991518234,393,52662
394,0.002009306260575296,394,52796
395,0.0020042194092827004,395,52930
396,0.0019991582491582487,396,53064
397,0.0019941225860621325,397,53198
398,0.001989112227805695,398,53332
399,0.001984126984126984,399,53466
400,0.0019791666666666664,400,53600
401,0.001974231088944306,401,53734
402,0.0019693200663349914,402,53868
403,0.001964433416046319,403,54002
404,0.001959570957095709,404,54136
405,0.001954732510288066,405,54270
406,0.00194991789819376,406,54404
407,0.0019451269451269452,407,54538
408,0.0019403594771241828,408,54672
409,0.0019356153219233902,409,54806
410,0.0019308943089430895,410,54940
411,0.0019261962692619626,411,55074
412,0.0019215210355987054,412,55208
413,0.001916868442292171,413,55342
414,0.0019122383252818034,414,55476
415,0.0019076305220883532,415,55610
416,0.0019030448717948718,416,55744
417,0.0018984812150279775,417,55878
418,0.0018939393939393938,418,56012
419,0.0018894192521877484,419,56146
420,0.001884920634920635,420,56280
421,0.0018804433887569278,421,56414
422,0.0018759873617693523,422,56548
423,0.0018715524034672972,423,56682
424,0.0018671383647798742,424,56816
425,0.0018627450980392155,425,56950
426,0.001858372456964006,426,57084
427,0.0018540202966432474,427,57218
428,0.001849688473520249,428,57352
429,0.0018453768453768455,429,57486
430,0.0018410852713178294,430,57620
431,0.0018368136117556072,431,57754
432,0.0018325617283950616,432,57888
433,0.0018283294842186297,433,58022
434,0.0018241167434715822,434,58156
435,0.0018199233716475094,435,58290
436,0.001815749235474006,436,58424
437,0.0018115942028985507,437,58558
438,0.0018074581430745813,438,58692
439,0.0018033409263477598,439,58826
440,0.0017992424242424241,440,58960
441,0.0017951625094482237,441,59094
442,0.001791101055806938,442,59228
443,0.0017870579382994732,443,59362
444,0.0017830330330330332,444,59496
445,0.0017790262172284643,445,59630
446,0.0017750373692077728,446,59764
447,0.0017710663683818046,447,59898
448,0.0017671130952380952,448,60032
449,0.0017631774313288788,449,60166
450,0.001759259259259259,450,60300
451,0.0017553584626755357,451,60434
452,0.0017514749262536873,452,60568
453,0.001747608535688006,453,60702
454,0.0017437591776798824,454,60836
455,0.0017399267399267398,455,60970
456,0.001736111111111111,456,61104
457,0.0017323121808898612,457,61238
458,0.0017285298398835515,458,61372
459,0.0017247639796659402,459,61506
460,0.0017210144927536234,460,61640
461,0.0017172812725958064,461,61774
462,0.0017135642135642135,462,61908
463,0.0017098632109431243,463,62042
464,0.0017061781609195403,464,62176
465,0.0017025089605734768,465,62310
466,0.0016988555078683834,466,62444
467,0.0016952177016416846,467,62578
468,0.0016915954415954416,468,62712
469,0.0016879886282871357,469,62846
470,0.0016843971631205674,470,62980
471,0.001680820948336872,471,63114
472,0.0016772598870056499,472,63248
473,0.0016737138830162086,473,63382
474,0.001670182841068917,474,63516
475,0.0016666666666666666,475,63650
476,0.0016631652661064425,476,63784
477,0.0016596785464709995,477,63918
478,0.0016562064156206413,478,64052
479,0.0016527487821851078,479,64186
480,0.0016493055555555553,480,64320
481,0.001645876645876646,481,64454
482,0.0016424619640387275,482,64588
483,0.0016390614216701173,483,64722
484,0.0016356749311294766,484,64856
485,0.0016323024054982816,485,64990
486,0.001628943758573388,486,65124
487,0.001625598904859685,487,65258
488,0.0016222677595628416,488,65392
489,0.0016189502385821402,489,65526
490,0.001615646258503401,490,65660
491,0.001612355736591989,491,65794
492,0.001609078590785908,492,65928
493,0.001605814739688979,493,66062
494,0.0016025641025641025,494,66196
495,0.0015993265993265993,495,66330
496,0.0015961021505376343,496,66464
497,0.0015928906773977195,497,66598
498,0.0015896921017402943,498,66732
499,0.0015865063460253842,499,66866
500,0.0015833333333333333,500,67000
501,0.0015801729873586162,501,67134
502,0.0015770252324037184,502,67268
503,0.0015738899933730947,503,67402
504,0.0015707671957671957,504,67536
505,0.0015676567656765677,505,67670
506,0.001564558629776021,506,67804
507,0.0015614727153188692,507,67938
508,0.0015583989501312336,508,68072
509,0.001555337262606418,509,68206
510,0.0015522875816993463,510,68340
511,0.0015492498369210697,511,68474
512,0.0015462239583333333,512,68608
513,0.0015432098765432098,513,68742
514,0.0015402075226977952,514,68876
515,0.0015372168284789646,515,69010
516,0.0015342377260981915,516,69144
517,0.0015312701482914249,517,69278
518,0.0015283140283140284,518,69412
519,0.001525369299935774,519,69546
520,0.0015224358974358977,520,69680
521,0.0015195137555982087,521,69814
522,0.0015166028097062581,522,69948
523,0.0015137029955385596,523,70082
524,0.0015108142493638677,524,70216
525,0.001507936507936508,525,70350
526,0.0015050697084917617,526,70484
527,0.001502213788741303,527,70618
528,0.001499368686868687,528,70752
529,0.0014965343415248899,529,70886
530,0.0014937106918238995,530,71020
531,0.0014908976773383553,531,71154
532,0.001488095238095238,532,71288
533,0.0014853033145716074,533,71422
534,0.0014825218476903872,534,71556
535,0.0014797507788161994,535,71690
536,0.001476990049751244,536,71824
537,0.001474239602731223,537,71958
538,0.0014714993804213136,538,72092
539,0.001468769325912183,539,72226
540,0.0014660493827160495,540,72360
541,0.0014633394947627851,541,72494
542,0.0014606396063960641,542,72628
543,0.001457949662369552,543,72762
544,0.0014552696078431373,544,72896
545,0.0014525993883792048,545,73030
546,0.00144993894993895,546,73164
547,0.0014472882388787325,547,73298
548,0.0014446472019464722,548,73432
549,0.0014420157862780815,549,73566
550,0.0014393939393939396,550,73700
551,0.0014367816091954023,551,73834
552,0.0014341787439613527,552,73968
553,0.001431585292344786,553,74102
554,0.0014290012033694346,554,74236
555,0.0014264264264264265,555,74370
556,0.0014238609112709833,556,74504
557,0.0014213046080191504,557,74638
558,0.001418757467144564,558,74772
559,0.0014162194394752535,559,74906
560,0.0014136904761904764,560,75040
561,0.0014111705288175878,561,75174
562,0.0014086595492289443,562,75308
563,0.0014061574896388396,563,75442
564,0.0014036643026004729,564,75576
565,0.0014011799410029498,565,75710
566,0.0013987043580683156,566,75844
567,0.0013962375073486187,567,75978
568,0.0013937793427230046,568,76112
569,0.001391329818394845,569,76246
570,0.001388888888888889,570,76380
571,0.001386456509048453,571,76514
572,0.001384032634032634,572,76648
573,0.0013816172193135546,573,76782
574,0.0013792102206736355,574,76916
575,0.0013768115942028986,575,77050
576,0.0013744212962962963,576,77184
577,0.0013720392836510686,577,77318
578,0.0013696655132641293,578,77452
579,0.0013672999424294762,579,77586
580,0.0013649425287356322,580,77720
581,0.0013625932300631097,581,77854
582,0.0013602520045819016,582,77988
583,0.0013579188107489995,583,78122
584,0.001355593607305936,584,78256
585,0.0013532763532763533,585,78390
586,0.001350967007963595,586,78524
587,0.001348665530948325,587,78658
588,0.0013463718820861678,588,78792
589,0.0013440860215053765,589,78926
590,0.0013418079096045197,590,79060
591,0.0013395375070501974,591,79194
592,0.001337274774774775,592,79328
593,0.0013350196739741428,593,79462
594,0.0013327721661054994,594,79596
595,0.001330532212885154,595,79730
596,0.0013282997762863534,596,79864
597,0.0013260748185371302,597,79998
598,0.0013238573021181717,598,80132
599,0.0013216471897607124,599,80266
600,0.0013194444444444447,600,80400
601,0.0013172490293954522,601,80534
602,0.001315060908084164,602,80668
603,0.001312880044223328,603,80802
604,0.0013107064017660044,604,80936
605,0.0013085399449035812,605,81070
606,0.0013063806380638064,606,81204
607,0.0013042284459088415,607,81338
608,0.0013020833333333335,608,81472
609,0.0012999452654625068,609,81606
610,0.0012978142076502733,610,81740
611,0.0012956901254773596,611,81874
612,0.0012935729847494554,612,82008
613,0.0012914627514953778,613,82142
614,0.0012893593919652553,614,82276
615,0.0012872628726287264,615,82410
616,0.0012851731601731602,616,82544
617,0.001283090221501891,617,82678
618,0.0012810140237324704,618,82812
619,0.0012789445341949382,619,82946
620,0.0012768817204301076,620,83080
621,0.001274825550187869,621,83214
622,0.0012727759914255093,622,83348
623,0.001270733012306046,623,83482
624,0.0012686965811965812,624,83616
625,0.0012666666666666668,625,83750
626,0.001264643237486688,626,83884
627,0.0012626262626262627,627,84018
628,0.001260615711252654,628,84152
629,0.0012586115527291998,629,84286
630,0.0012566137566137566,630,84420
631,0.001254622292657158,631,84554
632,0.0012526371308016876,632,84688
633,0.0012506582411795683,633,84822
634,0.0012486855941114617,634,84956
635,0.0012467191601049869,635,85090
636,0.0012447589098532495,636,85224
637,0.0012428048142333857,637,85358
638,0.0012408568443051202,638,85492
639,0.0012389149713093377,639,85626
640,0.0012369791666666666,640,85760
641,0.0012350494019760792,641,85894
642,0.0012331256490134995,642,86028
643,0.0012312078797304304,643,86162
644,0.001229296066252588,644,86296
645,0.001227390180878553,645,86430
646,0.0012254901960784314,646,86564
647,0.0012235960844925297,647,86698
648,0.0012217078189300412,648,86832
649,0.0012198253723677453,649,86966
650,0.001217948717948718,650,87100
651,0.001216077828981055,651,87234
652,0.0012142126789366054,652,87368
653,0.0012123532414497194,653,87502
654,0.0012104994903160042,654,87636
655,0.001208651399491094,655,87770
656,0.001206808943089431,656,87904
657,0.0012049720953830542,657,88038
658,0.0012031408308004054,658,88172
659,0.0012013151239251391,659,88306
660,0.0011994949494949494,660,88440
661,0.0011976802824004034,661,88574
662,0.0011958710976837867,662,88708
663,0.0011940673705379589,663,88842
664,0.0011922690763052207,664,88976
665,0.0011904761904761906,665,89110
666,0.0011886886886886888,666,89244
667,0.0011869065467266368,667,89378
668,0.0011851297405189622,668,89512
669,0.0011833582461385152,669,89646
670,0.001181592039800995,670,89780
671,0.0011798310978638849,671,89914
672,0.001178075396825397,672,90048
673,0.0011763249133234276,673,90182
674,0.0011745796241345204,674,90316
675,0.0011728395061728395,675,90450
676,0.0011711045364891518,676,90584
677,0.0011693746922698178,677,90718
678,0.0011676499508357916,678,90852
679,0.00116593028964163,679,90986
680,0.00116421568627451,680,91120
681,0.001162506118453255,681,91254
682,0.0011608015640273705,682,91388
683,0.001159102000976086,683,91522
684,0.0011574074074074073,684,91656
685,0.0011557177615571777,685,91790
686,0.0011540330417881437,686,91924
687,0.0011523532265890345,687,92058
688,0.0011506782945736435,688,92192
689,0.0011490082244799225,689,92326
690,0.001147342995169082,690,92460
691,0.0011456825856246986,691,92594
692,0.0011440269749518304,692,92728
693,0.0011423761423761424,693,92862
694,0.0011407300672430357,694,92996
695,0.0011390887290167865,695,93130
696,0.0011374521072796935,696,93264
697,0.001135820181731229,697,93398
698,0.0011341929321872016,698,93532
699,0.0011325703385789223,699,93666
700,0.001130952380952381,700,93800
701,0.0011293390394674276,701,93934
702,0.0011277302943969612,702,94068
703,0.0011261261261261263,703,94202
704,0.0011245265151515152,704,94336
705,0.0011229314420803784,705,94470
706,0.0011213408876298396,706,94604
707,0.0011197548326261197,707,94738
708,0.0011181732580037664,708,94872
709,0.0011165961448048895,709,95006
710,0.0011150234741784037,710,95140
711,0.001113455227379278,711,95274
712,0.0011118913857677904,712,95408
713,0.0011103319308087892,713,95542
714,0.0011087768440709617,714,95676
715,0.0011072261072261073,715,95810
716,0.0011056797020484173,716,95944
717,0.0011041376104137612,717,96078
718,0.0011025998142989786,718,96212
719,0.0011010662957811777,719,96346
720,0.001099537037037037,720,96480
721,0.0010980120203421175,721,96614
722,0.0010964912280701754,722,96748
723,0.001094974642692485,723,96882
724,0.001093462246777164,724,97016
725,0.0010919540229885059,725,97150
726,0.0010904499540863178,726,97284
727,0.0010889500229252637,727,97418
728,0.0010874542124542125,728,97552
729,0.0010859625057155922,729,97686
730,0.0010844748858447489,730,97820
731,0.0010829913360693114,731,97954
732,0.0010815118397085612,732,98088
733,0.001080036380172806,733,98222
734,0.0010785649409627612,734,98356
735,0.0010770975056689344,735,98490
736,0.0010756340579710145,736,98624
737,0.0010741745816372683,737,98758
738,0.0010727190605239385,738,98892
739,0.0010712674785746503,739,99026
740,0.00106981981981982,740,99160
741,0.0010683760683760685,741,99294
742,0.0010669362084456424,742,99428
743,0.0010655002243158368,743,99562
744,0.001064068100358423,744,99696
745,0.0010626398210290828,745,99830
746,0.0010612153708668454,746,99964
747,0.0010597947344935298,747,100098
748,0.0010583778966131907,748,100232
749,0.001056964842011571,749,100366
750,0.0010555555555555557,750,100500
751,0.001054150022192632,751,100634
752,0.0010527482269503548,752,100768
753,0.0010513501549358124,753,100902
754,0.0010499557913351018,754,101036
755,0.0010485651214128036,755,101170
756,0.0010471781305114638,756,101304
757,0.0010457948040510788,757,101438
758,0.001044415127528584,758,101572
759,0.0010430390865173475,759,101706
760,0.0010416666666666669,760,101840
761,0.0010402978537012702,761,101974
762,0.0010389326334208225,762,102108
763,0.0010375709916994322,763,102242
764,0.0010362129144851659,764,102376
765,0.0010348583877995642,765,102510
766,0.0010335073977371628,766,102644
767,0.001032159930465015,767,102778
768,0.0010308159722222222,768,102912
769,0.0010294755093194624,769,103046
770,0.0010281385281385282,770,103180
771,0.0010268050151318634,771,103314
772,0.001025474956822107,772,103448
773,0.0010241483398016385,773,103582
774,0.0010228251507321275,774,103716
775,0.0010215053763440861,775,103850
776,0.0010201890034364262,776,103984
777,0.001018876018876019,777,104118
778,0.001017566409597258,778,104252
779,0.001016260162601626,779,104386
780,0.001014957264957265,780,104520
781,0.0010136577037985488,781,104654
782,0.0010123614663256606,782,104788
783,0.001011068539804172,783,104922
784,0.0010097789115646259,784,105056
785,0.0010084925690021231,785,105190
786,0.0010072094995759117,786,105324
787,0.001005929690808979,787,105458
788,0.0010046531302876482,788,105592
789,0.0010033798056611745,789,105726
790,0.0010021097046413502,790,105860
791,0.001000842815002107,791,105994
792,0.0009995791245791246,792,106128
793,0.000998318621269441,793,106262
794,0.0009970612930310662,794,106396
795,0.0009958071278825997,795,106530
796,0.0009945561139028476,796,106664
797,0.0009933082392304476,797,106798
798,0.000992063492063492,798,106932
799,0.0009908218606591575,799,107066
800,0.0009895833333333334,800,107200
801,0.0009883478984602581,801,107334
802,0.000987115544472153,802,107468
803,0.0009858862598588626,803,107602
804,0.0009846600331674957,804,107736
805,0.0009834368530020703,805,107870
806,0.0009822167080231596,806,108004
807,0.0009809995869475424,807,108138
808,0.000979785478547855,808,108272
809,0.0009785743716522457,809,108406
810,0.000977366255144033,810,108540
811,0.0009761611179613645,811,108674
812,0.0009749589490968801,812,108808
813,0.0009737597375973759,813,108942
814,0.0009725634725634726,814,109076
815,0.0009713701431492844,815,109210
816,0.0009701797385620914,816,109344
817,0.0009689922480620155,817,109478
818,0.0009678076609616951,818,109612
819,0.0009666259666259666,819,109746
820,0.0009654471544715449,820,109880
821,0.0009642712139667073,821,110014
822,0.0009630981346309814,822,110148
823,0.000961927906034832,823,110282
824,0.0009607605177993528,824,110416
825,0.0009595959595959597,825,110550
826,0.0009584342211460855,826,110684
827,0.0009572752922208787,827,110818
828,0.0009561191626409018,828,110952
829,0.0009549658222758343,829,111086
830,0.0009538152610441767,830,111220
831,0.0009526674689129562,831,111354
832,0.0009515224358974359,832,111488
833,0.0009503801520608245,833,111622
834,0.0009492406075139888,834,111756
835,0.0009481037924151696,835,111890
836,0.000946969696969697,836,112024
837,0.0009458383114297093,837,112158
838,0.0009447096260938744,838,112292
839,0.0009435836313071116,839,112426
